Phi[deg],Theta[deg],dB(RealizedGainTotal)
172,150,-9.8987
174,150,-9.93262
176,150,-9.96137
178,150,-9.98473
180,150,-10.0025
-180,152,-9.68199
-178,152,-9.69202
-176,152,-9.69711
-174,152,-9.69722
-172,152,-9.69233
-170,152,-9.68246
-168,152,-9.66768
-166,152,-9.64807
-164,152,-9.62376
-162,152,-9.59489
-160,152,-9.56165
-158,152,-9.52425
-156,152,-9.48292
-154,152,-9.43792
-152,152,-9.38953
-150,152,-9.33803
-148,152,-9.28373
-146,152,-9.22694
-144,152,-9.16798
-142,152,-9.10717
-140,152,-9.04485
-138,152,-8.98133
-136,152,-8.91694
-134,152,-8.85199
-132,152,-8.78679
-130,152,-8.72165
-128,152,-8.65685
-126,152,-8.59268
-124,152,-8.52941
-122,152,-8.46728
-120,152,-8.40655
-118,152,-8.34744
-116,152,-8.29016
-114,152,-8.23492
-112,152,-8.1819
-110,152,-8.13127
-108,152,-8.08318
-106,152,-8.03778
-104,152,-7.9952
-102,152,-7.95553
-100,152,-7.91889
-98,152,-7.88534
-96,152,-7.85497
-94,152,-7.82781
-92,152,-7.80392
-90,152,-7.78331
-88,152,-7.76601
-86,152,-7.752
-84,152,-7.74128
-82,152,-7.73382
-80,152,-7.72959
-78,152,-7.72853
-76,152,-7.73057
-74,152,-7.73566
-72,152,-7.74371
-70,152,-7.75462
-68,152,-7.76828
-66,152,-7.78459
-64,152,-7.80343
-62,152,-7.82465
-60,152,-7.84812
-58,152,-7.87368
-56,152,-7.90119
-54,152,-7.93048
-52,152,-7.96138
-50,152,-7.99371
-48,152,-8.02728
-46,152,-8.06192
-44,152,-8.09742
-42,152,-8.13359
-40,152,-8.17023
-38,152,-8.20713
-36,152,-8.24409
-34,152,-8.2809
-32,152,-8.31736
-30,152,-8.35325
-28,152,-8.38837
-26,152,-8.42252
-24,152,-8.45548
-22,152,-8.48708
-20,152,-8.51711
-18,152,-8.54539
-16,152,-8.57174
-14,152,-8.596
-12,152,-8.61801
-10,152,-8.63762
-8,152,-8.6547
-6,152,-8.66913
-4,152,-8.68082
-2,152,-8.68967
0,152,-8.69561
2,152,-8.69859
4,152,-8.69859
6,152,-8.69558
8,152,-8.68957
10,152,-8.6806
12,152,-8.6687
14,152,-8.65394
16,152,-8.6364
18,152,-8.61619
20,152,-8.59342
22,152,-8.56823
24,152,-8.54077
26,152,-8.51119
28,152,-8.47969
30,152,-8.44645
32,152,-8.41166
34,152,-8.37554
36,152,-8.33829
38,152,-8.30013
40,152,-8.26129
42,152,-8.22199
44,152,-8.18245
46,152,-8.14292
48,152,-8.1036
50,152,-8.06472
52,152,-8.0265
54,152,-7.98916
56,152,-7.9529
58,152,-7.91793
60,152,-7.88444
62,152,-7.85262
64,152,-7.82265
66,152,-7.7947
68,152,-7.76894
70,152,-7.74551
72,152,-7.72456
74,152,-7.70621
76,152,-7.69059
78,152,-7.67781
80,152,-7.66795
82,152,-7.66112
84,152,-7.65738
86,152,-7.65679
88,152,-7.65941
90,152,-7.66527
92,152,-7.6744
94,152,-7.68681
96,152,-7.70251
98,152,-7.72148
100,152,-7.74371
102,152,-7.76915
104,152,-7.79776
106,152,-7.82949
108,152,-7.86427
110,152,-7.902
112,152,-7.94261
114,152,-7.98598
116,152,-8.03199
118,152,-8.08053
120,152,-8.13145
122,152,-8.1846
124,152,-8.23981
126,152,-8.29693
128,152,-8.35575
130,152,-8.4161
132,152,-8.47775
134,152,-8.5405
136,152,-8.60413
138,152,-8.66838
140,152,-8.73303
142,152,-8.79781
144,152,-8.86246
146,152,-8.9267
148,152,-8.99027
150,152,-9.05287
152,152,-9.11422
154,152,-9.17402
156,152,-9.23197
158,152,-9.28778
160,152,-9.34115
162,152,-9.3918
164,152,-9.43943
166,152,-9.48378
168,152,-9.52457
170,152,-9.56156
172,152,-9.59451
174,152,-9.6232
176,152,-9.64745
178,152,-9.6671
180,152,-9.68199
-180,154,-9.37298
-178,154,-9.38129
-176,154,-9.38542
-174,154,-9.38536
-172,154,-9.38108
-170,154,-9.37261
-168,154,-9.36
-166,154,-9.34332
-164,154,-9.32266
-162,154,-9.29815
-160,154,-9.26994
-158,154,-9.2382
-156,154,-9.20311
-154,154,-9.16488
-152,154,-9.12373
-150,154,-9.07989
-148,154,-9.03362
-146,154,-8.98517
-144,154,-8.9348
-142,154,-8.88278
-140,154,-8.82938
-138,154,-8.77488
-136,154,-8.71953
-134,154,-8.66362
-132,154,-8.6074
-130,154,-8.55112
-128,154,-8.49505
-126,154,-8.43943
-124,154,-8.38448
-122,154,-8.33043
-120,154,-8.27749
-118,154,-8.22587
-116,154,-8.17576
-114,154,-8.12733
-112,154,-8.08076
-110,154,-8.03619
-108,154,-7.99376
-106,154,-7.95361
-104,154,-7.91586
-102,154,-7.88059
-100,154,-7.84791
-98,154,-7.81789
-96,154,-7.79059
-94,154,-7.76607
-92,154,-7.74437
-90,154,-7.72551
-88,154,-7.70951
-86,154,-7.69637
-84,154,-7.68608
-82,154,-7.67863
-80,154,-7.67398
-78,154,-7.67209
-76,154,-7.67292
-74,154,-7.67639
-72,154,-7.68244
-70,154,-7.69099
-68,154,-7.70194
-66,154,-7.71519
-64,154,-7.73064
-62,154,-7.74817
-60,154,-7.76766
-58,154,-7.78898
-56,154,-7.81198
-54,154,-7.83653
-52,154,-7.86247
-50,154,-7.88964
-48,154,-7.9179
-46,154,-7.94707
-44,154,-7.97697
-42,154,-8.00746
-40,154,-8.03833
-38,154,-8.06943
-36,154,-8.10056
-34,154,-8.13156
-32,154,-8.16224
-30,154,-8.19242
-28,154,-8.22193
-26,154,-8.2506
-24,154,-8.27824
-22,154,-8.30471
-20,154,-8.32983
-18,154,-8.35345
-16,154,-8.37542
-14,154,-8.39561
-12,154,-8.41388
-10,154,-8.43012
-8,154,-8.44421
-6,154,-8.45607
-4,154,-8.4656
-2,154,-8.47274
0,154,-8.47743
2,154,-8.47964
4,154,-8.47933
6,154,-8.47651
8,154,-8.47117
10,154,-8.46334
12,154,-8.45306
14,154,-8.44038
16,154,-8.42537
18,154,-8.40813
20,154,-8.38874
22,154,-8.36732
24,154,-8.344
26,154,-8.31891
28,154,-8.29219
30,154,-8.26402
32,154,-8.23455
34,154,-8.20396
36,154,-8.17242
38,154,-8.14012
40,154,-8.10725
42,154,-8.074
44,154,-8.04056
46,154,-8.00713
48,154,-7.97389
50,154,-7.94104
52,154,-7.90876
54,154,-7.87724
56,154,-7.84667
58,154,-7.81721
60,154,-7.78904
62,154,-7.76232
64,154,-7.73721
66,154,-7.71385
68,154,-7.69239
70,154,-7.67297
72,154,-7.6557
74,154,-7.6407
76,154,-7.62808
78,154,-7.61793
80,154,-7.61034
82,154,-7.60538
84,154,-7.60312
86,154,-7.60361
88,154,-7.6069
90,154,-7.61302
92,154,-7.62199
94,154,-7.63382
96,154,-7.64852
98,154,-7.66606
100,154,-7.68644
102,154,-7.70962
104,154,-7.73555
106,154,-7.76418
108,154,-7.79544
110,154,-7.82926
112,154,-7.86556
114,154,-7.90423
116,154,-7.94518
118,154,-7.98827
120,154,-8.03339
122,154,-8.08039
124,154,-8.12914
126,154,-8.17947
128,154,-8.23121
130,154,-8.28419
132,154,-8.33823
134,154,-8.39314
136,154,-8.4487
138,154,-8.50472
140,154,-8.56097
142,154,-8.61723
144,154,-8.67328
146,154,-8.72887
148,154,-8.78376
150,154,-8.83772
152,154,-8.89049
154,154,-8.94183
156,154,-8.99148
158,154,-9.03921
160,154,-9.08476
162,154,-9.1279
164,154,-9.16839
166,154,-9.20602
168,154,-9.24056
170,154,-9.27182
172,154,-9.29961
174,154,-9.32376
176,154,-9.34412
178,154,-9.36057
180,154,-9.37298
-180,156,-9.07764
-178,156,-9.08449
-176,156,-9.08786
-174,156,-9.0877
-172,156,-9.08403
-170,156,-9.07685
-168,156,-9.0662
-166,156,-9.05215
-164,156,-9.03477
-162,156,-9.01416
-160,156,-8.99044
-158,156,-8.96375
-156,156,-8.93422
-154,156,-8.90203
-152,156,-8.86736
-150,156,-8.8304
-148,156,-8.79134
-146,156,-8.75039
-144,156,-8.70778
-142,156,-8.66371
-140,156,-8.6184
-138,156,-8.5721
-136,156,-8.52501
-134,156,-8.47736
-132,156,-8.42938
-130,156,-8.38127
-128,156,-8.33326
-126,156,-8.28554
-124,156,-8.23833
-122,156,-8.1918
-120,156,-8.14615
-118,156,-8.10155
-116,156,-8.05817
-114,156,-8.01616
-112,156,-7.97568
-110,156,-7.93685
-108,156,-7.89981
-106,156,-7.86467
-104,156,-7.83153
-102,156,-7.80049
-100,156,-7.77162
-98,156,-7.74501
-96,156,-7.7207
-94,156,-7.69876
-92,156,-7.67921
-90,156,-7.66209
-88,156,-7.64741
-86,156,-7.63518
-84,156,-7.62539
-82,156,-7.61803
-80,156,-7.61308
-78,156,-7.6105
-76,156,-7.61025
-74,156,-7.61228
-72,156,-7.61652
-70,156,-7.62291
-68,156,-7.63137
-66,156,-7.64182
-64,156,-7.65416
-62,156,-7.66829
-60,156,-7.6841
-58,156,-7.70149
-56,156,-7.72032
-54,156,-7.74049
-52,156,-7.76185
-50,156,-7.78427
-48,156,-7.80762
-46,156,-7.83175
-44,156,-7.85651
-42,156,-7.88176
-40,156,-7.90735
-38,156,-7.93313
-36,156,-7.95894
-34,156,-7.98463
-32,156,-8.01005
-30,156,-8.03505
-28,156,-8.05948
-26,156,-8.08319
-24,156,-8.10604
-22,156,-8.12788
-20,156,-8.1486
-18,156,-8.16805
-16,156,-8.18612
-14,156,-8.20269
-12,156,-8.21766
-10,156,-8.23092
-8,156,-8.24239
-6,156,-8.252
-4,156,-8.25967
-2,156,-8.26535
0,156,-8.26899
2,156,-8.27057
4,156,-8.27006
6,156,-8.26747
8,156,-8.26279
10,156,-8.25605
12,156,-8.24728
14,156,-8.23652
16,156,-8.22384
18,156,-8.20931
20,156,-8.19301
22,156,-8.17502
24,156,-8.15547
26,156,-8.13445
28,156,-8.11209
30,156,-8.08852
32,156,-8.06389
34,156,-8.03832
36,156,-8.01198
38,156,-7.98502
40,156,-7.95759
42,156,-7.92985
44,156,-7.90197
46,156,-7.87411
48,156,-7.84643
50,156,-7.81908
52,156,-7.79225
54,156,-7.76607
56,156,-7.7407
58,156,-7.71629
60,156,-7.693
62,156,-7.67095
64,156,-7.65029
66,156,-7.63114
68,156,-7.61363
70,156,-7.59786
72,156,-7.58395
74,156,-7.572
76,156,-7.56209
78,156,-7.55431
80,156,-7.54874
82,156,-7.54544
84,156,-7.54446
86,156,-7.54586
88,156,-7.54966
90,156,-7.5559
92,156,-7.5646
94,156,-7.57575
96,156,-7.58937
98,156,-7.60544
100,156,-7.62395
102,156,-7.64485
104,156,-7.66811
106,156,-7.69367
108,156,-7.72149
110,156,-7.75149
112,156,-7.78359
114,156,-7.81771
116,156,-7.85374
118,156,-7.89159
120,156,-7.93113
122,156,-7.97225
124,156,-8.01481
126,156,-8.05867
128,156,-8.10368
130,156,-8.1497
132,156,-8.19655
134,156,-8.24407
136,156,-8.29208
138,156,-8.34039
140,156,-8.38883
142,156,-8.43719
144,156,-8.48527
146,156,-8.53289
148,156,-8.57983
150,156,-8.62588
152,156,-8.67084
154,156,-8.7145
156,156,-8.75666
158,156,-8.79711
160,156,-8.83565
162,156,-8.87209
164,156,-8.90624
166,156,-8.93791
168,156,-8.96694
170,156,-8.99317
172,156,-9.01645
174,156,-9.03664
176,156,-9.05364
178,156,-9.06733
180,156,-9.07764
-180,158,-8.79786
-178,158,-8.8035
-176,158,-8.80624
-174,158,-8.80606
-172,158,-8.80296
-170,158,-8.79696
-168,158,-8.78809
-166,158,-8.7764
-164,158,-8.76194
-162,158,-8.74481
-160,158,-8.72508
-158,158,-8.70287
-156,158,-8.6783
-154,158,-8.6515
-152,158,-8.6226
-150,158,-8.59177
-148,158,-8.55917
-146,158,-8.52495
-144,158,-8.48929
-142,158,-8.45238
-140,158,-8.41438
-138,158,-8.37549
-136,158,-8.33589
-134,158,-8.29576
-132,158,-8.25528
-130,158,-8.21464
-128,158,-8.17401
-126,158,-8.13356
-124,158,-8.09347
-122,158,-8.0539
-120,158,-8.015
-118,158,-7.97692
-116,158,-7.93981
-114,158,-7.9038
-112,158,-7.86902
-110,158,-7.83559
-108,158,-7.80362
-106,158,-7.77321
-104,158,-7.74445
-102,158,-7.71742
-100,158,-7.6922
-98,158,-7.66885
-96,158,-7.64743
-94,158,-7.62799
-92,158,-7.61055
-90,158,-7.59515
-88,158,-7.5818
-86,158,-7.57051
-84,158,-7.56128
-82,158,-7.5541
-80,158,-7.54896
-78,158,-7.54582
-76,158,-7.54466
-74,158,-7.54542
-72,158,-7.54807
-70,158,-7.55253
-68,158,-7.55875
-66,158,-7.56666
-64,158,-7.57618
-62,158,-7.58721
-60,158,-7.59968
-58,158,-7.61348
-56,158,-7.62851
-54,158,-7.64468
-52,158,-7.66186
-50,158,-7.67994
-48,158,-7.69882
-46,158,-7.71835
-44,158,-7.73843
-42,158,-7.75893
-40,158,-7.77971
-38,158,-7.80066
-36,158,-7.82165
-34,158,-7.84254
-32,158,-7.86321
-30,158,-7.88353
-28,158,-7.90338
-26,158,-7.92264
-24,158,-7.94119
-22,158,-7.95891
-20,158,-7.9757
-18,158,-7.99144
-16,158,-8.00605
-14,158,-8.01942
-12,158,-8.03146
-10,158,-8.04211
-8,158,-8.05129
-6,158,-8.05894
-4,158,-8.065
-2,158,-8.06943
0,158,-8.07219
2,158,-8.07327
4,158,-8.07264
6,158,-8.07031
8,158,-8.06627
10,158,-8.06056
12,158,-8.05318
14,158,-8.0442
16,158,-8.03365
18,158,-8.02158
20,158,-8.00808
22,158,-7.99321
24,158,-7.97706
26,158,-7.95972
28,158,-7.9413
30,158,-7.92189
32,158,-7.90162
34,158,-7.8806
36,158,-7.85896
38,158,-7.83682
40,158,-7.81431
42,158,-7.79156
44,158,-7.76872
46,158,-7.7459
48,158,-7.72326
50,158,-7.70091
52,158,-7.67901
54,158,-7.65767
56,158,-7.63703
58,158,-7.61722
60,158,-7.59835
62,158,-7.58055
64,158,-7.56392
66,158,-7.54858
68,158,-7.53464
70,158,-7.52218
72,158,-7.51129
74,158,-7.50208
76,158,-7.4946
78,158,-7.48893
80,158,-7.48514
82,158,-7.48327
84,158,-7.48338
86,158,-7.48551
88,158,-7.48967
90,158,-7.49591
92,158,-7.50423
94,158,-7.51464
96,158,-7.52713
98,158,-7.5417
100,158,-7.55832
102,158,-7.57697
104,158,-7.59761
106,158,-7.62019
108,158,-7.64467
110,158,-7.67097
112,158,-7.69903
114,158,-7.72877
116,158,-7.76011
118,158,-7.79295
120,158,-7.82719
122,158,-7.86272
124,158,-7.89943
126,158,-7.9372
128,158,-7.97589
130,158,-8.01537
132,158,-8.0555
134,158,-8.09613
136,158,-8.13711
138,158,-8.17829
140,158,-8.2195
142,158,-8.26058
144,158,-8.30137
146,158,-8.34168
148,158,-8.38136
150,158,-8.42023
152,158,-8.45812
154,158,-8.49486
156,158,-8.53028
158,158,-8.56421
160,158,-8.59649
162,158,-8.62696
164,158,-8.65548
166,158,-8.68189
168,158,-8.70607
170,158,-8.72788
172,158,-8.74721
174,158,-8.76396
176,158,-8.77804
178,158,-8.78936
180,158,-8.79786
-180,160,-8.53534
-178,160,-8.53995
-176,160,-8.54218
-174,160,-8.54202
-172,160,-8.53947
-170,160,-8.53454
-168,160,-8.52726
-166,160,-8.51767
-164,160,-8.50582
-162,160,-8.49176
-160,160,-8.47557
-158,160,-8.45734
-156,160,-8.43716
-154,160,-8.41513
-152,160,-8.39137
-150,160,-8.366
-148,160,-8.33913
-146,160,-8.31091
-144,160,-8.28147
-142,160,-8.25096
-140,160,-8.21952
-138,160,-8.18729
-136,160,-8.15443
-134,160,-8.12109
-132,160,-8.0874
-130,160,-8.05353
-128,160,-8.01962
-126,160,-7.9858
-124,160,-7.95222
-122,160,-7.91902
-120,160,-7.88632
-118,160,-7.85425
-116,160,-7.82293
-114,160,-7.79248
-112,160,-7.763
-110,160,-7.73459
-108,160,-7.70735
-106,160,-7.68137
-104,160,-7.65672
-102,160,-7.63348
-100,160,-7.61172
-98,160,-7.59148
-96,160,-7.57282
-94,160,-7.55578
-92,160,-7.54039
-90,160,-7.52667
-88,160,-7.51465
-86,160,-7.50434
-84,160,-7.49573
-82,160,-7.48882
-80,160,-7.4836
-78,160,-7.48005
-76,160,-7.47813
-74,160,-7.47783
-72,160,-7.47909
-70,160,-7.48187
-68,160,-7.48611
-66,160,-7.49177
-64,160,-7.49876
-62,160,-7.50703
-60,160,-7.51649
-58,160,-7.52708
-56,160,-7.53869
-54,160,-7.55126
-52,160,-7.56467
-50,160,-7.57885
-48,160,-7.59369
-46,160,-7.60909
-44,160,-7.62495
-42,160,-7.64117
-40,160,-7.65764
-38,160,-7.67425
-36,160,-7.6909
-34,160,-7.70749
-32,160,-7.72391
-30,160,-7.74005
-28,160,-7.75582
-26,160,-7.77112
-24,160,-7.78584
-22,160,-7.7999
-20,160,-7.81321
-18,160,-7.82568
-16,160,-7.83722
-14,160,-7.84778
-12,160,-7.85727
-10,160,-7.86563
-8,160,-7.87282
-6,160,-7.87877
-4,160,-7.88344
-2,160,-7.88681
0,160,-7.88884
2,160,-7.88951
4,160,-7.88882
6,160,-7.88677
8,160,-7.88335
10,160,-7.87859
12,160,-7.8725
14,160,-7.86513
16,160,-7.8565
18,160,-7.84667
20,160,-7.83569
22,160,-7.82362
24,160,-7.81053
26,160,-7.7965
28,160,-7.7816
30,160,-7.76593
32,160,-7.74958
34,160,-7.73263
36,160,-7.7152
38,160,-7.69739
40,160,-7.67929
42,160,-7.66103
44,160,-7.6427
46,160,-7.62442
48,160,-7.6063
50,160,-7.58845
52,160,-7.57097
54,160,-7.55399
56,160,-7.5376
58,160,-7.52191
60,160,-7.50701
62,160,-7.49301
64,160,-7.48001
66,160,-7.46808
68,160,-7.45732
70,160,-7.44781
72,160,-7.43962
74,160,-7.43283
76,160,-7.42749
78,160,-7.42366
80,160,-7.4214
82,160,-7.42076
84,160,-7.42176
86,160,-7.42445
88,160,-7.42885
90,160,-7.43497
92,160,-7.44282
94,160,-7.45242
96,160,-7.46375
98,160,-7.47681
100,160,-7.49157
102,160,-7.50802
104,160,-7.52611
106,160,-7.54581
108,160,-7.56707
110,160,-7.58984
112,160,-7.61405
114,160,-7.63965
116,160,-7.66654
118,160,-7.69466
120,160,-7.72391
122,160,-7.7542
124,160,-7.78543
126,160,-7.8175
128,160,-7.8503
130,160,-7.88371
132,160,-7.91761
134,160,-7.95188
136,160,-7.98639
138,160,-8.02101
140,160,-8.0556
142,160,-8.09003
144,160,-8.12416
146,160,-8.15785
148,160,-8.19095
150,160,-8.22333
152,160,-8.25486
154,160,-8.28538
156,160,-8.31476
158,160,-8.34287
160,160,-8.36958
162,160,-8.39476
164,160,-8.4183
166,160,-8.44007
168,160,-8.45998
170,160,-8.47792
172,160,-8.49381
174,160,-8.50756
176,160,-8.5191
178,160,-8.52838
180,160,-8.53534
-180,162,-8.29154
-178,162,-8.29527
-176,162,-8.29709
-174,162,-8.29697
-172,162,-8.29492
-170,162,-8.29096
-168,162,-8.2851
-166,162,-8.27737
-164,162,-8.26781
-162,162,-8.25647
-160,162,-8.24341
-158,162,-8.22869
-156,162,-8.21238
-154,162,-8.19457
-152,162,-8.17533
-150,162,-8.15478
-148,162,-8.133
-146,162,-8.11009
-144,162,-8.08618
-142,162,-8.06136
-140,162,-8.03575
-138,162,-8.00948
-136,162,-7.98265
-134,162,-7.95538
-132,162,-7.9278
-130,162,-7.90002
-128,162,-7.87217
-126,162,-7.84434
-124,162,-7.81667
-122,162,-7.78925
-120,162,-7.7622
-118,162,-7.73561
-116,162,-7.70959
-114,162,-7.68424
-112,162,-7.65963
-110,162,-7.63586
-108,162,-7.61301
-106,162,-7.59114
-104,162,-7.57033
-102,162,-7.55063
-100,162,-7.5321
-98,162,-7.5148
-96,162,-7.49876
-94,162,-7.48401
-92,162,-7.4706
-90,162,-7.45853
-88,162,-7.44784
-86,162,-7.43852
-84,162,-7.43059
-82,162,-7.42403
-80,162,-7.41885
-78,162,-7.41502
-76,162,-7.41253
-74,162,-7.41135
-72,162,-7.41145
-70,162,-7.4128
-68,162,-7.41534
-66,162,-7.41903
-64,162,-7.42382
-62,162,-7.42966
-60,162,-7.43649
-58,162,-7.44423
-56,162,-7.45282
-54,162,-7.46219
-52,162,-7.47227
-50,162,-7.48298
-48,162,-7.49424
-46,162,-7.50597
-44,162,-7.51809
-42,162,-7.53051
-40,162,-7.54314
-38,162,-7.55591
-36,162,-7.56873
-34,162,-7.58151
-32,162,-7.59416
-30,162,-7.60662
-28,162,-7.61878
-26,162,-7.63058
-24,162,-7.64194
-22,162,-7.65278
-20,162,-7.66303
-18,162,-7.67263
-16,162,-7.68151
-14,162,-7.68961
-12,162,-7.69687
-10,162,-7.70325
-8,162,-7.70871
-6,162,-7.7132
-4,162,-7.7167
-2,162,-7.71916
0,162,-7.72059
2,162,-7.72095
4,162,-7.72024
6,162,-7.71847
8,162,-7.71563
10,162,-7.71175
12,162,-7.70683
14,162,-7.70091
16,162,-7.69401
18,162,-7.68617
20,162,-7.67745
22,162,-7.66787
24,162,-7.65751
26,162,-7.64642
28,162,-7.63466
30,162,-7.62231
32,162,-7.60943
34,162,-7.59611
36,162,-7.58242
38,162,-7.56845
40,162,-7.55427
42,162,-7.53998
44,162,-7.52567
46,162,-7.51142
48,162,-7.49731
50,162,-7.48345
52,162,-7.46991
54,162,-7.45679
56,162,-7.44417
58,162,-7.43213
60,162,-7.42075
62,162,-7.41012
64,162,-7.40032
66,162,-7.3914
68,162,-7.38345
70,162,-7.37653
72,162,-7.37069
74,162,-7.366
76,162,-7.36251
78,162,-7.36026
80,162,-7.3593
82,162,-7.35966
84,162,-7.36137
86,162,-7.36446
88,162,-7.36895
90,162,-7.37484
92,162,-7.38216
94,162,-7.3909
96,162,-7.40105
98,162,-7.41261
100,162,-7.42555
102,162,-7.43986
104,162,-7.45551
106,162,-7.47246
108,162,-7.49067
110,162,-7.51009
112,162,-7.53068
114,162,-7.55237
116,162,-7.5751
118,162,-7.59881
120,162,-7.62341
122,162,-7.64883
124,162,-7.67499
126,162,-7.70179
128,162,-7.72915
130,162,-7.75698
132,162,-7.78516
134,162,-7.81361
136,162,-7.8422
138,162,-7.87084
140,162,-7.89942
142,162,-7.92782
144,162,-7.95593
146,162,-7.98364
148,162,-8.01083
150,162,-8.0374
152,162,-8.06322
154,162,-8.08819
156,162,-8.1122
158,162,-8.13515
160,162,-8.15692
162,162,-8.17743
164,162,-8.19658
166,162,-8.21428
168,162,-8.23045
170,162,-8.24501
172,162,-8.25789
174,162,-8.26904
176,162,-8.27839
178,162,-8.2859
180,162,-8.29154
-180,164,-8.0677
-178,164,-8.07069
-176,164,-8.07216
-174,164,-8.0721
-172,164,-8.07051
-170,164,-8.06741
-168,164,-8.0628
-166,164,-8.0567
-164,164,-8.04916
-162,164,-8.0402
-160,164,-8.02987
-158,164,-8.01822
-156,164,-8.0053
-154,164,-7.99118
-152,164,-7.97592
-150,164,-7.9596
-148,164,-7.94229
-146,164,-7.92406
-144,164,-7.90501
-142,164,-7.88521
-140,164,-7.86477
-138,164,-7.84376
-136,164,-7.82227
-134,164,-7.80041
-132,164,-7.77827
-130,164,-7.75593
-128,164,-7.73348
-126,164,-7.71103
-124,164,-7.68866
-122,164,-7.66645
-120,164,-7.64449
-118,164,-7.62286
-116,164,-7.60165
-114,164,-7.58093
-112,164,-7.56077
-110,164,-7.54124
-108,164,-7.5224
-106,164,-7.50432
-104,164,-7.48704
-102,164,-7.47063
-100,164,-7.45513
-98,164,-7.44057
-96,164,-7.42699
-94,164,-7.41443
-92,164,-7.40291
-90,164,-7.39245
-88,164,-7.38306
-86,164,-7.37476
-84,164,-7.36755
-82,164,-7.36143
-80,164,-7.3564
-78,164,-7.35245
-76,164,-7.34955
-74,164,-7.3477
-72,164,-7.34687
-70,164,-7.34702
-68,164,-7.34814
-66,164,-7.35018
-64,164,-7.3531
-62,164,-7.35685
-60,164,-7.3614
-58,164,-7.36669
-56,164,-7.37266
-54,164,-7.37926
-52,164,-7.38644
-50,164,-7.39413
-48,164,-7.40227
-46,164,-7.4108
-44,164,-7.41964
-42,164,-7.42875
-40,164,-7.43804
-38,164,-7.44745
-36,164,-7.45692
-34,164,-7.46637
-32,164,-7.47575
-30,164,-7.48499
-28,164,-7.49402
-26,164,-7.50278
-24,164,-7.51121
-22,164,-7.51926
-20,164,-7.52687
-18,164,-7.53398
-16,164,-7.54055
-14,164,-7.54654
-12,164,-7.55189
-10,164,-7.55657
-8,164,-7.56056
-6,164,-7.56381
-4,164,-7.5663
-2,164,-7.56802
0,164,-7.56894
2,164,-7.56907
4,164,-7.56838
6,164,-7.56689
8,164,-7.56459
10,164,-7.5615
12,164,-7.55763
14,164,-7.553
16,164,-7.54763
18,164,-7.54156
20,164,-7.53482
22,164,-7.52745
24,164,-7.51949
26,164,-7.51098
28,164,-7.50198
30,164,-7.49254
32,164,-7.48272
34,164,-7.47257
36,164,-7.46216
38,164,-7.45156
40,164,-7.44082
42,164,-7.43001
44,164,-7.41921
46,164,-7.40849
48,164,-7.3979
50,164,-7.38753
52,164,-7.37743
54,164,-7.36768
56,164,-7.35835
58,164,-7.3495
60,164,-7.3412
62,164,-7.3335
64,164,-7.32647
66,164,-7.32016
68,164,-7.31463
70,164,-7.30993
72,164,-7.30611
74,164,-7.30321
76,164,-7.30127
78,164,-7.30034
80,164,-7.30043
82,164,-7.30158
84,164,-7.30381
86,164,-7.30715
88,164,-7.3116
90,164,-7.31718
92,164,-7.32389
94,164,-7.33173
96,164,-7.3407
98,164,-7.35078
100,164,-7.36196
102,164,-7.37422
104,164,-7.38754
106,164,-7.40189
108,164,-7.41723
110,164,-7.43352
112,164,-7.45072
114,164,-7.46878
116,164,-7.48765
118,164,-7.50727
120,164,-7.52759
122,164,-7.54853
124,164,-7.57003
126,164,-7.59202
128,164,-7.61442
130,164,-7.63716
132,164,-7.66015
134,164,-7.68331
136,164,-7.70655
138,164,-7.7298
140,164,-7.75296
142,164,-7.77595
144,164,-7.79866
146,164,-7.82103
148,164,-7.84294
150,164,-7.86433
152,164,-7.88509
154,164,-7.90514
156,164,-7.9244
158,164,-7.94279
160,164,-7.96022
162,164,-7.97663
164,164,-7.99193
166,164,-8.00607
168,164,-8.01897
170,164,-8.03058
172,164,-8.04086
174,164,-8.04974
176,164,-8.0572
178,164,-8.06319
180,164,-8.0677
-180,166,-7.86486
-178,166,-7.86722
-176,166,-7.86841
-174,166,-7.86841
-172,166,-7.86723
-170,166,-7.86487
-168,166,-7.86134
-166,166,-7.85667
-164,166,-7.85088
-162,166,-7.84398
-160,166,-7.83603
-158,166,-7.82704
-156,166,-7.81707
-154,166,-7.80615
-152,166,-7.79435
-150,166,-7.7817
-148,166,-7.76828
-146,166,-7.75413
-144,166,-7.73932
-142,166,-7.72392
-140,166,-7.70799
-138,166,-7.6916
-136,166,-7.67481
-134,166,-7.65771
-132,166,-7.64035
-130,166,-7.62281
-128,166,-7.60516
-126,166,-7.58747
-124,166,-7.5698
-122,166,-7.55224
-120,166,-7.53483
-118,166,-7.51764
-116,166,-7.50074
-114,166,-7.48419
-112,166,-7.46804
-110,166,-7.45234
-108,166,-7.43715
-106,166,-7.42252
-104,166,-7.40848
-102,166,-7.39509
-100,166,-7.38237
-98,166,-7.37036
-96,166,-7.35909
-94,166,-7.34858
-92,166,-7.33886
-90,166,-7.32995
-88,166,-7.32185
-86,166,-7.31458
-84,166,-7.30815
-82,166,-7.30254
-80,166,-7.29778
-78,166,-7.29383
-76,166,-7.29071
-74,166,-7.28839
-72,166,-7.28685
-70,166,-7.28608
-68,166,-7.28605
-66,166,-7.28674
