Phi[deg],Theta[deg],dB(RealizedGainTotal)
-32,88,-3.74472
-30,88,-3.44248
-28,88,-3.14518
-26,88,-2.85985
-24,88,-2.59264
-22,88,-2.34884
-20,88,-2.1329
-18,88,-1.94856
-16,88,-1.79894
-14,88,-1.68667
-12,88,-1.61407
-10,88,-1.58323
-8,88,-1.59619
-6,88,-1.65506
-4,88,-1.76219
-2,88,-1.9203
0,88,-2.13269
2,88,-2.40348
4,88,-2.73786
6,88,-3.14252
8,88,-3.62617
10,88,-4.20036
12,88,-4.88068
14,88,-5.68869
16,88,-6.6551
18,88,-7.82551
20,88,-9.27122
22,88,-11.1119
24,88,-13.5688
26,88,-17.1034
28,88,-22.6134
30,88,-24.6849
32,88,-18.3609
34,88,-13.9571
36,88,-10.904
38,88,-8.59358
40,88,-6.74489
42,88,-5.21254
44,88,-3.91278
46,88,-2.79346
48,88,-1.82014
50,88,-0.968983
52,88,-0.222877
54,88,0.430856
56,88,1.00188
58,88,1.49778
60,88,1.92464
62,88,2.28748
64,88,2.59059
66,88,2.83768
68,88,3.03208
70,88,3.17683
72,88,3.27481
74,88,3.32874
76,88,3.34131
78,88,3.31515
80,88,3.25291
82,88,3.15727
84,88,3.03097
86,88,2.87683
88,88,2.69776
90,88,2.4968
92,88,2.2771
94,88,2.04196
96,88,1.7948
98,88,1.53917
100,88,1.27871
102,88,1.01713
104,88,0.758135
106,88,0.50535
108,88,0.262235
110,88,0.0319708
112,88,-0.182647
114,88,-0.379304
116,88,-0.556247
118,88,-0.712322
120,88,-0.846971
122,88,-0.960193
124,88,-1.05246
126,88,-1.12458
128,88,-1.17765
130,88,-1.21286
132,88,-1.23147
134,88,-1.23471
136,88,-1.22383
138,88,-1.20008
140,88,-1.16475
142,88,-1.11928
144,88,-1.06532
146,88,-1.00476
148,88,-0.939787
150,88,-0.872889
152,88,-0.806818
154,88,-0.744548
156,88,-0.689205
158,88,-0.644002
160,88,-0.612177
162,88,-0.596941
164,88,-0.601456
166,88,-0.628822
168,88,-0.682101
170,88,-0.764349
172,88,-0.878683
174,88,-1.02836
176,88,-1.21688
178,88,-1.44811
180,88,-1.72646
-180,90,-2.00849
-178,90,-2.33325
-176,90,-2.71536
-174,90,-3.16228
-172,90,-3.68328
-170,90,-4.2901
-168,90,-4.99785
-166,90,-5.82627
-164,90,-6.80136
-162,90,-7.95723
-160,90,-9.33657
-158,90,-10.9825
-156,90,-12.89
-154,90,-14.8052
-152,90,-15.7896
-150,90,-14.8386
-148,90,-12.6885
-146,90,-10.4265
-144,90,-8.41232
-142,90,-6.67903
-140,90,-5.18876
-138,90,-3.8992
-136,90,-2.77598
-134,90,-1.79298
-132,90,-0.930545
-130,90,-0.173778
-128,90,0.488781
-126,90,1.06611
-124,90,1.56538
-122,90,1.99243
-120,90,2.35214
-118,90,2.64863
-116,90,2.88548
-114,90,3.06586
-112,90,3.1926
-110,90,3.26828
-108,90,3.29529
-106,90,3.27587
-104,90,3.21213
-102,90,3.10608
-100,90,2.95969
-98,90,2.77485
-96,90,2.55345
-94,90,2.29738
-92,90,2.00856
-90,90,1.68899
-88,90,1.34075
-86,90,0.966103
-84,90,0.567497
-82,90,0.147664
-80,90,-0.290325
-78,90,-0.742976
-76,90,-1.2063
-74,90,-1.67573
-72,90,-2.14609
-70,90,-2.61157
-68,90,-3.06577
-66,90,-3.50182
-64,90,-3.91254
-62,90,-4.29073
-60,90,-4.62947
-58,90,-4.92248
-56,90,-5.16439
-54,90,-5.35103
-52,90,-5.47957
-50,90,-5.54865
-48,90,-5.55842
-46,90,-5.51054
-44,90,-5.40821
-42,90,-5.25611
-40,90,-5.06028
-38,90,-4.82789
-36,90,-4.56693
-34,90,-4.28583
-32,90,-3.99309
-30,90,-3.69694
-28,90,-3.40501
-26,90,-3.12421
-24,90,-2.86063
-22,90,-2.61949
-20,90,-2.40522
-18,90,-2.22157
-16,90,-2.07167
-14,90,-1.95818
-12,90,-1.88344
-10,90,-1.8496
-8,90,-1.85872
-6,90,-1.91296
-4,90,-2.01468
-2,90,-2.16663
0,90,-2.37213
2,90,-2.63527
4,90,-2.96123
6,90,-3.35662
8,90,-3.83006
10,90,-4.39289
12,90,-5.0604
14,90,-5.85362
16,90,-6.80238
18,90,-7.95065
20,90,-9.36655
22,90,-11.1629
24,90,-13.5435
26,90,-16.9142
28,90,-21.9615
30,90,-24.3474
32,90,-18.6729
34,90,-14.2953
36,90,-11.2241
38,90,-8.89682
40,90,-7.03577
42,90,-5.49481
44,90,-4.18933
46,90,-3.06653
48,90,-2.09146
50,90,-1.23994
52,90,-0.494589
54,90,0.157477
56,90,0.726097
58,90,1.21899
60,90,1.64236
62,90,2.00135
64,90,2.30031
66,90,2.54306
68,90,2.73299
70,90,2.87322
72,90,2.96668
74,90,3.01617
76,90,3.02444
78,90,2.99419
80,90,2.92813
82,90,2.82903
84,90,2.69971
86,90,2.54306
88,90,2.3621
90,90,2.15994
92,90,1.93983
94,90,1.70513
96,90,1.45934
98,90,1.20602
100,90,0.948822
102,90,0.691406
104,90,0.437385
106,90,0.190245
108,90,-0.0467426
110,90,-0.270618
112,90,-0.478824
114,90,-0.669284
116,90,-0.840459
118,90,-0.991364
120,90,-1.12156
122,90,-1.23109
124,90,-1.32041
126,90,-1.39031
128,90,-1.44178
130,90,-1.47592
132,90,-1.49392
134,90,-1.49697
136,90,-1.48627
138,90,-1.46307
140,90,-1.42869
142,90,-1.3846
144,90,-1.33246
146,90,-1.27415
148,90,-1.21185
150,90,-1.14796
152,90,-1.08514
154,90,-1.02624
156,90,-0.97425
158,90,-0.932232
160,90,-0.903282
162,90,-0.89048
164,90,-0.896872
166,90,-0.925463
168,90,-0.979235
170,90,-1.06119
172,90,-1.17438
174,90,-1.32204
176,90,-1.50763
178,90,-1.73499
180,90,-2.00849
-180,92,-2.30136
-178,92,-2.62003
-176,92,-2.99495
-174,92,-3.4335
-172,92,-3.94486
-170,92,-4.54062
-168,92,-5.2357
-166,92,-6.04957
-164,92,-7.00786
-162,92,-8.14428
-160,92,-9.50132
-158,92,-11.1235
-156,92,-13.0142
-154,92,-14.9521
-152,92,-16.0527
-150,92,-15.2315
-148,92,-13.1116
-146,92,-10.8305
-144,92,-8.79044
-142,92,-7.03486
-140,92,-5.52708
-138,92,-4.22416
-136,92,-3.0909
-134,92,-2.10052
-132,92,-1.23286
-130,92,-0.472672
-128,92,0.191807
-126,92,0.76978
-124,92,1.2686
-122,92,1.69427
-120,92,2.05179
-118,92,2.34541
-116,92,2.5788
-114,92,2.75522
-112,92,2.8776
-110,92,2.94859
-108,92,2.97068
-106,92,2.94618
-104,92,2.87729
-102,92,2.76612
-100,92,2.61473
-98,92,2.42514
-96,92,2.19938
-94,92,1.93948
-92,92,1.64752
-90,92,1.32568
-88,92,0.976233
-86,92,0.601641
-84,92,0.204556
-82,92,-0.212107
-80,92,-0.645113
-78,92,-1.09085
-76,92,-1.54529
-74,92,-2.00389
-72,92,-2.46165
-70,92,-2.91303
-68,92,-3.35207
-66,92,-3.77245
-64,92,-4.16765
-62,92,-4.53118
-60,92,-4.85682
-58,92,-5.13887
-56,92,-5.3724
-54,92,-5.55345
-52,92,-5.67921
-50,92,-5.74815
-48,92,-5.76011
-46,92,-5.71639
-44,92,-5.61978
-42,92,-5.47459
-40,92,-5.28649
-38,92,-5.06231
-36,92,-4.80973
-34,92,-4.5369
-32,92,-4.25206
-30,92,-3.96318
-28,92,-3.67774
-26,92,-3.40248
-24,92,-3.14339
-22,92,-2.90562
-20,92,-2.6936
-18,92,-2.51105
-16,92,-2.36113
-14,92,-2.24655
-12,92,-2.16969
-10,92,-2.13275
-8,92,-2.13785
-6,92,-2.18719
-4,92,-2.28317
-2,92,-2.42857
0,92,-2.62671
2,92,-2.8817
4,92,-3.19866
6,92,-3.58416
8,92,-4.04669
10,92,-4.5974
12,92,-5.25123
14,92,-6.02863
16,92,-6.95843
18,92,-8.08275
20,92,-9.46608
22,92,-11.2132
24,92,-13.5074
26,92,-16.688
28,92,-21.1924
30,92,-23.5252
32,92,-18.7877
34,92,-14.5561
36,92,-11.5045
38,92,-9.17663
40,92,-7.31185
42,92,-5.76761
44,92,-4.4601
46,92,-3.33657
48,92,-2.36198
50,92,-1.512
52,92,-0.769077
54,92,-0.120187
56,92,0.444644
58,92,0.933252
60,92,1.35196
62,92,1.706
64,92,1.99981
66,92,2.23729
68,92,2.4219
70,92,2.55684
72,92,2.64509
74,92,2.68953
76,92,2.69294
78,92,2.6581
80,92,2.5878
82,92,2.48486
84,92,2.35218
86,92,2.19274
88,92,2.00965
90,92,1.80612
92,92,1.58548
94,92,1.35119
96,92,1.10678
98,92,0.855893
100,92,0.60217
102,92,0.349234
104,92,0.100609
106,92,-0.140364
108,92,-0.370607
110,92,-0.587395
112,92,-0.788431
114,92,-0.971899
116,92,-1.1365
118,92,-1.28144
120,92,-1.40642
122,92,-1.51157
124,92,-1.59736
126,92,-1.66453
128,92,-1.71401
130,92,-1.74682
132,92,-1.76407
134,92,-1.76689
136,92,-1.75644
138,92,-1.73397
140,92,-1.7008
142,92,-1.6584
144,92,-1.60844
146,92,-1.55277
148,92,-1.49352
150,92,-1.43302
152,92,-1.37381
154,92,-1.3186
156,92,-1.27024
158,92,-1.23164
160,92,-1.20574
162,92,-1.1955
164,92,-1.20385
166,92,-1.23369
168,92,-1.28795
170,92,-1.36955
172,92,-1.48152
174,92,-1.62705
176,92,-1.80958
178,92,-2.0329
180,92,-2.30136
-180,94,-2.60369
-178,94,-2.91622
-176,94,-3.28393
-174,94,-3.71411
-172,94,-4.21582
-170,94,-4.8005
-168,94,-5.48281
-166,94,-6.28187
-164,94,-7.22277
-162,94,-8.3384
-160,94,-9.67021
-158,94,-11.2619
-156,94,-13.1202
-154,94,-15.0461
-152,94,-16.2163
-150,94,-15.5232
-148,94,-13.4648
-146,94,-11.1894
-144,94,-9.13868
-142,94,-7.37044
-140,94,-5.85164
-138,94,-4.53998
-136,94,-3.40015
-134,94,-2.40512
-132,94,-1.53448
-130,94,-0.772712
-128,94,-0.107883
-126,94,0.46938
-124,94,0.966574
-122,94,1.38982
-120,94,1.74422
-118,94,2.03413
-116,94,2.2633
-114,94,2.43506
-112,94,2.55242
-110,94,2.61812
-108,94,2.63469
-106,94,2.60453
-104,94,2.52993
-102,94,2.41308
-100,94,2.25614
-98,94,2.06127
-96,94,1.83061
-94,94,1.56635
-92,94,1.27077
-90,94,0.946218
-88,94,0.595204
-86,94,0.220398
-84,94,-0.175318
-82,94,-0.588814
-80,94,-1.01668
-78,94,-1.45516
-76,94,-1.90018
-74,94,-2.34726
-72,94,-2.79156
-70,94,-3.22787
-68,94,-3.65069
-66,94,-4.05429
-64,94,-4.43286
-62,94,-4.78065
-60,94,-5.09214
-58,94,-5.36226
-56,94,-5.58652
-54,94,-5.76122
-52,94,-5.8836
-50,94,-5.95201
-48,94,-5.96601
-46,94,-5.92655
-44,94,-5.83607
-42,94,-5.69843
-40,94,-5.51893
-38,94,-5.30401
-36,94,-5.06095
-34,94,-4.79758
-32,94,-4.52179
-30,94,-4.2413
-28,94,-3.96334
-26,94,-3.6945
-24,94,-3.44063
-22,94,-3.20684
-20,94,-2.99749
-18,94,-2.81634
-16,94,-2.66658
-14,94,-2.55097
-12,94,-2.47197
-10,94,-2.43182
-8,94,-2.43272
-6,94,-2.47693
-4,94,-2.5669
-2,94,-2.70545
0,94,-2.89592
2,94,-3.14241
4,94,-3.45004
6,94,-3.8253
8,94,-4.27655
10,94,-4.81476
12,94,-5.45451
14,94,-6.21567
16,94,-7.12603
18,94,-8.22578
20,94,-9.57561
22,94,-11.272
24,94,-13.4769
26,94,-16.4645
28,94,-20.459
30,94,-22.586
32,94,-18.7499
34,94,-14.748
36,94,-11.7482
38,94,-9.43435
40,94,-7.57379
42,94,-6.03127
44,94,-4.7252
46,94,-3.6036
48,94,-2.63163
50,94,-1.78499
52,94,-1.0461
54,94,-0.401817
56,94,0.157913
58,94,0.641028
60,94,1.05394
62,94,1.40199
64,94,1.68968
66,94,1.921
68,94,2.09947
70,94,2.22835
72,94,2.31069
74,94,2.34941
76,94,2.34737
78,94,2.3074
80,94,2.23233
82,94,2.12507
84,94,1.98859
86,94,1.82596
88,94,1.64037
90,94,1.43513
92,94,1.21368
94,94,0.979562
96,94,0.736413
98,94,0.487913
100,94,0.237737
102,94,-0.0105193
104,94,-0.253414
106,94,-0.487745
108,94,-0.710639
110,94,-0.919618
112,94,-1.11266
114,94,-1.28825
116,94,-1.44534
118,94,-1.58339
120,94,-1.70225
122,94,-1.80218
124,94,-1.88368
126,94,-1.94749
128,94,-1.99447
130,94,-2.0256
132,94,-2.04189
134,94,-2.04441
136,94,-2.03429
138,94,-2.01273
140,94,-1.98103
142,94,-1.94065
144,94,-1.89321
146,94,-1.84055
148,94,-1.78471
150,94,-1.72791
152,94,-1.67257
154,94,-1.62127
156,94,-1.57668
158,94,-1.54157
160,94,-1.51875
162,94,-1.51104
164,94,-1.52126
166,94,-1.55225
168,94,-1.60685
170,94,-1.68796
172,94,-1.79857
174,94,-1.94183
176,94,-2.12116
178,94,-2.34035
180,94,-2.60369
-180,96,-2.91383
-178,96,-3.22033
-176,96,-3.58101
-174,96,-4.00309
-172,96,-4.49552
-170,96,-5.06956
-168,96,-5.73962
-166,96,-6.52438
-164,96,-7.44831
-162,96,-8.54323
-160,96,-9.84897
-158,96,-11.407
-156,96,-13.2231
-154,96,-15.1117
-152,96,-16.3073
-150,96,-15.7252
-148,96,-13.7487
-146,96,-11.5011
-144,96,-9.45459
-142,96,-7.68348
-140,96,-6.1604
-138,96,-4.8449
-136,96,-3.70225
-134,96,-2.70553
-132,96,-1.83429
-130,96,-1.07296
-128,96,-0.409478
-126,96,0.165617
-124,96,0.659916
-122,96,1.07963
-120,96,1.42993
-118,96,1.71525
-116,96,1.9394
-114,96,2.10579
-112,96,2.21747
-110,96,2.27723
-108,96,2.28768
-106,96,2.25128
-104,96,2.17038
-102,96,2.04726
-100,96,1.8842
-98,96,1.68344
-96,96,1.44729
-94,96,1.17808
-92,96,0.878288
-90,96,0.550479
-88,96,0.197394
-86,96,-0.178046
-84,96,-0.572704
-82,96,-0.983208
-80,96,-1.40594
-78,96,-1.837
-76,96,-2.27224
-74,96,-2.70724
-72,96,-3.13735
-70,96,-3.55771
-68,96,-3.96331
-66,96,-4.34906
-64,96,-4.70988
-62,96,-5.04079
-60,96,-5.337
-58,96,-5.59409
-56,96,-5.80805
-54,96,-5.97549
-52,96,-6.09375
-50,96,-6.16108
-48,96,-6.17686
-46,96,-6.14172
-44,96,-6.05769
-42,96,-5.92823
-40,96,-5.75817
-38,96,-5.55349
-36,96,-5.32105
-34,96,-5.06823
-32,96,-4.80257
-30,96,-4.53145
-28,96,-4.26184
-26,96,-4.00013
-24,96,-3.75206
-22,96,-3.52265
-20,96,-3.31626
-18,96,-3.13667
-16,96,-2.98712
-14,96,-2.87045
-12,96,-2.78918
-10,96,-2.74567
-8,96,-2.74217
-6,96,-2.78104
-4,96,-2.86477
-2,96,-2.99625
0,96,-3.17884
2,96,-3.41666
4,96,-3.71479
6,96,-4.07969
8,96,-4.5196
10,96,-5.04529
12,96,-5.671
14,96,-6.41603
16,96,-7.30715
18,96,-8.38265
20,96,-9.69948
22,96,-11.3459
24,96,-13.4637
26,96,-16.2679
28,96,-19.8206
30,96,-21.7078
32,96,-18.61
34,96,-14.8814
36,96,-11.9586
38,96,-9.67133
40,96,-7.82226
42,96,-6.28613
44,96,-4.98481
46,96,-3.86765
48,96,-2.90034
50,96,-2.05877
52,96,-1.32539
54,96,-0.687066
56,96,-0.133656
58,96,0.342847
60,96,0.748938
62,96,1.09002
64,96,1.37071
66,96,1.59502
68,96,1.76657
70,96,1.88866
72,96,1.96441
74,96,1.99677
76,96,1.98866
78,96,1.94295
80,96,1.86254
82,96,1.7504
84,96,1.60956
86,96,1.44319
88,96,1.25457
90,96,1.04712
92,96,0.824397
94,96,0.590056
96,96,0.34784
98,96,0.101513
100,96,-0.145204
102,96,-0.38872
104,96,-0.625659
106,96,-0.852955
108,96,-1.06794
110,96,-1.26839
112,96,-1.4526
114,96,-1.61935
116,96,-1.76792
118,96,-1.89803
120,96,-2.00975
122,96,-2.10348
124,96,-2.17982
126,96,-2.23951
128,96,-2.2834
130,96,-2.31241
132,96,-2.32747
134,96,-2.3296
136,96,-2.31985
138,96,-2.29936
140,96,-2.26939
142,96,-2.23135
144,96,-2.1868
146,96,-2.13749
148,96,-2.08535
150,96,-2.03249
152,96,-1.9812
154,96,-1.93387
156,96,-1.89306
158,96,-1.86136
160,96,-1.84146
162,96,-1.83607
164,96,-1.84791
166,96,-1.87977
168,96,-1.93444
170,96,-2.01479
172,96,-2.1238
174,96,-2.2646
176,96,-2.44061
178,96,-2.65559
180,96,-2.91383
-180,98,-3.22994
-178,98,-3.53062
-176,98,-3.88464
-174,98,-4.29916
-172,98,-4.783
-170,98,-5.34726
-168,98,-6.00608
-166,98,-6.77772
-164,98,-7.68593
-162,98,-8.76137
-160,98,-10.0418
-158,98,-11.5654
-156,98,-13.3342
-154,98,-15.1678
-152,98,-16.3505
-150,98,-15.852
-148,98,-13.9667
-146,98,-11.7646
-144,98,-9.73614
-142,98,-7.97184
-140,98,-6.45139
-138,98,-5.13717
-136,98,-3.99565
-134,98,-3.0004
-132,98,-2.13115
-130,98,-1.37238
-128,98,-0.712058
-126,98,-0.140679
-124,98,0.349391
-122,98,0.764407
-120,98,1.1096
-118,98,1.38942
-116,98,1.60776
-114,98,1.76805
-112,98,1.87337
-110,98,1.92658
-108,98,1.93032
-106,98,1.88709
-104,98,1.79932
-102,98,1.66936
-100,98,1.49956
-98,98,1.2923
-96,98,1.05
-94,98,0.775178
-92,98,0.470494
-90,98,0.138754
-88,98,-0.217049
-86,98,-0.593713
-84,98,-0.987816
-82,98,-1.39571
-80,98,-1.81353
-78,98,-2.23721
-76,98,-2.66252
-74,98,-3.08508
-72,98,-3.50044
-70,98,-3.9041
-68,98,-4.29159
-66,98,-4.65849
-64,98,-5.00045
-62,98,-5.31331
-60,98,-5.59305
-58,98,-5.83591
-56,98,-6.03842
-54,98,-6.19755
-52,98,-6.31079
-50,98,-6.37641
-48,98,-6.39362
-46,98,-6.36274
-44,98,-6.28544
-42,98,-6.1647
-40,98,-6.00486
-38,98,-5.81137
-36,98,-5.59055
-34,98,-5.3493
-32,98,-5.09471
-30,98,-4.83379
-28,98,-4.57322
-26,98,-4.31919
-24,98,-4.0773
-22,98,-3.8525
-20,98,-3.64918
-18,98,-3.47114
-16,98,-3.32169
-14,98,-3.20377
-12,98,-3.12003
-10,98,-3.0729
-8,98,-3.06476
-6,98,-3.09804
-4,98,-3.17534
-2,98,-3.29957
0,98,-3.47418
2,98,-3.70326
4,98,-3.99192
6,98,-4.34655
8,98,-4.7753
10,98,-5.28876
12,98,-5.90085
14,98,-6.63033
16,98,-7.50297
18,98,-8.55528
20,98,-9.84062
22,98,-11.4395
24,98,-13.4749
26,98,-16.1107
28,98,-19.2899
30,98,-20.9458
32,98,-18.4106
34,98,-14.9667
36,98,-12.1388
38,98,-9.88887
40,98,-8.05784
42,98,-6.53247
44,98,-5.23906
46,98,-4.12875
48,98,-3.16803
50,98,-2.33315
52,98,-1.60669
54,98,-0.975538
56,98,-0.42955
58,98,0.0393388
60,98,0.437688
62,98,0.770966
64,98,1.04385
66,98,1.26042
68,98,1.42434
70,98,1.53898
72,98,1.60748
74,98,1.63286
76,98,1.61805
78,98,1.56599
80,98,1.47961
82,98,1.36194
84,98,1.2161
86,98,1.04532
88,98,0.852992
90,98,0.642665
92,98,0.418019
94,98,0.182857
96,98,-0.0589475
98,98,-0.303515
100,98,-0.547049
102,98,-0.785932
104,98,-1.01683
106,98,-1.23682
108,98,-1.44341
110,98,-1.63466
112,98,-1.8092
114,98,-1.96615
116,98,-2.10514
118,98,-2.2262
120,98,-2.32968
122,98,-2.41616
124,98,-2.48636
126,98,-2.54109
128,98,-2.5812
130,98,-2.60757
132,98,-2.62108
134,98,-2.62266
136,98,-2.61329
138,98,-2.59402
140,98,-2.56603
142,98,-2.53063
144,98,-2.48928
146,98,-2.44361
148,98,-2.39542
150,98,-2.34665
152,98,-2.29945
154,98,-2.25605
156,98,-2.21884
158,98,-2.1903
160,98,-2.17298
162,98,-2.1695
164,98,-2.18254
166,98,-2.21482
168,98,-2.26912
170,98,-2.34831
172,98,-2.45537
174,98,-2.59346
176,98,-2.76598
178,98,-2.97672
180,98,-3.22994
-180,100,-3.55004
-178,100,-3.84523
-176,100,-4.19313
-174,100,-4.60083
-172,100,-5.07706
-170,100,-5.63275
-168,100,-6.28179
-166,100,-7.04202
-164,100,-7.93645
-162,100,-8.99446
-160,100,-10.2515
-158,100,-11.7417
-156,100,-13.4608
-154,100,-15.2271
-152,100,-16.3652
-150,100,-15.9183
-148,100,-14.1235
-146,100,-11.9798
-144,100,-9.98181
-142,100,-8.23367
-140,100,-6.72278
-138,100,-5.41514
-136,100,-4.27887
-134,100,-3.28838
-132,100,-2.42383
-130,100,-1.66988
-128,100,-1.01461
-126,100,-0.448556
-124,100,0.0359095
-122,100,0.445046
-120,100,0.784098
-118,100,1.05754
-116,100,1.26928
-114,100,1.42276
-112,100,1.5211
-110,100,1.56717
-108,100,1.56364
-106,100,1.51305
-104,100,1.41786
-102,100,1.28049
-100,100,1.10337
-98,100,0.888963
-96,100,0.639836
-94,100,0.358675
-92,100,0.0483327
-90,100,-0.288139
-88,100,-0.647468
-86,100,-1.02615
-84,100,-1.42043
-82,100,-1.82635
-80,100,-2.23976
-78,100,-2.65638
-76,100,-3.07187
-74,100,-3.48189
-72,100,-3.88217
-70,100,-4.2686
-68,100,-4.63724
-66,100,-4.98436
-64,100,-5.30642
-62,100,-5.60006
-60,100,-5.86208
-58,100,-6.08943
-56,100,-6.27924
-54,100,-6.42888
-52,100,-6.5361
-50,100,-6.59923
-48,100,-6.61737
-46,100,-6.59061
-44,100,-6.5202
-42,100,-6.40865
-40,100,-6.25972
-38,100,-6.07825
-36,100,-5.86996
-34,100,-5.64116
-32,100,-5.39844
-30,100,-5.1484
-28,100,-4.89739
-26,100,-4.65138
-24,100,-4.41584
-22,100,-4.1957
-20,100,-3.99534
-18,100,-3.81863
-16,100,-3.669
-14,100,-3.54952
-12,100,-3.46294
-10,100,-3.41185
-8,100,-3.39875
-6,100,-3.42618
-4,100,-3.49683
-2,100,-3.6137
0,100,-3.78026
2,100,-4.00067
4,100,-4.28001
6,100,-4.62465
8,100,-5.04266
10,100,-5.54443
12,100,-6.14364
14,100,-6.85849
16,100,-7.71387
18,100,-8.74456
20,100,-10.0006
22,100,-11.5552
24,100,-13.5143
26,100,-15.9975
28,100,-18.8601
30,100,-20.3025
32,100,-18.1822
34,100,-15.0132
36,100,-12.2918
38,100,-10.0881
40,100,-8.28102
42,100,-6.77054
44,100,-5.48804
46,100,-4.38688
48,100,-3.43459
50,100,-2.60791
52,100,-1.88964
54,100,-1.26677
56,100,-0.729172
58,100,-0.268755
60,100,0.121075
62,100,0.445838
64,100,0.710256
66,100,0.918467
68,100,1.07418
70,100,1.18079
72,100,1.24148
74,100,1.25929
76,100,1.2372
78,100,1.17816
80,100,1.08516
82,100,0.961265
84,100,0.809669
86,100,0.633698
88,100,0.436854
90,100,0.222813
92,100,-0.00458614
94,100,-0.241373
96,100,-0.483504
98,100,-0.726949
100,100,-0.96779
102,100,-1.20235
104,100,-1.42732
106,100,-1.63987
108,100,-1.83771
110,100,-2.0192
112,100,-2.18329
114,100,-2.32951
116,100,-2.45786
118,100,-2.56876
120,100,-2.66285
122,100,-2.74096
124,100,-2.80399
126,100,-2.85286
128,100,-2.88844
130,100,-2.91159
132,100,-2.92316
134,100,-2.92399
136,100,-2.91495
138,100,-2.89701
140,100,-2.8712
142,100,-2.83869
144,100,-2.8008
146,100,-2.75899
148,100,-2.71488
150,100,-2.67025
152,100,-2.62705
154,100,-2.58737
156,100,-2.55344
158,100,-2.5276
160,100,-2.51232
162,100,-2.51016
164,100,-2.52376
166,100,-2.55583
168,100,-2.60917
170,100,-2.68667
172,100,-2.79134
174,100,-2.92639
176,100,-3.09524
178,100,-3.30169
180,100,-3.55004
-180,102,-3.87202
-178,102,-4.16216
-176,102,-4.50462
-174,102,-4.90645
-172,102,-5.37629
-170,102,-5.92494
-168,102,-6.56603
-166,102,-7.31698
-164,102,-8.20006
-162,102,-9.24331
-160,102,-10.4797
-158,102,-11.9384
-156,102,-13.6071
-154,102,-15.297
-152,102,-16.364
-150,102,-15.9365
-148,102,-14.2244
-146,102,-12.1478
-144,102,-10.1908
-142,102,-8.46755
-140,102,-6.97307
-138,102,-5.67732
-136,102,-4.55053
-134,102,-3.56822
-132,102,-2.71114
-130,102,-1.96434
-128,102,-1.31606
-126,102,-0.756959
-124,102,-0.279477
-122,102,0.122609
-120,102,0.454526
-118,102,0.720739
-116,102,0.92514
-114,102,1.07118
-112,102,1.16198
-110,102,1.2004
-108,102,1.18912
-106,102,1.1307
-104,102,1.02762
-102,102,0.882332
-100,102,0.697333
-98,102,0.475175
-96,102,0.218536
-94,102,-0.0697375
-92,102,-0.386589
-90,102,-0.72872
-88,102,-1.09256
-86,102,-1.47426
-84,102,-1.86973
-82,102,-2.27462
-80,102,-2.68446
-78,102,-3.09471
-76,102,-3.50087
-74,102,-3.89858
-72,102,-4.28377
-70,102,-4.65269
-68,102,-5.00196
-66,102,-5.32854
-64,102,-5.62973
-62,102,-5.90302
-60,102,-6.14605
-58,102,-6.35656
-56,102,-6.53231
-54,102,-6.67117
-52,102,-6.77123
-50,102,-6.83097
-48,102,-6.84942
-46,102,-6.82646
-44,102,-6.76297
-42,102,-6.66093
-40,102,-6.52344
-38,102,-6.35467
-36,102,-6.15965
-34,102,-5.94403
-32,102,-5.71381
-30,102,-5.47513
-28,102,-5.234
-26,102,-4.99614
-24,102,-4.76692
-22,102,-4.55124
-20,102,-4.35352
-18,102,-4.17774
-16,102,-4.02747
-14,102,-3.90593
-12,102,-3.81604
-10,102,-3.76055
-8,102,-3.7421
-6,102,-3.76336
-4,102,-3.82715
-2,102,-3.93653
0,102,-4.09506
2,102,-4.30693
4,102,-4.57724
6,102,-4.91231
8,102,-5.32015
10,102,-5.81102
12,102,-6.3983
14,102,-7.09973
16,102,-7.93934
18,102,-8.95032
20,102,-10.1795
22,102,-11.6934
24,102,-13.5822
26,102,-15.9269
28,102,-18.5165
30,102,-19.762
32,102,-17.9432
34,102,-15.0281
36,102,-12.4202
38,102,-10.27
40,102,-8.49221
42,102,-7.00048
44,102,-5.73177
46,102,-4.64198
48,102,-3.69987
50,102,-2.88278
52,102,-2.17385
54,102,-1.56022
56,102,-1.03182
58,102,-0.580569
60,102,-0.199866
62,102,0.115839
64,102,0.371301
66,102,0.570688
68,102,0.717736
70,102,0.815866
72,102,0.86828
74,102,0.878039
76,102,0.848132
78,102,0.781535
80,102,0.681267
82,102,0.550439
84,102,0.392301
86,102,0.210274
88,102,0.00797552
90,102,-0.210768
92,102,-0.441938
94,102,-0.681366
96,102,-0.924797
98,102,-1.168
100,102,-1.4069
102,102,-1.6377
104,102,-1.85708
106,102,-2.06229
108,102,-2.25122
110,102,-2.42253
112,102,-2.57553
114,102,-2.71017
116,102,-2.82691
118,102,-2.92655
120,102,-3.01012
122,102,-3.07875
124,102,-3.13356
126,102,-3.1756
128,102,-3.20584
130,102,-3.22515
132,102,-3.23433
134,102,-3.23414
136,102,-3.22535
138,102,-3.20875
140,102,-3.18524
142,102,-3.1558
144,102,-3.12153
146,102,-3.08369
148,102,-3.04368
150,102,-3.00309
152,102,-2.96366
154,102,-2.9273
156,102,-2.89611
158,102,-2.87233
160,102,-2.85837
162,102,-2.85673
