Phi[deg],Theta[deg],GainLHCP
-30,106,0.039009
-28,106,0.0359655
-26,106,0.0331332
-24,106,0.0305418
-22,106,0.0282188
-20,106,0.0261894
-18,106,0.0244763
-16,106,0.0230993
-14,106,0.0220757
-12,106,0.0214196
-10,106,0.0211419
-8,106,0.021251
-6,106,0.0217516
-4,106,0.0226459
-2,106,0.0239326
0,106,0.0256076
2,106,0.0276634
4,106,0.0300896
6,106,0.0328724
8,106,0.035995
10,106,0.0394371
12,106,0.0431753
14,106,0.0471831
16,106,0.0514308
18,106,0.0558858
20,106,0.0605125
22,106,0.0652731
24,106,0.0701276
26,106,0.0750343
28,106,0.07995
30,106,0.0848314
32,106,0.0896347
34,106,0.094317
36,106,0.0988366
38,106,0.103154
40,106,0.107231
42,106,0.111035
44,106,0.114535
46,106,0.117704
48,106,0.120522
50,106,0.12297
52,106,0.125036
54,106,0.126712
56,106,0.127995
58,106,0.128886
60,106,0.129391
62,106,0.129517
64,106,0.129277
66,106,0.128686
68,106,0.127761
70,106,0.126522
72,106,0.12499
74,106,0.123188
76,106,0.121137
78,106,0.118862
80,106,0.116387
82,106,0.113735
84,106,0.110931
86,106,0.107997
88,106,0.104956
90,106,0.10183
92,106,0.0986407
94,106,0.0954071
96,106,0.0921485
98,106,0.0888823
100,106,0.0856247
102,106,0.0823903
104,106,0.0791923
106,106,0.076042
108,106,0.0729496
110,106,0.0699232
112,106,0.06697
114,106,0.0640955
116,106,0.0613045
118,106,0.0586005
120,106,0.0559866
122,106,0.0534654
124,106,0.0510395
126,106,0.0487116
128,106,0.0464847
130,106,0.0443624
132,106,0.042349
134,106,0.0404497
136,106,0.0386703
138,106,0.0370176
140,106,0.0354992
142,106,0.0341231
144,106,0.0328977
146,106,0.0318318
148,106,0.0309341
150,106,0.0302129
152,106,0.0296761
154,106,0.029331
156,106,0.0291839
158,106,0.0292399
160,106,0.0295032
162,106,0.0299763
164,106,0.0306608
166,106,0.0315566
168,106,0.0326623
170,106,0.0339752
172,106,0.0354912
174,106,0.0372049
176,106,0.0391098
178,106,0.041198
180,106,0.0434607
-180,108,0.0378805
-178,108,0.0400783
-176,108,0.042416
-174,108,0.0448831
-172,108,0.0474679
-170,108,0.050158
-168,108,0.0529399
-166,108,0.0557992
-164,108,0.0587203
-162,108,0.0616872
-160,108,0.0646827
-158,108,0.0676892
-156,108,0.0706883
-154,108,0.0736616
-152,108,0.0765901
-150,108,0.0794555
-148,108,0.0822395
-146,108,0.0849246
-144,108,0.0874945
-142,108,0.0899339
-140,108,0.0922293
-138,108,0.094369
-136,108,0.0963433
-134,108,0.0981448
-132,108,0.0997682
-130,108,0.101211
-128,108,0.102472
-126,108,0.103553
-124,108,0.104458
-122,108,0.105193
-120,108,0.105764
-118,108,0.10618
-116,108,0.10645
-114,108,0.106584
-112,108,0.106593
-110,108,0.106487
-108,108,0.106277
-106,108,0.105973
-104,108,0.105583
-102,108,0.105115
-100,108,0.104578
-98,108,0.103977
-96,108,0.103316
-94,108,0.1026
-92,108,0.101828
-90,108,0.101002
-88,108,0.100121
-86,108,0.0991814
-84,108,0.0981795
-82,108,0.09711
-80,108,0.0959664
-78,108,0.0947413
-76,108,0.0934268
-74,108,0.0920142
-72,108,0.0904948
-70,108,0.08886
-68,108,0.0871017
-66,108,0.0852127
-64,108,0.0831869
-62,108,0.0810199
-60,108,0.0787093
-58,108,0.0762551
-56,108,0.0736597
-54,108,0.0709285
-52,108,0.0680699
-50,108,0.0650953
-48,108,0.0620193
-46,108,0.0588595
-44,108,0.0556362
-42,108,0.0523725
-40,108,0.0490936
-38,108,0.0458265
-36,108,0.0425997
-34,108,0.0394427
-32,108,0.0363853
-30,108,0.0334575
-28,108,0.0306886
-26,108,0.0281071
-24,108,0.0257403
-22,108,0.0236135
-20,108,0.0217505
-18,108,0.0201727
-16,108,0.018899
-14,108,0.017946
-12,108,0.0173275
-10,108,0.0170547
-8,108,0.017136
-6,108,0.0175769
-4,108,0.01838
-2,108,0.0195452
0,108,0.0210692
2,108,0.0229461
4,108,0.0251666
6,108,0.0277186
8,108,0.030587
10,108,0.0337535
12,108,0.0371966
14,108,0.0408921
16,108,0.0448126
18,108,0.0489281
20,108,0.0532059
22,108,0.0576109
24,108,0.0621061
26,108,0.0666529
28,108,0.0712114
30,108,0.0757414
32,108,0.0802024
34,108,0.0845544
36,108,0.0887586
38,108,0.0927782
40,108,0.0965784
42,108,0.100127
44,108,0.103397
46,108,0.106361
48,108,0.109001
50,108,0.111298
52,108,0.113241
54,108,0.114822
56,108,0.116037
58,108,0.116887
60,108,0.117374
62,108,0.117506
64,108,0.117295
66,108,0.116752
68,108,0.115895
70,108,0.114739
72,108,0.113304
74,108,0.111612
76,108,0.109682
78,108,0.107537
80,108,0.105199
82,108,0.102692
84,108,0.100037
86,108,0.0972567
88,108,0.0943736
90,108,0.0914089
92,108,0.0883834
94,108,0.085317
96,108,0.0822285
98,108,0.0791356
100,108,0.0760548
102,108,0.0730009
104,108,0.0699876
106,108,0.0670265
108,108,0.064128
110,108,0.0613009
112,108,0.0585521
114,108,0.0558876
116,108,0.0533117
118,108,0.0508278
120,108,0.0484386
122,108,0.0461459
124,108,0.0439514
126,108,0.0418566
128,108,0.0398632
130,108,0.0379732
132,108,0.0361891
134,108,0.0345143
136,108,0.0329527
138,108,0.0315089
140,108,0.0301883
142,108,0.0289971
144,108,0.0279416
146,108,0.0270287
148,108,0.0262653
150,108,0.0256584
152,108,0.0252144
154,108,0.0249396
156,108,0.0248394
158,108,0.0249184
160,108,0.0251803
162,108,0.0256279
164,108,0.0262627
166,108,0.0270851
168,108,0.0280943
170,108,0.0292882
172,108,0.0306638
174,108,0.0322168
176,108,0.0339417
178,108,0.0358321
180,108,0.0378805
-180,110,0.0330211
-178,110,0.035008
-176,110,0.037122
-174,110,0.0393538
-172,110,0.0416937
-170,110,0.0441307
-168,110,0.0466531
-166,110,0.0492481
-164,110,0.0519021
-162,110,0.0546007
-160,110,0.0573288
-158,110,0.0600706
-156,110,0.0628096
-154,110,0.0655291
-152,110,0.0682122
-150,110,0.0708419
-148,110,0.0734018
-146,110,0.0758757
-144,110,0.0782484
-142,110,0.0805057
-140,110,0.082635
-138,110,0.084625
-136,110,0.0864662
-134,110,0.0881511
-132,110,0.0896742
-130,110,0.091032
-128,110,0.0922231
-126,110,0.093248
-124,110,0.0941091
-122,110,0.0948106
-120,110,0.0953578
-118,110,0.0957577
-116,110,0.0960181
-114,110,0.0961475
-112,110,0.0961548
-110,110,0.0960493
-108,110,0.0958402
-106,110,0.0955363
-104,110,0.0951462
-102,110,0.0946775
-100,110,0.0941373
-98,110,0.0935315
-96,110,0.0928649
-94,110,0.0921415
-92,110,0.0913637
-90,110,0.0905329
-88,110,0.0896491
-86,110,0.088711
-84,110,0.0877163
-82,110,0.0866614
-80,110,0.0855417
-78,110,0.0843517
-76,110,0.0830852
-74,110,0.0817355
-72,110,0.0802955
-70,110,0.0787581
-68,110,0.0771165
-66,110,0.0753646
-64,110,0.073497
-62,110,0.0715099
-60,110,0.0694008
-58,110,0.0671691
-56,110,0.0648167
-54,110,0.0623477
-52,110,0.0597687
-50,110,0.0570891
-48,110,0.0543212
-46,110,0.0514796
-44,110,0.0485818
-42,110,0.0456474
-40,110,0.0426984
-38,110,0.0397582
-36,110,0.0368518
-34,110,0.0340054
-32,110,0.0312454
-30,110,0.0285986
-28,110,0.0260915
-26,110,0.02375
-24,110,0.021599
-22,110,0.019662
-20,110,0.0179611
-18,110,0.0165162
-16,110,0.0153456
-14,110,0.0144651
-12,110,0.0138881
-10,110,0.0136257
-8,110,0.0136865
-6,110,0.0140764
-4,110,0.0147986
-2,110,0.0158538
0,110,0.0172398
2,110,0.0189516
4,110,0.0209813
6,110,0.0233183
8,110,0.025949
10,110,0.0288568
12,110,0.0320223
14,110,0.0354233
16,110,0.0390348
18,110,0.0428291
20,110,0.0467761
22,110,0.0508436
24,110,0.0549974
26,110,0.0592019
28,110,0.0634204
30,110,0.0676156
32,110,0.07175
34,110,0.0757868
36,110,0.07969
38,110,0.0834253
40,110,0.0869604
42,110,0.0902656
44,110,0.0933142
46,110,0.0960828
48,110,0.0985518
50,110,0.100705
52,110,0.102531
54,110,0.104021
56,110,0.10517
58,110,0.105979
60,110,0.10645
62,110,0.106588
64,110,0.106404
66,110,0.105908
68,110,0.105114
70,110,0.104038
72,110,0.102697
74,110,0.10111
76,110,0.0992955
78,110,0.0972752
80,110,0.0950695
82,110,0.0926999
84,110,0.090188
86,110,0.0875552
88,110,0.0848228
90,110,0.0820119
92,110,0.0791428
94,110,0.0762353
96,110,0.0733081
98,110,0.0703792
100,110,0.067465
102,110,0.0645807
104,110,0.0617403
106,110,0.0589558
108,110,0.0562378
110,110,0.0535953
112,110,0.0510357
114,110,0.0485646
116,110,0.0461866
118,110,0.0439049
120,110,0.0417217
122,110,0.0396383
124,110,0.0376556
126,110,0.0357741
128,110,0.0339944
130,110,0.0323172
132,110,0.0307435
134,110,0.0292749
136,110,0.0279135
138,110,0.0266622
140,110,0.0255246
142,110,0.0245047
144,110,0.0236072
146,110,0.0228372
148,110,0.0222001
150,110,0.0217012
152,110,0.0213458
154,110,0.0211391
156,110,0.0210857
158,110,0.0211896
160,110,0.0214541
162,110,0.0218819
164,110,0.0224745
166,110,0.0232327
168,110,0.024156
170,110,0.0252433
172,110,0.0264921
174,110,0.0278991
176,110,0.0294599
178,110,0.0311694
180,110,0.0330211
-180,112,0.0287999
-178,112,0.0305939
-176,112,0.0325025
-174,112,0.0345182
-172,112,0.0366324
-170,112,0.0388358
-168,112,0.0411181
-166,112,0.0434682
-164,112,0.0458743
-162,112,0.0483236
-160,112,0.0508028
-158,112,0.0532978
-156,112,0.0557939
-154,112,0.0582761
-152,112,0.0607293
-150,112,0.063138
-148,112,0.0654873
-146,112,0.0677625
-144,112,0.0699494
-142,112,0.072035
-140,112,0.0740073
-138,112,0.0758555
-136,112,0.0775704
-134,112,0.0791446
-132,112,0.0805722
-130,112,0.0818493
-128,112,0.0829735
-126,112,0.0839446
-124,112,0.0847636
-122,112,0.0854335
-120,112,0.0859582
-118,112,0.0863433
-116,112,0.0865949
-114,112,0.0867201
-112,112,0.0867267
-110,112,0.0866225
-108,112,0.0864156
-106,112,0.086114
-104,112,0.0857253
-102,112,0.0852569
-100,112,0.0847155
-98,112,0.084107
-96,112,0.0834366
-94,112,0.0827085
-92,112,0.0819261
-90,112,0.0810916
-88,112,0.0802062
-86,112,0.07927
-84,112,0.078282
-82,112,0.0772404
-80,112,0.0761422
-78,112,0.0749836
-76,112,0.0737602
-74,112,0.0724669
-72,112,0.0710983
-70,112,0.0696487
-68,112,0.0681126
-66,112,0.0664848
-64,112,0.0647609
-62,112,0.0629374
-60,112,0.0610118
-58,112,0.0589836
-56,112,0.0568537
-54,112,0.0546252
-52,112,0.0523033
-50,112,0.0498957
-48,112,0.0474123
-46,112,0.0448654
-44,112,0.0422695
-42,112,0.0396416
-40,112,0.0370001
-38,112,0.0343656
-36,112,0.0317597
-34,112,0.0292052
-32,112,0.0267257
-30,112,0.0243448
-28,112,0.0220864
-26,112,0.0199738
-24,112,0.0180298
-22,112,0.0162758
-20,112,0.0147323
-18,112,0.013418
-16,112,0.0123501
-14,112,0.0115436
-12,112,0.0110115
-10,112,0.0107649
-8,112,0.0108123
-6,112,0.0111598
-4,112,0.0118113
-2,112,0.0127679
0,112,0.0140284
2,112,0.0155888
4,112,0.0174423
6,112,0.0195797
8,112,0.0219887
10,112,0.0246546
12,112,0.0275597
14,112,0.0306838
16,112,0.034004
18,112,0.0374951
20,112,0.0411293
22,112,0.0448772
24,112,0.0487073
26,112,0.0525869
28,112,0.0564822
30,112,0.0603588
32,112,0.0641824
34,112,0.0679188
36,112,0.0715349
38,112,0.0749988
40,112,0.0782807
42,112,0.0813529
44,112,0.0841904
46,112,0.0867713
48,112,0.0890769
50,112,0.0910919
52,112,0.0928044
54,112,0.0942062
56,112,0.0952926
58,112,0.0960622
60,112,0.0965166
62,112,0.0966606
64,112,0.0965017
66,112,0.0960496
68,112,0.0953165
70,112,0.0943163
72,112,0.0930645
74,112,0.0915779
76,112,0.0898746
78,112,0.0879736
80,112,0.0858944
82,112,0.0836573
84,112,0.0812826
86,112,0.0787911
88,112,0.0762033
90,112,0.0735396
92,112,0.0708201
94,112,0.0680642
96,112,0.0652907
98,112,0.0625174
100,112,0.0597609
102,112,0.0570367
104,112,0.0543587
106,112,0.0517393
108,112,0.0491896
110,112,0.0467185
112,112,0.0443336
114,112,0.0420408
116,112,0.0398447
118,112,0.0377481
120,112,0.0357532
122,112,0.0338607
124,112,0.032071
126,112,0.0303839
128,112,0.0287988
130,112,0.0273154
132,112,0.0259335
134,112,0.024653
136,112,0.0234747
138,112,0.0223998
140,112,0.0214301
142,112,0.0205681
144,112,0.0198167
146,112,0.0191794
148,112,0.0186602
150,112,0.0182629
152,112,0.0179918
154,112,0.0178508
156,112,0.0178438
158,112,0.0179742
160,112,0.018245
162,112,0.0186584
164,112,0.0192161
166,112,0.0199189
168,112,0.020767
170,112,0.0217594
172,112,0.0228947
174,112,0.0241702
176,112,0.0255825
178,112,0.0271275
180,112,0.0287999
-180,114,0.0251432
-178,114,0.0267617
-176,114,0.0284832
-174,114,0.0303011
-172,114,0.0322084
-170,114,0.0341971
-168,114,0.0362582
-166,114,0.0383824
-164,114,0.0405592
-162,114,0.0427776
-160,114,0.0450257
-158,114,0.0472911
-156,114,0.0495609
-154,114,0.0518217
-152,114,0.0540599
-150,114,0.0562616
-148,114,0.0584133
-146,114,0.0605016
-144,114,0.0625134
-142,114,0.0644368
-140,114,0.0662604
-138,114,0.0679741
-136,114,0.0695689
-134,114,0.0710374
-132,114,0.0723736
-130,114,0.073573
-128,114,0.0746329
-126,114,0.0755518
-124,114,0.07633
-122,114,0.076969
-120,114,0.0774718
-118,114,0.0778422
-116,114,0.0780854
-114,114,0.0782069
-112,114,0.0782131
-110,114,0.0781108
-108,114,0.077907
-106,114,0.0776088
-104,114,0.0772232
-102,114,0.0767569
-100,114,0.0762164
-98,114,0.0756075
-96,114,0.0749356
-94,114,0.0742053
-92,114,0.0734206
-90,114,0.0725845
-88,114,0.0716992
-86,114,0.0707661
-84,114,0.0697854
-82,114,0.0687567
-80,114,0.0676787
-78,114,0.066549
-76,114,0.0653649
-74,114,0.0641228
-72,114,0.0628187
-70,114,0.0614484
-68,114,0.0600076
-66,114,0.0584922
-64,114,0.0568983
-62,114,0.055223
-60,114,0.0534642
-58,114,0.0516209
-56,114,0.0496936
-54,114,0.0476847
-52,114,0.045598
-50,114,0.0434396
-48,114,0.0412176
-46,114,0.038942
-44,114,0.0366249
-42,114,0.0342804
-40,114,0.0319243
-38,114,0.0295741
-36,114,0.0272485
-34,114,0.0249672
-32,114,0.022751
-30,114,0.0206207
-28,114,0.0185976
-26,114,0.0167026
-24,114,0.0149562
-22,114,0.0133782
-20,114,0.0119872
-18,114,0.0108007
-16,114,0.00983463
-14,114,0.00910342
-12,114,0.00861958
-10,114,0.00839369
-8,114,0.00843428
-6,114,0.00874771
-4,114,0.0093381
-2,114,0.0102072
0,114,0.0113544
2,114,0.0127766
4,114,0.0144682
6,114,0.0164209
8,114,0.0186241
10,114,0.0210644
12,114,0.023726
14,114,0.0265904
16,114,0.0296369
18,114,0.0328423
20,114,0.0361814
22,114,0.0396273
24,114,0.0431511
26,114,0.0467229
28,114,0.0503116
30,114,0.0538858
32,114,0.0574139
34,114,0.0608645
36,114,0.0642071
38,114,0.0674123
40,114,0.0704526
42,114,0.0733022
44,114,0.0759378
46,114,0.0783389
48,114,0.0804877
50,114,0.0823696
52,114,0.0839731
54,114,0.0852899
56,114,0.0863148
58,114,0.0870457
60,114,0.0874834
62,114,0.0876314
64,114,0.0874958
66,114,0.0870849
68,114,0.0864092
70,114,0.085481
72,114,0.0843141
74,114,0.0829238
76,114,0.0813266
78,114,0.07954
80,114,0.0775823
82,114,0.0754724
84,114,0.0732298
86,114,0.0708742
88,114,0.0684254
90,114,0.0659033
92,114,0.0633275
94,114,0.060717
96,114,0.0580905
98,114,0.0554656
100,114,0.052859
102,114,0.0502862
104,114,0.0477613
106,114,0.045297
108,114,0.0429043
110,114,0.0405925
112,114,0.0383693
114,114,0.0362408
116,114,0.0342114
118,114,0.0322841
120,114,0.0304608
122,114,0.0287419
124,114,0.0271273
126,114,0.0256162
128,114,0.0242074
130,114,0.0228995
132,114,0.0216911
134,114,0.0205812
136,114,0.0195691
138,114,0.0186546
140,114,0.017838
142,114,0.0171204
144,114,0.0165032
146,114,0.0159884
148,114,0.0155785
150,114,0.0152762
152,114,0.0150846
154,114,0.0150067
156,114,0.0150454
158,114,0.0152036
160,114,0.0154837
162,114,0.0158877
164,114,0.0164173
166,114,0.0170733
168,114,0.0178562
170,114,0.0187654
172,114,0.0197999
174,114,0.0209579
176,114,0.0222368
178,114,0.0236333
180,114,0.0251432
-180,116,0.0219855
-178,116,0.0234455
-176,116,0.0249972
-174,116,0.0266353
-172,116,0.0283538
-170,116,0.0301461
-168,116,0.0320045
-166,116,0.033921
-164,116,0.0358866
-162,116,0.0378917
-160,116,0.039926
-158,116,0.0419787
-156,116,0.0440382
-154,116,0.0460929
-152,116,0.0481304
-150,116,0.0501385
-148,116,0.0521049
-146,116,0.0540175
-144,116,0.0558644
-142,116,0.0576345
-140,116,0.0593171
-138,116,0.0609028
-136,116,0.062383
-134,116,0.0637503
-132,116,0.0649985
-130,116,0.0661229
-128,116,0.06712
-126,116,0.0679879
-124,116,0.0687258
-122,116,0.0693342
-120,116,0.0698148
-118,116,0.0701705
-116,116,0.0704049
-114,116,0.0705225
-112,116,0.0705284
-110,116,0.0704284
-108,116,0.0702284
-106,116,0.0699347
-104,116,0.0695535
-102,116,0.0690911
-100,116,0.0685536
-98,116,0.0679468
-96,116,0.0672761
-94,116,0.0665465
-92,116,0.0657623
-90,116,0.0649273
-88,116,0.0640446
-86,116,0.0631164
-84,116,0.0621444
-82,116,0.0611292
-80,116,0.0600709
-78,116,0.0589687
-76,116,0.0578211
-74,116,0.0566259
-72,116,0.0553807
-70,116,0.0540824
-68,116,0.0527278
-66,116,0.0513138
-64,116,0.0498374
-62,116,0.0482961
-60,116,0.0466879
-58,116,0.045012
-56,116,0.0432685
-54,116,0.0414589
-52,116,0.0395861
-50,116,0.0376549
-48,116,0.0356715
-46,116,0.0336442
-44,116,0.0315829
-42,116,0.0294992
-40,116,0.0274064
-38,116,0.0253192
-36,116,0.0232537
-34,116,0.0212268
-32,116,0.0192566
-30,116,0.0173614
-28,116,0.0155599
-26,116,0.0138708
-24,116,0.0123125
-22,116,0.0109029
-20,116,0.00965904
-18,116,0.00859704
-16,116,0.00773177
-14,116,0.00707671
-12,116,0.00664377
-10,116,0.00644315
-8,116,0.00648319
-6,116,0.00677031
-4,116,0.00730883
-2,116,0.00810094
0,116,0.00914658
2,116,0.0104434
4,116,0.0119867
6,116,0.0137695
8,116,0.0157822
10,116,0.0180128
12,116,0.0204473
14,116,0.0230688
16,116,0.0258586
18,116,0.0287957
20,116,0.0318572
22,116,0.0350183
24,116,0.0382529
26,116,0.0415337
28,116,0.0448323
30,116,0.0481199
32,116,0.0513676
34,116,0.0545467
36,116,0.0576293
38,116,0.0605883
40,116,0.0633982
42,116,0.0660353
44,116,0.0684779
46,116,0.0707067
48,116,0.072705
50,116,0.0744589
52,116,0.0759571
54,116,0.0771913
56,116,0.078156
58,116,0.0788485
60,116,0.0792688
62,116,0.0794192
64,116,0.0793045
66,116,0.0789318
68,116,0.07831
70,116,0.0774498
72,116,0.0763636
74,116,0.0750651
76,116,0.0735694
78,116,0.0718926
80,116,0.0700516
82,116,0.0680643
84,116,0.065949
86,116,0.0637245
88,116,0.06141
90,116,0.0590246
92,116,0.0565873
94,116,0.0541168
96,116,0.0516315
98,116,0.0491488
100,116,0.0466853
102,116,0.0442565
104,116,0.0418765
106,116,0.0395581
108,116,0.0373124
110,116,0.035149
112,116,0.0330755
114,116,0.0310983
116,116,0.0292217
118,116,0.0274489
120,116,0.0257814
122,116,0.0242197
124,116,0.0227632
126,116,0.0214108
128,116,0.0201605
130,116,0.0190104
132,116,0.0179581
134,116,0.0170016
136,116,0.0161392
138,116,0.0153694
140,116,0.0146914
142,116,0.0141047
144,116,0.0136097
146,116,0.0132069
148,116,0.0128977
150,116,0.0126836
152,116,0.0125665
154,116,0.0125485
156,116,0.0126318
158,116,0.0128185
160,116,0.0131106
162,116,0.0135098
164,116,0.0140174
166,116,0.0146346
168,116,0.0153616
170,116,0.0161985
172,116,0.0171445
174,116,0.0181985
176,116,0.0193584
178,116,0.0206219
180,116,0.0219855
-180,118,0.0192684
-178,118,0.0205861
-176,118,0.0219848
-174,118,0.0234603
-172,118,0.0250076
-170,118,0.0266212
-168,118,0.0282946
-166,118,0.0300211
-164,118,0.031793
-162,118,0.033602
-160,118,0.0354393
-158,118,0.0372953
-156,118,0.0391601
-154,118,0.0410232
-152,118,0.042874
-150,118,0.0447014
-148,118,0.0464943
-146,118,0.048242
-144,118,0.0499335
-142,118,0.0515587
-140,118,0.0531077
-138,118,0.0545716
-136,118,0.0559421
-134,118,0.057212
-132,118,0.0583751
-130,118,0.0594265
-128,118,0.0603623
-126,118,0.0611797
-124,118,0.0618774
-122,118,0.0624548
-120,118,0.0629128
-118,118,0.063253
-116,118,0.0634779
-114,118,0.0635911
-112,118,0.0635964
-110,118,0.0634987
-108,118,0.0633029
-106,118,0.0630145
-104,118,0.0626391
-102,118,0.0621824
-100,118,0.0616502
-98,118,0.061048
-96,118,0.0603814
-94,118,0.0596555
-92,118,0.058875
-90,118,0.0580442
-88,118,0.057167
-86,118,0.0562464
-84,118,0.055285
-82,118,0.0542847
-80,118,0.0532466
-78,118,0.0521711
-76,118,0.0510581
-74,118,0.0499068
-72,118,0.0487157
-70,118,0.047483
-68,118,0.0462066
-66,118,0.0448843
-64,118,0.0435139
-62,118,0.0420932
-60,118,0.0406208
-58,118,0.0390957
-56,118,0.0375179
-54,118,0.0358883
-52,118,0.034209
-50,118,0.0324835
-48,118,0.0307169
-46,118,0.0289155
-44,118,0.0270875
-42,118,0.0252422
-40,118,0.0233908
-38,118,0.0215456
-36,118,0.0197201
-34,118,0.0179288
-32,118,0.0161873
-30,118,0.0145114
-28,118,0.0129176
-26,118,0.0114224
-24,118,0.0100423
-22,118,0.00879318
-20,118,0.00769066
-18,118,0.00674943
-16,118,0.00598322
-14,118,0.00540456
-12,118,0.00502466
-10,118,0.00485324
-8,118,0.00489837
-6,118,0.00516636
-4,118,0.00566164
-2,118,0.0063867
0,118,0.00734194
2,118,0.00852567
4,118,0.00993398
6,118,0.0115608
8,118,0.0133977
10,118,0.0154343
12,118,0.0176575
14,118,0.0200527
16,118,0.0226026
18,118,0.0252883
20,118,0.0280891
22,118,0.0309825
24,118,0.0339448
26,118,0.0369511
28,118,0.0399756
30,118,0.0429922
32,118,0.0459745
34,118,0.0488963
36,118,0.0517321
38,118,0.054457
40,118,0.0570476
42,118,0.059482
44,118,0.0617401
46,118,0.063804
48,118,0.0656579
50,118,0.0672884
52,118,0.0686847
54,118,0.0698386
56,118,0.0707442
58,118,0.0713984
60,118,0.0718003
62,118,0.0719513
64,118,0.0718551
66,118,0.0715175
68,118,0.070946
70,118,0.0701499
72,118,0.0691402
74,118,0.0679292
76,118,0.0665306
78,118,0.0649591
80,118,0.0632304
82,118,0.0613614
84,118,0.0593691
86,118,0.0572716
88,118,0.0550871
90,118,0.052834
92,118,0.0505309
94,118,0.0481958
96,118,0.0458467
98,118,0.0435008
100,118,0.0411745
102,118,0.0388831
104,118,0.0366408
106,118,0.0344602
108,118,0.0323526
110,118,0.0303275
112,118,0.0283929
114,118,0.0265551
116,118,0.0248185
118,118,0.0231863
120,118,0.02166
122,118,0.0202401
124,118,0.0189258
126,118,0.0177155
128,118,0.016607
130,118,0.0155976
132,118,0.0146846
134,118,0.013865
136,118,0.0131362
138,118,0.0124958
140,118,0.0119419
142,118,0.011473
144,118,0.0110881
146,118,0.0107869
148,118,0.0105695
150,118,0.0104363
152,118,0.0103883
154,118,0.0104267
156,118,0.0105528
158,118,0.0107682
160,118,0.0110743
162,118,0.0114725
164,118,0.0119638
166,118,0.0125492
168,118,0.0132292
170,118,0.0140039
172,118,0.014873
174,118,0.0158356
176,118,0.0168904
178,118,0.0180355
180,118,0.0192684
-180,120,0.0169401
-178,120,0.0181309
-176,120,0.0193927
-174,120,0.0207221
-172,120,0.0221149
-170,120,0.0235668
-168,120,0.0250724
-166,120,0.0266259
-164,120,0.0282209
-162,120,0.0298504
-160,120,0.0315067
-158,120,0.0331817
-156,120,0.0348667
-154,120,0.0365526
-152,120,0.0382299
-150,120,0.0398889
-148,120,0.0415199
-146,120,0.0431129
-144,120,0.0446583
-142,120,0.0461467
-140,120,0.0475689
-138,120,0.0489167
-136,120,0.0501822
-134,120,0.0513583
-132,120,0.052439
-130,120,0.0534191
-128,120,0.0542944
-126,120,0.0550617
-124,120,0.0557188
-122,120,0.0562646
-120,120,0.056699
-118,120,0.0570226
-116,120,0.0572372
-114,120,0.057345
-112,120,0.0573493
-110,120,0.0572536
-108,120,0.0570622
-106,120,0.0567798
-104,120,0.0564113
-102,120,0.055962
-100,120,0.0554373
-98,120,0.0548424
-96,120,0.0541829
-94,120,0.0534639
-92,120,0.0526905
-90,120,0.0518674
-88,120,0.0509989
-86,120,0.0500889
-84,120,0.0491407
-82,120,0.0481571
-80,120,0.0471403
-78,120,0.0460917
-76,120,0.0450123
-74,120,0.0439024
-72,120,0.0427616
-70,120,0.0415892
-68,120,0.0403841
-66,120,0.0391448
-64,120,0.0378698
-62,120,0.0365577
-60,120,0.0352071
-58,120,0.0338174
-56,120,0.0323883
-54,120,0.0309203
-52,120,0.0294149
-50,120,0.0278748
-48,120,0.0263037
-46,120,0.0247066
-44,120,0.02309
-42,120,0.0214615
-40,120,0.0198301
-38,120,0.018206
-36,120,0.0166006
-34,120,0.0150262
-32,120,0.013496
-30,120,0.0120236
-28,120,0.0106234
-26,120,0.0093099
-24,120,0.00809751
-22,120,0.0070006
-20,120,0.00603308
-18,120,0.00520831
-16,120,0.00453881
-14,120,0.00403615
-12,120,0.00371077
-10,120,0.0035718
-8,120,0.00362692
-6,120,0.00388226
-4,120,0.00434225
-2,120,0.00500954
0,120,0.00588488
2,120,0.0069671
4,120,0.00825302
6,120,0.00973738
8,120,0.0114129
10,120,0.0132702
12,120,0.0152979
14,120,0.0174825
16,120,0.0198089
18,120,0.0222598
20,120,0.0248166
22,120,0.027459
24,120,0.0301655
26,120,0.0329137
28,120,0.0356801
30,120,0.0384411
32,120,0.0411727
34,120,0.0438511
36,120,0.046453
38,120,0.0489558
40,120,0.051338
42,120,0.0535794
44,120,0.0556616
46,120,0.0575677
48,120,0.0592829
50,120,0.0607946
52,120,0.0620923
54,120,0.0631679
56,120,0.0640154
58,120,0.0646311
60,120,0.0650135
62,120,0.0651633
64,120,0.0650831
66,120,0.0647774
68,120,0.0642527
70,120,0.0635169
72,120,0.0625796
74,120,0.0614519
76,120,0.0601462
78,120,0.0586758
80,120,0.0570555
82,120,0.0553006
84,120,0.0534276
86,120,0.0514533
88,120,0.049395
90,120,0.0472705
92,120,0.0450976
94,120,0.0428939
96,120,0.0406768
98,120,0.0384631
100,120,0.0362688
102,120,0.0341091
104,120,0.031998
106,120,0.0299481
108,120,0.0279705
110,120,0.026075
112,120,0.0242694
114,120,0.02256
116,120,0.0209517
118,120,0.0194474
120,120,0.0180488
122,120,0.0167563
124,120,0.0155691
126,120,0.0144854
128,120,0.0135027
130,120,0.0126181
132,120,0.0118282
134,120,0.0111295
136,120,0.0105189
138,120,0.00999297
140,120,0.00954909
