Phi[deg],Theta[deg],im(rEPhi)[mV]
90,64,13139.9
92,64,13421.4
94,64,13643.8
96,64,13806.6
98,64,13910.4
100,64,13957.3
102,64,13950.2
104,64,13892.5
106,64,13788.6
108,64,13642.8
110,64,13459.8
112,64,13243.8
114,64,12998.9
116,64,12728.9
118,64,12436.9
120,64,12125.5
122,64,11797.1
124,64,11453.4
126,64,11096.1
128,64,10726.8
130,64,10347
132,64,9958.64
134,64,9563.76
136,64,9164.89
138,64,8764.97
140,64,8367.35
142,64,7975.7
144,64,7593.94
146,64,7226.07
148,64,6876
150,64,6547.34
152,64,6243.27
154,64,5966.31
156,64,5718.21
158,64,5499.81
160,64,5311.01
162,64,5150.68
164,64,5016.79
166,64,4906.39
168,64,4815.79
170,64,4740.68
172,64,4676.34
174,64,4617.79
176,64,4560.03
178,64,4498.21
180,64,4427.79
-180,66,4630.55
-178,66,4566.77
-176,66,4481.6
-174,66,4372
-172,66,4235.73
-170,66,4071.35
-168,66,3878.16
-166,66,3656.11
-164,66,3405.75
-162,66,3128.14
-160,66,2824.68
-158,66,2497.13
-156,66,2147.44
-154,66,1777.77
-152,66,1390.39
-150,66,987.676
-148,66,572.017
-146,66,145.805
-144,66,-288.655
-142,66,-729.225
-140,66,-1174.03
-138,66,-1621.54
-136,66,-2070.7
-134,66,-2520.94
-132,66,-2972.26
-130,66,-3425.18
-128,66,-3880.65
-126,66,-4339.96
-124,66,-4804.54
-122,66,-5275.72
-120,66,-5754.53
-118,66,-6241.4
-116,66,-6736.05
-114,66,-7237.26
-112,66,-7742.79
-110,66,-8249.39
-108,66,-8752.88
-106,66,-9248.23
-104,66,-9729.82
-102,66,-10191.7
-100,66,-10627.8
-98,66,-11032.4
-96,66,-11400
-94,66,-11726.1
-92,66,-12007.1
-90,66,-12240.2
-88,66,-12424.1
-86,66,-12558.4
-84,66,-12643.8
-82,66,-12682.2
-80,66,-12676.2
-78,66,-12628.9
-76,66,-12543.9
-74,66,-12425.1
-72,66,-12276.1
-70,66,-12100.5
-68,66,-11901.3
-66,66,-11680.9
-64,66,-11441.2
-62,66,-11183.5
-60,66,-10908.6
-58,66,-10616.9
-56,66,-10308.6
-54,66,-9984.15
-52,66,-9644.06
-50,66,-9289.51
-48,66,-8922.39
-46,66,-8545.41
-44,66,-8162.26
-42,66,-7777.48
-40,66,-7396.4
-38,66,-7024.95
-36,66,-6669.36
-34,66,-6335.86
-32,66,-6030.36
-30,66,-5758.07
-28,66,-5523.22
-26,66,-5328.81
-24,66,-5176.41
-22,66,-5066.08
-20,66,-4996.35
-18,66,-4964.3
-16,66,-4965.72
-14,66,-4995.34
-12,66,-5047.1
-10,66,-5114.42
-8,66,-5190.51
-6,66,-5268.69
-4,66,-5342.58
-2,66,-5406.36
0,66,-5454.9
2,66,-5483.83
4,66,-5489.62
6,66,-5469.52
8,66,-5421.48
10,66,-5344.09
12,66,-5236.42
14,66,-5097.89
16,66,-4928.19
18,66,-4727.13
20,66,-4494.65
22,66,-4230.74
24,66,-3935.51
26,66,-3609.2
28,66,-3252.25
30,66,-2865.41
32,66,-2449.74
34,66,-2006.72
36,66,-1538.18
38,66,-1046.28
40,66,-533.433
42,66,-2.16303
44,66,545.051
46,66,1105.92
48,66,1678.47
50,66,2261.17
52,66,2852.92
54,66,3453.09
56,66,4061.37
58,66,4677.61
60,66,5301.65
62,66,5933.06
64,66,6570.89
66,66,7213.48
68,66,7858.27
70,66,8501.74
72,66,9139.38
74,66,9765.76
76,66,10374.7
78,66,10959.4
80,66,11513
82,66,12028.5
84,66,12499.4
86,66,12919.8
88,66,13284.6
90,66,13590.2
92,66,13833.8
94,66,14014.4
96,66,14132
98,66,14188.2
100,66,14185.4
102,66,14127.2
104,66,14018
106,66,13862.4
108,66,13665.6
110,66,13432.6
112,66,13168.2
114,66,12877
116,66,12563.1
118,66,12229.9
120,66,11880.5
122,66,11517.3
124,66,11142.5
126,66,10757.8
128,66,10365
130,66,9965.89
132,66,9562.31
134,66,9156.5
136,66,8751.03
138,66,8348.91
140,66,7953.51
142,66,7568.52
144,66,7197.84
146,66,6845.42
148,66,6515.04
150,66,6210.19
152,66,5933.81
154,66,5688.14
156,66,5474.55
158,66,5293.45
160,66,5144.19
162,66,5025.08
164,66,4933.41
166,66,4865.51
168,66,4816.96
170,66,4782.69
172,66,4757.2
174,66,4734.79
176,66,4709.79
178,66,4676.73
180,66,4630.55
-180,68,4796.03
-178,68,4753.43
-176,68,4684.6
-174,68,4586.32
-172,68,4456.33
-170,68,4293.3
-168,68,4096.75
-166,68,3867.05
-164,68,3605.23
-162,68,3312.93
-160,68,2992.2
-158,68,2645.46
-156,68,2275.36
-154,68,1884.67
-152,68,1476.24
-150,68,1052.89
-148,68,617.373
-146,68,172.291
-144,68,-279.973
-142,68,-737.336
-140,68,-1198.1
-138,68,-1661.04
-136,68,-2125.44
-134,68,-2591.15
-132,68,-3058.58
-130,68,-3528.61
-128,68,-4002.51
-126,68,-4481.75
-124,68,-4967.79
-122,68,-5461.85
-120,68,-5964.66
-118,68,-6476.19
-116,68,-6995.54
-114,68,-7520.75
-112,68,-8048.78
-110,68,-8575.53
-108,68,-9095.98
-106,68,-9604.37
-104,68,-10094.4
-102,68,-10559.7
-100,68,-10993.9
-98,68,-11390.9
-96,68,-11745.6
-94,68,-12053.6
-92,68,-12311.4
-90,68,-12517.1
-88,68,-12669.7
-86,68,-12769.5
-84,68,-12817.8
-82,68,-12817
-80,68,-12770.4
-78,68,-12681.6
-76,68,-12554.7
-74,68,-12394
-72,68,-12203.6
-70,68,-11987.4
-68,68,-11748.7
-66,68,-11490.4
-64,68,-11214.6
-62,68,-10923.1
-60,68,-10616.9
-58,68,-10296.7
-56,68,-9963.14
-54,68,-9616.82
-52,68,-9258.6
-50,68,-8889.83
-48,68,-8512.56
-46,68,-8129.63
-44,68,-7744.75
-42,68,-7362.44
-40,68,-6987.97
-38,68,-6627.12
-36,68,-6285.95
-34,68,-5970.43
-32,68,-5686.2
-30,68,-5438.13
-28,68,-5230.11
-26,68,-5064.71
-24,68,-4943.09
-22,68,-4864.82
-20,68,-4827.96
-18,68,-4829.04
-16,68,-4863.34
-14,68,-4925.03
-12,68,-5007.47
-10,68,-5103.53
-8,68,-5205.9
-6,68,-5307.37
-4,68,-5401.12
-2,68,-5480.9
0,68,-5541.26
2,68,-5577.61
4,68,-5586.26
6,68,-5564.47
8,68,-5510.28
10,68,-5422.49
12,68,-5300.52
14,68,-5144.23
16,68,-4953.82
18,68,-4729.72
20,68,-4472.49
22,68,-4182.77
24,68,-3861.3
26,68,-3508.9
28,68,-3126.53
30,68,-2715.35
32,68,-2276.75
34,68,-1812.38
36,68,-1324.16
38,68,-814.212
40,68,-284.803
42,68,261.776
44,68,823.335
46,68,1397.91
48,68,1983.85
50,68,2579.94
52,68,3185.32
54,68,3799.52
56,68,4422.28
58,68,5053.39
60,68,5692.49
62,68,6338.81
64,68,6990.96
66,68,7646.72
68,68,8302.93
70,68,8955.4
72,68,9598.97
74,68,10227.6
76,68,10834.6
78,68,11412.7
80,68,11954.9
82,68,12453.9
84,68,12903.2
86,68,13297.3
88,68,13631.3
90,68,13902
92,68,14107.3
94,68,14246.7
96,68,14320.8
98,68,14331.9
100,68,14283.1
102,68,14178.5
104,68,14023.1
106,68,13821.9
108,68,13580.6
110,68,13304.5
112,68,12998.9
114,68,12668.6
116,68,12317.9
118,68,11950.5
120,68,11569.6
122,68,11177.8
124,68,10777.5
126,68,10370.6
128,68,9958.9
130,68,9544.33
132,68,9128.89
134,68,8714.91
136,68,8305.05
138,68,7902.39
140,68,7510.38
142,68,7132.75
144,68,6773.42
146,68,6436.32
148,68,6125.2
150,68,5843.41
152,68,5593.75
154,68,5378.19
156,68,5197.82
158,68,5052.64
160,68,4941.56
162,68,4862.34
164,68,4811.68
166,68,4785.27
168,68,4778
170,68,4784.09
172,68,4797.33
174,68,4811.33
176,68,4819.74
178,68,4816.5
180,68,4796.03
-180,70,4919.23
-178,70,4899
-176,70,4848.21
-174,70,4763.44
-172,70,4642.3
-170,70,4483.49
-168,70,4286.72
-166,70,4052.61
-164,70,3782.64
-162,70,3478.94
-160,70,3144.18
-158,70,2781.41
-156,70,2393.95
-154,70,1985.2
-152,70,1558.61
-150,70,1117.5
-148,70,665.015
-146,70,204.015
-144,70,-263
-142,70,-733.976
-140,70,-1207.38
-138,70,-1682.25
-136,70,-2158.25
-134,70,-2635.65
-132,70,-3115.25
-130,70,-3598.34
-128,70,-4086.47
-126,70,-4581.32
-124,70,-5084.36
-122,70,-5596.67
-120,70,-6118.66
-118,70,-6649.83
-116,70,-7188.64
-114,70,-7732.4
-112,70,-8277.28
-110,70,-8818.38
-108,70,-9349.91
-106,70,-9865.46
-104,70,-10358.2
-102,70,-10821.4
-100,70,-11248.5
-98,70,-11633.6
-96,70,-11971.5
-94,70,-12258.2
-92,70,-12490.9
-90,70,-12668.1
-88,70,-12789.3
-86,70,-12855.6
-84,70,-12868.9
-82,70,-12832
-80,70,-12748.8
-78,70,-12623.2
-76,70,-12459.9
-74,70,-12263.2
-72,70,-12037.7
-70,70,-11787.3
-68,70,-11515.6
-66,70,-11225.7
-64,70,-10920
-62,70,-10600.3
-60,70,-10268.1
-58,70,-9924.42
-56,70,-9570.06
-54,70,-9205.93
-52,70,-8833.17
-50,70,-8453.39
-48,70,-8068.8
-46,70,-7682.39
-44,70,-7297.9
-42,70,-6919.88
-40,70,-6553.5
-38,70,-6204.41
-36,70,-5878.43
-34,70,-5581.32
-32,70,-5318.39
-30,70,-5094.2
-28,70,-4912.28
-26,70,-4774.84
-24,70,-4682.63
-22,70,-4634.85
-20,70,-4629.11
-18,70,-4661.56
-16,70,-4727.02
-14,70,-4819.22
-12,70,-4931.08
-10,70,-5055.02
-8,70,-5183.26
-6,70,-5308.17
-4,70,-5422.48
-2,70,-5519.59
0,70,-5593.69
2,70,-5639.93
4,70,-5654.44
6,70,-5634.35
8,70,-5577.75
10,70,-5483.55
12,70,-5351.41
14,70,-5181.54
16,70,-4974.58
18,70,-4731.51
20,70,-4453.47
22,70,-4141.74
24,70,-3797.68
26,70,-3422.7
28,70,-3018.33
30,70,-2586.18
32,70,-2127.99
34,70,-1645.66
36,70,-1141.22
38,70,-616.774
40,70,-74.459
42,70,483.662
44,70,1055.7
46,70,1640.02
48,70,2235.36
50,70,2840.78
52,70,3455.73
54,70,4079.87
56,70,4713.02
58,70,5354.9
60,70,6004.93
62,70,6661.99
64,70,7324.24
66,70,7988.91
68,70,8652.21
70,70,9309.33
72,70,9954.5
74,70,10581.1
76,70,11182
78,70,11749.7
80,70,12276.8
82,70,12756.2
84,70,13181.5
86,70,13547.4
88,70,13849.5
90,70,14085.1
92,70,14252.8
94,70,14352.6
96,70,14385.9
98,70,14355.4
100,70,14265
102,70,14119.2
104,70,13923.4
106,70,13683.2
108,70,13404.4
110,70,13092.6
112,70,12753.3
114,70,12391.3
116,70,12011.1
118,70,11616.6
120,70,11211
122,70,10797
124,70,10377.1
126,70,9953.18
128,70,9527.27
130,70,9101.31
132,70,8677.43
134,70,8258.05
136,70,7845.94
138,70,7444.26
140,70,7056.54
142,70,6686.59
144,70,6338.39
146,70,6015.86
148,70,5722.75
150,70,5462.36
152,70,5237.35
154,70,5049.53
156,70,4899.74
158,70,4787.68
160,70,4711.87
162,70,4669.64
164,70,4657.17
166,70,4669.62
168,70,4701.27
170,70,4745.71
172,70,4796.11
174,70,4845.44
176,70,4886.74
178,70,4913.36
180,70,4919.23
-180,72,4997.21
-178,72,4999.79
-176,72,4968.19
-174,72,4898.71
-172,72,4788.77
-170,72,4637.02
-168,72,4443.22
-166,72,4208.2
-164,72,3933.74
-162,72,3622.39
-160,72,3277.34
-158,72,2902.23
-156,72,2500.99
-154,72,2077.67
-152,72,1636.27
-150,72,1180.66
-148,72,714.386
-146,72,240.607
-144,72,-238.028
-142,72,-719.463
-140,72,-1202.3
-138,72,-1685.84
-136,72,-2170.1
-134,72,-2655.73
-132,72,-3143.98
-130,72,-3636.49
-128,72,-4135.1
-126,72,-4641.64
-124,72,-5157.61
-122,72,-5683.91
-120,72,-6220.59
-118,72,-6766.69
-116,72,-7320.01
-114,72,-7877.16
-112,72,-8433.54
-110,72,-8983.53
-108,72,-9520.65
-106,72,-10038
-104,72,-10528.2
-102,72,-10984.5
-100,72,-11400.1
-98,72,-11769.4
-96,72,-12087.5
-94,72,-12350.9
-92,72,-12557.3
-90,72,-12705.7
-88,72,-12796.4
-86,72,-12831
-84,72,-12812
-82,72,-12742.8
-80,72,-12627.5
-78,72,-12470.5
-76,72,-12276.4
-74,72,-12050
-72,72,-11795.8
-70,72,-11517.8
-68,72,-11219.7
-66,72,-10904.7
-64,72,-10575.2
-62,72,-10233.4
-60,72,-9880.72
-58,72,-9518.51
-56,72,-9147.87
-54,72,-8769.98
-52,72,-8386.26
-50,72,-7998.54
-48,72,-7609.26
-46,72,-7221.54
-44,72,-6839.2
-42,72,-6466.79
-40,72,-6109.38
-38,72,-5772.48
-36,72,-5461.72
-34,72,-5182.56
-32,72,-4940.04
-30,72,-4738.4
-28,72,-4580.82
-26,72,-4469.18
-24,72,-4403.92
-22,72,-4383.88
-20,72,-4406.39
-18,72,-4467.26
-16,72,-4561.01
-14,72,-4681.05
-12,72,-4819.96
-10,72,-4969.83
-8,72,-5122.54
-6,72,-5270.08
-4,72,-5404.85
-2,72,-5519.86
0,72,-5609.01
2,72,-5667.13
4,72,-5690.12
6,72,-5674.96
8,72,-5619.63
10,72,-5523.09
12,72,-5385.11
14,72,-5206.14
16,72,-4987.18
18,72,-4729.64
20,72,-4435.18
22,72,-4105.65
24,72,-3743.02
26,72,-3349.3
28,72,-2926.57
30,72,-2476.92
32,72,-2002.52
34,72,-1505.54
36,72,-988.154
38,72,-452.512
40,72,99.3489
42,72,665.568
44,72,1244.54
46,72,1834.98
48,72,2435.96
50,72,3046.89
52,72,3667.48
54,72,4297.59
56,72,4937.09
58,72,5585.63
60,72,6242.44
62,72,6906.07
64,72,7574.22
66,72,8243.59
68,72,8909.82
70,72,9567.52
72,72,10210.3
74,72,10831.2
76,72,11422.6
78,72,11976.8
80,72,12486.3
82,72,12944
84,72,13343.9
86,72,13680.9
88,72,13951.3
90,72,14152.8
92,72,14284.5
94,72,14347.3
96,72,14343.2
98,72,14275.5
100,72,14148.4
102,72,13967.1
104,72,13737.1
106,72,13464.5
108,72,13155.2
110,72,12814.9
112,72,12449.1
114,72,12062.8
116,72,11660.4
118,72,11245.7
120,72,10822
122,72,10392
124,72,9958.11
126,72,9522.41
128,72,9086.87
130,72,8653.53
132,72,8224.59
134,72,7802.54
136,72,7390.25
138,72,6990.96
140,72,6608.29
142,72,6246.13
144,72,5908.49
146,72,5599.36
148,72,5322.5
150,72,5081.17
152,72,4877.98
154,72,4714.63
156,72,4591.79
158,72,4508.93
160,72,4464.3
162,72,4454.89
164,72,4476.5
166,72,4523.83
168,72,4590.69
170,72,4670.15
172,72,4754.86
174,72,4837.22
176,72,4909.75
178,72,4965.27
180,72,4997.21
-180,74,5029.67
-178,74,5054.75
-176,74,5042.82
-174,74,4989.85
-172,74,4893.06
-170,74,4750.92
-168,74,4563.17
-166,74,4330.72
-164,74,4055.53
-162,74,3740.5
-160,74,3389.2
-158,74,3005.79
-156,74,2594.74
-154,74,2160.68
-152,74,1708.18
-150,74,1241.6
-148,74,764.933
-146,74,281.632
-144,74,-205.475
-142,74,-694.301
-140,74,-1183.56
-138,74,-1672.79
-136,74,-2162.31
-134,74,-2653.18
-132,74,-3147.01
-130,74,-3645.8
-128,74,-4151.63
-126,74,-4666.47
-124,74,-5191.76
-122,74,-5728.23
-120,74,-6275.57
-118,74,-6832.27
-116,74,-7395.56
-114,74,-7961.33
-112,74,-8524.3
-110,74,-9078.18
-108,74,-9615.95
-106,74,-10130.2
-104,74,-10613.5
-102,74,-11058.7
-100,74,-11459.4
-98,74,-11810.1
-96,74,-12106.4
-94,74,-12345.3
-92,74,-12525.1
-90,74,-12645.4
-88,74,-12707.3
-86,74,-12712.8
-84,74,-12665
-82,74,-12567.6
-80,74,-12425.1
-78,74,-12242
-76,74,-12023.2
-74,74,-11773.3
-72,74,-11496.9
-70,74,-11197.8
-68,74,-10879.9
-66,74,-10546.1
-64,74,-10199
-62,74,-9840.75
-60,74,-9473.01
-58,74,-9097.24
-56,74,-8714.8
-54,74,-8327.1
-52,74,-7935.84
-50,74,-7543.09
-48,74,-7151.49
-46,74,-6764.31
-44,74,-6385.46
-42,74,-6019.46
-40,74,-5671.33
-38,74,-5346.41
-36,74,-5050.13
-34,74,-4787.69
-32,74,-4563.83
-30,74,-4382.5
-28,74,-4246.58
-26,74,-4157.67
-24,74,-4115.92
-22,74,-4119.96
-20,74,-4166.88
-18,74,-4252.3
-16,74,-4370.53
-14,74,-4514.79
-12,74,-4677.47
-10,74,-4850.44
-8,74,-5025.33
-6,74,-5193.87
-4,74,-5348.16
-2,74,-5480.94
0,74,-5585.76
2,74,-5657.17
4,74,-5690.81
6,74,-5683.4
8,74,-5632.78
10,74,-5537.82
12,74,-5398.3
14,74,-5214.79
16,74,-4988.52
18,74,-4721.21
20,74,-4414.95
22,74,-4072.1
24,74,-3695.14
26,74,-3286.67
28,74,-2849.31
30,74,-2385.68
32,74,-1898.34
34,74,-1389.82
36,74,-862.507
38,74,-318.633
40,74,239.802
42,74,811.092
44,74,1393.88
46,74,1987.18
48,74,2590.41
50,74,3203.31
52,74,3825.84
54,74,4458.07
56,74,5099.95
58,74,5751.08
60,74,6410.52
62,74,7076.52
64,74,7746.38
66,74,8416.33
68,74,9081.5
70,74,9735.95
72,74,10372.9
74,74,10984.8
76,74,11564
78,74,12102.4
80,74,12592.7
82,74,13027.8
84,74,13402.1
86,74,13710.7
88,74,13950.6
90,74,14120
92,74,14218.7
94,74,14248.1
96,74,14210.7
98,74,14110.5
100,74,13952.1
102,74,13741.1
104,74,13483.3
106,74,13184.8
108,74,12851.7
110,74,12489.7
112,74,12104.4
114,74,11700.5
116,74,11282.5
118,74,10854
120,74,10418.3
122,74,9978.01
124,74,9535.5
126,74,9092.84
128,74,8652.01
130,74,8215.08
132,74,7784.28
134,74,7362.17
136,74,6951.67
138,74,6556.09
140,74,6179.12
142,74,5824.7
144,74,5496.92
146,74,5199.8
148,74,4937.13
150,74,4712.18
152,74,4527.54
154,74,4384.86
156,74,4284.71
158,74,4226.44
160,74,4208.11
162,74,4226.51
164,74,4277.14
166,74,4354.41
168,74,4451.77
170,74,4561.9
172,74,4677.03
174,74,4789.13
176,74,4890.25
178,74,4972.77
180,74,5029.67
-180,76,5019.11
-178,76,5065.64
-176,76,5073.16
-174,76,5037.32
-172,76,4955.04
-170,76,4824.61
-168,76,4645.62
-166,76,4418.96
-164,76,4146.69
-162,76,3831.87
-160,76,3478.41
-158,76,3090.83
-156,76,2674.09
-154,76,2233.3
-152,76,1773.55
-150,76,1299.67
-148,76,816.065
-146,76,326.5
-144,76,-166.015
-142,76,-659.343
-140,76,-1152.28
-138,76,-1644.55
-136,76,-2136.79
-134,76,-2630.36
-132,76,-3127.23
-130,76,-3629.68
-128,76,-4140.01
-126,76,-4660.24
-124,76,-5191.76
-122,76,-5735.05
-120,76,-6289.41
-118,76,-6852.84
-116,76,-7421.96
-114,76,-7992.03
-112,76,-8557.15
-110,76,-9110.47
-108,76,-9644.54
-106,76,-10151.6
-104,76,-10624.2
-102,76,-11055.2
-100,76,-11438.4
-98,76,-11768.7
-96,76,-12042.2
-94,76,-12256.4
-92,76,-12410.3
-90,76,-12504.3
-88,76,-12539.8
-86,76,-12519.5
-84,76,-12446.8
-82,76,-12325.9
-80,76,-12161.3
-78,76,-11957.8
-76,76,-11720
-74,76,-11452.8
-72,76,-11160.3
-70,76,-10846.5
-68,76,-10514.9
-66,76,-10168.3
-64,76,-9809.46
-62,76,-9440.29
-60,76,-9062.62
-58,76,-8678.02
-56,76,-8288.02
-54,76,-7894.27
-52,76,-7498.68
-50,76,-7103.56
-48,76,-6711.73
-46,76,-6326.59
-44,76,-5952.14
-42,76,-5592.9
-40,76,-5253.8
-38,76,-4940.04
-36,76,-4656.85
-34,76,-4409.19
-32,76,-4201.54
-30,76,-4037.57
-28,76,-3919.91
-26,76,-3849.93
-24,76,-3827.58
-22,76,-3851.34
-20,76,-3918.17
-18,76,-4023.59
-16,76,-4161.84
-14,76,-4326.06
-12,76,-4508.58
-10,76,-4701.14
-8,76,-4895.25
-6,76,-5082.47
-4,76,-5254.68
-2,76,-5404.38
0,76,-5524.85
2,76,-5610.34
4,76,-5656.18
6,76,-5658.85
8,76,-5615.92
10,76,-5526.1
12,76,-5389.06
14,76,-5205.38
16,76,-4976.36
18,76,-4703.94
20,76,-4390.52
22,76,-4038.82
24,76,-3651.81
26,76,-3232.59
28,76,-2784.3
30,76,-2310.05
32,76,-1812.89
34,76,-1295.69
36,76,-761.137
38,76,-211.602
40,76,350.879
42,76,924.683
44,76,1508.63
46,76,2102.01
48,76,2704.52
50,76,3316.19
52,76,3937.26
54,76,4567.98
56,76,5208.41
58,76,5858.14
60,76,6516.1
62,76,7180.3
64,76,7847.72
66,76,8514.18
68,76,9174.4
70,76,9822.04
72,76,10449.9
74,76,11050.2
76,76,11615
78,76,12136.2
80,76,12606.5
82,76,13019.1
84,76,13368.5
86,76,13650.4
88,76,13862.2
90,76,14002.6
92,76,14072
94,76,14072.3
96,76,14006.6
98,76,13879.2
100,76,13695.2
102,76,13460.4
104,76,13180.8
106,76,12862.7
108,76,12512.1
110,76,12134.7
112,76,11736
114,76,11320.7
116,76,10892.9
118,76,10456.3
120,76,10014
122,76,9568.49
124,76,9122.07
126,76,8676.75
128,76,8234.5
130,76,7797.37
132,76,7367.61
134,76,6947.79
136,76,6540.87
138,76,6150.19
140,76,5779.48
142,76,5432.71
144,76,5114.01
146,76,4827.45
148,76,4576.84
150,76,4365.49
152,76,4195.98
154,76,4069.99
156,76,3988.05
158,76,3949.46
160,76,3952.22
162,76,3992.97
164,76,4067.11
166,76,4168.84
168,76,4291.39
170,76,4427.19
172,76,4568.16
174,76,4705.96
176,76,4832.28
178,76,4939.13
180,76,5019.11
-180,78,4970.59
-178,78,5036.86
-176,78,5062.95
-174,78,5044.18
-172,78,4977.17
-170,78,4859.93
-168,78,4691.87
-166,78,4473.76
-164,78,4207.64
-162,78,3896.64
-160,78,3544.86
-158,78,3157.1
-156,78,2738.66
-154,78,2295.08
-152,78,1831.87
-150,78,1354.29
-148,78,867.111
-146,78,374.385
-144,78,-120.692
-142,78,-615.916
-140,78,-1110.13
-138,78,-1603.24
-136,78,-2096.09
-134,78,-2590.34
-132,78,-3088.22
-130,78,-3592.23
-128,78,-4104.82
-126,78,-4628.01
-124,78,-5163.08
-122,78,-5710.22
-120,78,-6268.35
-118,78,-6834.98
-116,78,-7406.16
-114,78,-7976.61
-112,78,-8539.89
-110,78,-9088.72
-108,78,-9615.34
-106,78,-10111.9
-104,78,-10570.8
-102,78,-10985.3
-100,78,-11349.4
-98,78,-11658.4
-96,78,-11909
-94,78,-12099.5
-92,78,-12229.3
-90,78,-12299.4
-88,78,-12311.8
-86,78,-12269.5
-84,78,-12176.5
-82,78,-12036.9
-80,78,-11855.5
-78,78,-11637
-76,78,-11386.1
-74,78,-11107.3
-72,78,-10804.7
-70,78,-10482
-68,78,-10142.4
-66,78,-9788.71
-64,78,-9423.38
-62,78,-9048.4
-60,78,-8665.55
-58,78,-8276.49
-56,78,-7882.88
-54,78,-7486.53
-52,78,-7089.53
-50,78,-6694.39
-48,78,-6304.1
-46,78,-5922.16
-44,78,-5552.65
-42,78,-5200.06
-40,78,-4869.28
-38,78,-4565.38
-36,78,-4293.38
-34,78,-4058.05
-32,78,-3863.63
-30,78,-3713.56
-28,78,-3610.28
-26,78,-3554.99
-24,78,-3547.51
-22,78,-3586.25
-20,78,-3668.12
-18,78,-3788.66
-16,78,-3942.14
-14,78,-4121.74
-12,78,-4319.78
-10,78,-4528.03
-8,78,-4737.97
-6,78,-4941.06
-4,78,-5129.07
-2,78,-5294.29
0,78,-5429.77
2,78,-5529.49
4,78,-5588.48
6,78,-5602.89
8,78,-5570.04
10,78,-5488.35
12,78,-5357.3
14,78,-5177.35
16,78,-4949.79
18,78,-4676.6
20,78,-4360.37
22,78,-4004.11
24,78,-3611.14
26,78,-3184.99
28,78,-2729.28
30,78,-2247.62
32,78,-1743.5
34,78,-1220.2
36,78,-680.739
38,78,-127.711
40,78,436.735
42,78,1010.98
44,78,1593.94
46,78,2185.09
48,78,2784.35
50,78,3392.03
52,78,4008.58
54,78,4634.47
56,78,5269.85
58,78,5914.35
60,78,6566.83
62,78,7225.14
64,78,7886.03
66,78,8545.04
68,78,9196.59
70,78,9834.03
72,78,10449.9
74,78,11036.3
76,78,11585.1
78,78,12088.3
80,78,12538.6
82,78,12929.5
84,78,13255.7
86,78,13513.4
88,78,13700.3
90,78,13815.6
92,78,13860.3
94,78,13836.5
96,78,13747.8
98,78,13598.9
100,78,13395.2
102,78,13142.6
104,78,12847.2
106,78,12515.3
108,78,12153.1
110,78,11766
112,78,11359.4
114,78,10937.9
116,78,10505.5
118,78,10065.7
120,78,9621.33
122,78,9174.88
124,78,8728.5
126,78,8284.16
128,78,7843.75
130,78,7409.29
132,78,6983.02
134,78,6567.5
136,78,6165.67
138,78,5780.88
140,78,5416.86
142,78,5077.58
144,78,4767.2
146,78,4489.8
148,78,4249.2
150,78,4048.77
152,78,3891.12
154,78,3777.94
156,78,3709.83
158,78,3686.1
160,78,3704.76
162,78,3762.44
164,78,3854.5
166,78,3975.09
168,78,4117.32
170,78,4273.51
172,78,4435.4
174,78,4594.43
176,78,4742.06
178,78,4870.02
180,78,4970.59
-180,80,4891.08
-178,80,4974.9
-176,80,5018.11
-174,80,5015.72
-172,80,4964.06
-170,80,4860.84
-168,80,4705.23
-166,80,4497.81
-164,80,4240.49
-162,80,3936.39
-160,80,3589.67
-158,80,3205.31
-156,80,2788.83
-154,80,2346.08
-152,80,1882.92
-150,80,1404.95
-148,80,917.262
-146,80,424.161
-144,80,-70.982
-142,80,-565.889
-140,80,-1059.43
-138,80,-1551.61
-136,80,-2043.46
-134,80,-2536.83
-132,80,-3034.15
-130,80,-3538.07
-128,80,-4051.07
-126,80,-4575.15
-124,80,-5111.39
-122,80,-5659.69
-120,80,-6218.6
-118,80,-6785.13
-116,80,-7354.87
-114,80,-7922.06
-112,80,-8479.86
-110,80,-9020.72
-108,80,-9536.7
-106,80,-10019.9
-104,80,-10463
-102,80,-10859.4
-100,80,-11203.6
-98,80,-11491.5
-96,80,-11720.3
-94,80,-11888.7
-92,80,-11996.9
-90,80,-12046.4
-88,80,-12039.5
-86,80,-11979.8
-84,80,-11871.1
-82,80,-11718
-80,80,-11525.2
-78,80,-11297.2
-76,80,-11038.7
-74,80,-10753.9
-72,80,-10446.6
-70,80,-10120.3
-68,80,-9777.99
-66,80,-9422.26
-64,80,-9055.33
-62,80,-8679.12
-60,80,-8295.38
-58,80,-7905.79
-56,80,-7512.09
-54,80,-7116.21
-52,80,-6720.38
-50,80,-6327.25
-48,80,-5939.92
-46,80,-5562.01
-44,80,-5197.62
-42,80,-4851.26
-40,80,-4527.75
-38,80,-4232.02
-36,80,-3968.98
-34,80,-3743.2
-32,80,-3558.73
-30,80,-3418.86
-28,80,-3325.88
-26,80,-3280.86
-24,80,-3283.62
-22,80,-3332.52
-20,80,-3424.55
-18,80,-3555.32
-16,80,-3719.22
-14,80,-3909.55
-12,80,-4118.75
-10,80,-4338.68
-8,80,-4560.87
-6,80,-4776.78
-4,80,-4978.1
-2,80,-5157
0,80,-5306.34
2,80,-5419.84
4,80,-5492.25
6,80,-5519.41
8,80,-5498.28
