Phi[deg],Theta[deg],im(rEPhi)[mV]
-180,0,6819.34
-178,0,6663.84
-176,0,6500.22
-174,0,6328.68
-172,0,6149.43
-170,0,5962.69
-168,0,5768.68
-166,0,5567.65
-164,0,5359.83
-162,0,5145.48
-160,0,4924.86
-158,0,4698.25
-156,0,4465.9
-154,0,4228.12
-152,0,3985.19
-150,0,3737.4
-148,0,3485.06
-146,0,3228.47
-144,0,2967.94
-142,0,2703.81
-140,0,2436.37
-138,0,2165.97
-136,0,1892.93
-134,0,1617.59
-132,0,1340.27
-130,0,1061.32
-128,0,781.078
-126,0,499.884
-124,0,218.081
-122,0,-63.9884
-120,0,-345.979
-118,0,-627.549
-116,0,-908.354
-114,0,-1188.05
-112,0,-1466.3
-110,0,-1742.77
-108,0,-2017.11
-106,0,-2288.99
-104,0,-2558.09
-102,0,-2824.06
-100,0,-3086.6
-98,0,-3345.38
-96,0,-3600.08
-94,0,-3850.39
-92,0,-4096.02
-90,0,-4336.65
-88,0,-4572
-86,0,-4801.78
-84,0,-5025.71
-82,0,-5243.52
-80,0,-5454.93
-78,0,-5659.71
-76,0,-5857.58
-74,0,-6048.32
-72,0,-6231.69
-70,0,-6407.47
-68,0,-6575.44
-66,0,-6735.41
-64,0,-6887.16
-62,0,-7030.52
-60,0,-7165.32
-58,0,-7291.39
-56,0,-7408.58
-54,0,-7516.73
-52,0,-7615.74
-50,0,-7705.46
-48,0,-7785.79
-46,0,-7856.64
-44,0,-7917.92
-42,0,-7969.55
-40,0,-8011.47
-38,0,-8043.62
-36,0,-8065.98
-34,0,-8078.52
-32,0,-8081.21
-30,0,-8074.05
-28,0,-8057.06
-26,0,-8030.25
-24,0,-7993.65
-22,0,-7947.32
-20,0,-7891.31
-18,0,-7825.68
-16,0,-7750.52
-14,0,-7665.91
-12,0,-7571.96
-10,0,-7468.79
-8,0,-7356.52
-6,0,-7235.29
-4,0,-7105.24
-2,0,-6966.54
0,0,-6819.34
2,0,-6663.84
4,0,-6500.22
6,0,-6328.68
8,0,-6149.43
10,0,-5962.69
12,0,-5768.68
14,0,-5567.65
16,0,-5359.83
18,0,-5145.48
20,0,-4924.86
22,0,-4698.25
24,0,-4465.9
26,0,-4228.12
28,0,-3985.19
30,0,-3737.4
32,0,-3485.06
34,0,-3228.47
36,0,-2967.94
38,0,-2703.81
40,0,-2436.37
42,0,-2165.97
44,0,-1892.93
46,0,-1617.59
48,0,-1340.27
50,0,-1061.32
52,0,-781.078
54,0,-499.884
56,0,-218.081
58,0,63.9884
60,0,345.979
62,0,627.549
64,0,908.354
66,0,1188.05
68,0,1466.3
70,0,1742.77
72,0,2017.11
74,0,2288.99
76,0,2558.09
78,0,2824.06
80,0,3086.6
82,0,3345.38
84,0,3600.08
86,0,3850.39
88,0,4096.02
90,0,4336.65
92,0,4572
94,0,4801.78
96,0,5025.71
98,0,5243.52
100,0,5454.93
102,0,5659.71
104,0,5857.58
106,0,6048.32
108,0,6231.69
110,0,6407.47
112,0,6575.44
114,0,6735.41
116,0,6887.16
118,0,7030.52
120,0,7165.32
122,0,7291.39
124,0,7408.58
126,0,7516.73
128,0,7615.74
130,0,7705.46
132,0,7785.79
134,0,7856.64
136,0,7917.92
138,0,7969.55
140,0,8011.47
142,0,8043.62
144,0,8065.98
146,0,8078.52
148,0,8081.21
150,0,8074.05
152,0,8057.06
154,0,8030.25
156,0,7993.65
158,0,7947.32
160,0,7891.31
162,0,7825.68
164,0,7750.52
166,0,7665.91
168,0,7571.96
170,0,7468.79
172,0,7356.52
174,0,7235.29
176,0,7105.24
178,0,6966.54
180,0,6819.34
-180,2,6695.61
-178,2,6550.51
-176,2,6397.58
-174,2,6236.97
-172,2,6068.87
-170,2,5893.42
-168,2,5710.82
-166,2,5521.27
-164,2,5324.95
-162,2,5122.08
-160,2,4912.88
-158,2,4697.57
-156,2,4476.4
-154,2,4249.61
-152,2,4017.44
-150,2,3780.17
-148,2,3538.05
-146,2,3291.36
-144,2,3040.38
-142,2,2785.41
-140,2,2526.73
-138,2,2264.64
-136,2,1999.46
-134,2,1731.48
-132,2,1461.04
-130,2,1188.43
-128,2,914
-126,2,638.064
-124,2,360.955
-122,2,83.007
-120,2,-195.445
-118,2,-474.062
-116,2,-752.506
-114,2,-1030.44
-112,2,-1307.51
-110,2,-1583.38
-108,2,-1857.72
-106,2,-2130.17
-104,2,-2400.4
-102,2,-2668.07
-100,2,-2932.84
-98,2,-3194.37
-96,2,-3452.33
-94,2,-3706.38
-92,2,-3956.21
-90,2,-4201.48
-88,2,-4441.87
-86,2,-4677.07
-84,2,-4906.77
-82,2,-5130.67
-80,2,-5348.45
-78,2,-5559.83
-76,2,-5764.52
-74,2,-5962.24
-72,2,-6152.71
-70,2,-6335.67
-68,2,-6510.87
-66,2,-6678.05
-64,2,-6836.98
-62,2,-6987.42
-60,2,-7129.16
-58,2,-7261.99
-56,2,-7385.71
-54,2,-7500.14
-52,2,-7605.09
-50,2,-7700.41
-48,2,-7785.95
-46,2,-7861.57
-44,2,-7927.15
-42,2,-7982.58
-40,2,-8027.76
-38,2,-8062.61
-36,2,-8087.06
-34,2,-8101.07
-32,2,-8104.6
-30,2,-8097.63
-28,2,-8080.15
-26,2,-8052.18
-24,2,-8013.74
-22,2,-7964.87
-20,2,-7905.64
-18,2,-7836.11
-16,2,-7756.39
-14,2,-7666.57
-12,2,-7566.79
-10,2,-7457.17
-8,2,-7337.87
-6,2,-7209.07
-4,2,-7070.94
-2,2,-6923.68
0,2,-6767.52
2,2,-6602.66
4,2,-6429.36
6,2,-6247.87
8,2,-6058.45
10,2,-5861.37
12,2,-5656.93
14,2,-5445.43
16,2,-5227.16
18,2,-5002.45
20,2,-4771.63
22,2,-4535.02
24,2,-4292.97
26,2,-4045.83
28,2,-3793.93
30,2,-3537.65
32,2,-3277.34
34,2,-3013.37
36,2,-2746.1
38,2,-2475.89
40,2,-2203.12
42,2,-1928.16
44,2,-1651.38
46,2,-1373.13
48,2,-1093.8
50,2,-813.732
52,2,-533.298
54,2,-252.851
56,2,27.2548
58,2,306.673
60,2,585.059
62,2,862.077
64,2,1137.4
66,2,1410.69
68,2,1681.63
70,2,1949.93
72,2,2215.26
74,2,2477.33
76,2,2735.85
78,2,2990.54
80,2,3241.12
82,2,3487.33
84,2,3728.91
86,2,3965.61
88,2,4197.18
90,2,4423.38
92,2,4644
94,2,4858.81
96,2,5067.6
98,2,5270.16
100,2,5466.31
102,2,5655.84
104,2,5838.58
106,2,6014.36
108,2,6183.01
110,2,6344.37
112,2,6498.29
114,2,6644.63
116,2,6783.24
118,2,6913.99
120,2,7036.77
122,2,7151.45
124,2,7257.92
126,2,7356.09
128,2,7445.86
130,2,7527.14
132,2,7599.84
134,2,7663.89
136,2,7719.23
138,2,7765.8
140,2,7803.53
142,2,7832.4
144,2,7852.36
146,2,7863.38
148,2,7865.44
150,2,7858.52
152,2,7842.63
154,2,7817.77
156,2,7783.94
158,2,7741.17
160,2,7689.49
162,2,7628.94
164,2,7559.56
166,2,7481.41
168,2,7394.55
170,2,7299.08
172,2,7195.06
174,2,7082.59
176,2,6961.78
178,2,6832.75
180,2,6695.61
-180,4,6399.23
-178,4,6265.43
-176,4,6124.1
-174,4,5975.35
-172,4,5819.31
-170,4,5656.12
-168,4,5485.92
-166,4,5308.9
-164,4,5125.21
-162,4,4935.05
-160,4,4738.61
-158,4,4536.1
-156,4,4327.74
-154,4,4113.75
-152,4,3894.38
-150,4,3669.87
-148,4,3440.46
-146,4,3206.43
-144,4,2968.05
-142,4,2725.58
-140,4,2479.31
-138,4,2229.54
-136,4,1976.54
-134,4,1720.63
-132,4,1462.1
-130,4,1201.25
-128,4,938.408
-126,4,673.875
-124,4,407.967
-122,4,141.001
-120,4,-126.705
-118,4,-394.83
-116,4,-663.053
-114,4,-931.055
-112,4,-1198.51
-110,4,-1465.1
-108,4,-1730.51
-106,4,-1994.4
-104,4,-2256.46
-102,4,-2516.38
-100,4,-2773.82
-98,4,-3028.48
-96,4,-3280.03
-94,4,-3528.16
-92,4,-3772.56
-90,4,-4012.9
-88,4,-4248.89
-86,4,-4480.21
-84,4,-4706.55
-82,4,-4927.61
-80,4,-5143.09
-78,4,-5352.68
-76,4,-5556.1
-74,4,-5753.04
-72,4,-5943.23
-70,4,-6126.36
-68,4,-6302.17
-66,4,-6470.38
-64,4,-6630.71
-62,4,-6782.9
-60,4,-6926.7
-58,4,-7061.86
-56,4,-7188.13
-54,4,-7305.28
-52,4,-7413.09
-50,4,-7511.35
-48,4,-7599.84
-46,4,-7678.39
-44,4,-7746.81
-42,4,-7804.95
-40,4,-7852.65
-38,4,-7889.78
-36,4,-7916.21
-34,4,-7931.86
-32,4,-7936.63
-30,4,-7930.47
-28,4,-7913.32
-26,4,-7885.17
-24,4,-7846
-22,4,-7795.83
-20,4,-7734.7
-18,4,-7662.67
-16,4,-7579.81
-14,4,-7486.24
-12,4,-7382.07
-10,4,-7267.45
-8,4,-7142.55
-6,4,-7007.57
-4,4,-6862.71
-2,4,-6708.21
0,4,-6544.33
2,4,-6371.33
4,4,-6189.52
6,4,-5999.2
8,4,-5800.7
10,4,-5594.38
12,4,-5380.59
14,4,-5159.71
16,4,-4932.12
18,4,-4698.24
20,4,-4458.46
22,4,-4213.21
24,4,-3962.92
26,4,-3708.02
28,4,-3448.94
30,4,-3186.14
32,4,-2920.04
34,4,-2651.11
36,4,-2379.76
38,4,-2106.46
40,4,-1831.62
42,4,-1555.68
44,4,-1279.06
46,4,-1002.19
48,4,-725.453
50,4,-449.259
52,4,-173.99
54,4,99.9784
56,4,372.287
58,4,642.585
60,4,910.541
62,4,1175.83
64,4,1438.15
66,4,1697.21
68,4,1952.73
70,4,2204.44
72,4,2452.11
74,4,2695.5
76,4,2934.38
78,4,3168.56
80,4,3397.84
82,4,3622.05
84,4,3841.01
86,4,4054.58
88,4,4262.6
90,4,4464.95
92,4,4661.5
94,4,4852.13
96,4,5036.75
98,4,5215.24
100,4,5387.51
102,4,5553.49
104,4,5713.07
106,4,5866.19
108,4,6012.76
110,4,6152.71
112,4,6285.98
114,4,6412.48
116,4,6532.16
118,4,6644.95
120,4,6750.77
122,4,6849.56
124,4,6941.26
126,4,7025.79
128,4,7103.09
130,4,7173.09
132,4,7235.73
134,4,7290.94
136,4,7338.66
138,4,7378.81
140,4,7411.33
142,4,7436.18
144,4,7453.27
146,4,7462.57
148,4,7464.01
150,4,7457.55
152,4,7443.15
154,4,7420.76
156,4,7390.36
158,4,7351.92
160,4,7305.41
162,4,7250.84
164,4,7188.19
166,4,7117.47
168,4,7038.7
170,4,6951.91
172,4,6857.13
174,4,6754.41
176,4,6643.8
178,4,6525.38
180,4,6399.23
-180,6,5940.12
-178,6,5818.44
-176,6,5689.56
-174,6,5553.55
-172,6,5410.53
-170,6,5260.61
-168,6,5103.93
-166,6,4940.65
-164,6,4770.92
-162,6,4594.92
-160,6,4412.85
-158,6,4224.91
-156,6,4031.32
-154,6,3832.3
-152,6,3628.09
-150,6,3418.94
-148,6,3205.1
-146,6,2986.84
-144,6,2764.42
-142,6,2538.13
-140,6,2308.23
-138,6,2075.01
-136,6,1838.77
-134,6,1599.79
-132,6,1358.37
-130,6,1114.79
-128,6,869.351
-126,6,622.349
-124,6,374.076
-122,6,124.823
-120,6,-125.119
-118,6,-375.46
-116,6,-625.913
-114,6,-876.193
-112,6,-1126.02
-110,6,-1375.1
-108,6,-1623.18
-106,6,-1869.95
-104,6,-2115.17
-102,6,-2358.54
-100,6,-2599.8
-98,6,-2838.67
-96,6,-3074.9
-94,6,-3308.2
-92,6,-3538.31
-90,6,-3764.96
-88,6,-3987.88
-86,6,-4206.8
-84,6,-4421.45
-82,6,-4631.55
-80,6,-4836.82
-78,6,-5037
-76,6,-5231.79
-74,6,-5420.93
-72,6,-5604.12
-70,6,-5781.07
-68,6,-5951.51
-66,6,-6115.15
-64,6,-6271.69
-62,6,-6420.85
-60,6,-6562.33
-58,6,-6695.86
-56,6,-6821.14
-54,6,-6937.89
-52,6,-7045.84
-50,6,-7144.71
-48,6,-7234.24
-46,6,-7314.18
-44,6,-7384.27
-42,6,-7444.28
-40,6,-7493.99
-38,6,-7533.19
-36,6,-7561.68
-34,6,-7579.3
-32,6,-7585.89
-30,6,-7581.32
-28,6,-7565.47
-26,6,-7538.25
-24,6,-7499.61
-22,6,-7449.51
-20,6,-7387.94
-18,6,-7314.91
-16,6,-7230.49
-14,6,-7134.75
-12,6,-7027.8
-10,6,-6909.79
-8,6,-6780.87
-6,6,-6641.27
-4,6,-6491.21
-2,6,-6330.96
0,6,-6160.81
2,6,-5981.09
4,6,-5792.14
6,6,-5594.35
8,6,-5388.12
10,6,-5173.86
12,6,-4952.04
14,6,-4723.12
16,6,-4487.58
18,6,-4245.93
20,6,-3998.68
22,6,-3746.36
24,6,-3489.49
26,6,-3228.63
28,6,-2964.31
30,6,-2697.09
32,6,-2427.51
34,6,-2156.1
36,6,-1883.41
38,6,-1609.97
40,6,-1336.28
42,6,-1062.87
44,6,-790.204
46,6,-518.771
48,6,-249.025
50,6,18.6004
52,6,283.688
54,6,545.847
56,6,804.706
58,6,1059.92
60,6,1311.17
62,6,1558.17
64,6,1800.63
66,6,2038.32
68,6,2271.02
70,6,2498.54
72,6,2720.71
74,6,2937.38
76,6,3148.44
78,6,3353.78
80,6,3553.32
82,6,3747
84,6,3934.79
86,6,4116.66
88,6,4292.59
90,6,4462.59
92,6,4626.67
94,6,4784.85
96,6,4937.16
98,6,5083.64
100,6,5224.32
102,6,5359.24
104,6,5488.45
106,6,5611.98
108,6,5729.86
110,6,5842.13
112,6,5948.81
114,6,6049.93
116,6,6145.48
118,6,6235.48
120,6,6319.91
122,6,6398.76
124,6,6472
126,6,6539.59
128,6,6601.49
130,6,6657.65
132,6,6707.99
134,6,6752.44
136,6,6790.92
138,6,6823.35
140,6,6849.63
142,6,6869.66
144,6,6883.33
146,6,6890.55
148,6,6891.21
150,6,6885.2
152,6,6872.42
154,6,6852.77
156,6,6826.15
158,6,6792.48
160,6,6751.67
162,6,6703.65
164,6,6648.35
166,6,6585.72
168,6,6515.71
170,6,6438.3
172,6,6353.47
174,6,6261.22
176,6,6161.56
178,6,6054.51
180,6,5940.12
-180,8,5334.82
-178,8,5225.97
-176,8,5110.34
-174,8,4987.98
-172,8,4858.99
-170,8,4723.5
-168,8,4581.61
-166,8,4433.5
-164,8,4279.31
-162,8,4119.24
-160,8,3953.49
-158,8,3782.26
-156,8,3605.78
-154,8,3424.29
-152,8,3238.03
-150,8,3047.25
-148,8,2852.22
-146,8,2653.22
-144,8,2450.5
-142,8,2244.36
-140,8,2035.06
-138,8,1822.9
-136,8,1608.15
-134,8,1391.1
-132,8,1172.02
-130,8,951.185
-128,8,728.876
-126,8,505.358
-124,8,280.894
-122,8,55.7406
-120,8,-169.849
-118,8,-395.628
-116,8,-621.357
-114,8,-846.802
-112,8,-1071.73
-110,8,-1295.93
-108,8,-1519.18
-106,8,-1741.26
-104,8,-1961.97
-102,8,-2181.11
-100,8,-2398.47
-98,8,-2613.84
-96,8,-2827.05
-94,8,-3037.87
-92,8,-3246.12
-90,8,-3451.6
-88,8,-3654.09
-86,8,-3853.4
-84,8,-4049.3
-82,8,-4241.57
-80,8,-4429.99
-78,8,-4614.33
-76,8,-4794.35
-74,8,-4969.78
-72,8,-5140.38
-70,8,-5305.87
-68,8,-5465.97
-66,8,-5620.39
-64,8,-5768.84
-62,8,-5911.01
-60,8,-6046.58
-58,8,-6175.23
-56,8,-6296.64
-54,8,-6410.46
-52,8,-6516.38
-50,8,-6614.04
-48,8,-6703.11
-46,8,-6783.27
-44,8,-6854.17
-42,8,-6915.5
-40,8,-6966.95
-38,8,-7008.22
-36,8,-7039.01
-34,8,-7059.08
-32,8,-7068.16
-30,8,-7066.04
-28,8,-7052.51
-26,8,-7027.41
-24,8,-6990.6
-22,8,-6941.97
-20,8,-6881.45
-18,8,-6809.01
-16,8,-6724.64
-14,8,-6628.4
-12,8,-6520.35
-10,8,-6400.64
-8,8,-6269.41
-6,8,-6126.9
-4,8,-5973.33
-2,8,-5809.02
0,8,-5634.28
2,8,-5449.5
4,8,-5255.08
6,8,-5051.47
8,8,-4839.15
10,8,-4618.64
12,8,-4390.48
14,8,-4155.23
16,8,-3913.5
18,8,-3665.9
20,8,-3413.05
22,8,-3155.61
24,8,-2894.23
26,8,-2629.57
28,8,-2362.3
30,8,-2093.09
32,8,-1822.58
34,8,-1551.45
36,8,-1280.32
38,8,-1009.83
40,8,-740.592
42,8,-473.187
44,8,-208.184
46,8,53.8782
48,8,312.489
50,8,567.168
52,8,817.47
54,8,1062.98
56,8,1303.33
58,8,1538.17
60,8,1767.21
62,8,1990.18
64,8,2206.87
66,8,2417.07
68,8,2620.66
70,8,2817.51
72,8,3007.55
74,8,3190.76
76,8,3367.11
78,8,3536.65
80,8,3699.42
82,8,3855.51
84,8,4005.02
86,8,4148.08
88,8,4284.85
90,8,4415.49
92,8,4540.16
94,8,4659.07
96,8,4772.39
98,8,4880.32
100,8,4983.06
102,8,5080.8
104,8,5173.71
106,8,5261.99
108,8,5345.78
110,8,5425.25
112,8,5500.52
114,8,5571.71
116,8,5638.91
118,8,5702.21
120,8,5761.65
122,8,5817.26
124,8,5869.06
126,8,5917.03
128,8,5961.14
130,8,6001.32
132,8,6037.51
134,8,6069.61
136,8,6097.5
138,8,6121.05
140,8,6140.12
142,8,6154.57
144,8,6164.21
146,8,6168.89
148,8,6168.43
150,8,6162.65
152,8,6151.37
154,8,6134.41
156,8,6111.61
158,8,6082.81
160,8,6047.84
162,8,6006.56
164,8,5958.84
166,8,5904.57
168,8,5843.64
170,8,5775.97
172,8,5701.49
174,8,5620.15
176,8,5531.93
178,8,5436.81
180,8,5334.82
-180,10,4605.77
-178,10,4510.37
-176,10,4408.73
-174,10,4300.93
-172,10,4187.07
-170,10,4067.26
-168,10,3941.62
-166,10,3810.33
-164,10,3673.55
-162,10,3531.48
-160,10,3384.33
-158,10,3232.31
-156,10,3075.66
-154,10,2914.64
-152,10,2749.48
-150,10,2580.46
-148,10,2407.85
-146,10,2231.91
-144,10,2052.93
-142,10,1871.17
-140,10,1686.91
-138,10,1500.42
-136,10,1311.98
-134,10,1121.84
-132,10,930.262
-130,10,737.495
-128,10,543.781
-126,10,349.35
-124,10,154.425
-122,10,-40.7818
-120,10,-236.07
-118,10,-431.25
-116,10,-626.14
-114,10,-820.574
-112,10,-1014.39
-110,10,-1207.44
-108,10,-1399.58
-106,10,-1590.69
-104,10,-1780.62
-102,10,-1969.27
-100,10,-2156.52
-98,10,-2342.24
-96,10,-2526.34
-94,10,-2708.69
-92,10,-2889.19
-90,10,-3067.7
-88,10,-3244.11
-86,10,-3418.29
-84,10,-3590.09
-82,10,-3759.36
-80,10,-3925.94
-78,10,-4089.64
-76,10,-4250.28
-74,10,-4407.64
-72,10,-4561.5
-70,10,-4711.61
-68,10,-4857.72
-66,10,-4999.52
-64,10,-5136.74
-62,10,-5269.03
-60,10,-5396.08
-58,10,-5517.52
-56,10,-5632.98
-54,10,-5742.08
-52,10,-5844.42
-50,10,-5939.6
-48,10,-6027.2
-46,10,-6106.81
-44,10,-6178
-42,10,-6240.36
-40,10,-6293.48
-38,10,-6336.96
-36,10,-6370.39
-34,10,-6393.42
-32,10,-6405.69
-30,10,-6406.87
-28,10,-6396.67
-26,10,-6374.81
-24,10,-6341.08
-22,10,-6295.27
-20,10,-6237.24
-18,10,-6166.89
-16,10,-6084.17
-14,10,-5989.06
-12,10,-5881.62
-10,10,-5761.95
-8,10,-5630.21
-6,10,-5486.6
-4,10,-5331.38
-2,10,-5164.89
0,10,-4987.48
2,10,-4799.58
4,10,-4601.67
6,10,-4394.26
8,10,-4177.92
10,10,-3953.25
12,10,-3720.9
14,10,-3481.54
16,10,-3235.89
18,10,-2984.67
20,10,-2728.65
22,10,-2468.59
24,10,-2205.28
26,10,-1939.5
28,10,-1672.04
30,10,-1403.71
32,10,-1135.26
34,10,-867.488
36,10,-601.128
38,10,-336.915
40,10,-75.5533
42,10,182.283
44,10,435.953
46,10,684.85
48,10,928.412
50,10,1166.12
52,10,1397.49
54,10,1622.09
56,10,1839.56
58,10,2049.55
60,10,2251.8
62,10,2446.07
64,10,2632.2
66,10,2810.06
68,10,2979.58
70,10,3140.76
72,10,3293.61
74,10,3438.22
76,10,3574.7
78,10,3703.24
80,10,3824.02
82,10,3937.28
84,10,4043.31
86,10,4142.4
88,10,4234.87
90,10,4321.07
92,10,4401.34
94,10,4476.07
96,10,4545.61
98,10,4610.35
100,10,4670.64
102,10,4726.85
104,10,4779.31
106,10,4828.35
108,10,4874.28
110,10,4917.38
112,10,4957.89
114,10,4996.02
116,10,5031.97
118,10,5065.89
120,10,5097.88
122,10,5128.02
124,10,5156.35
126,10,5182.87
128,10,5207.55
130,10,5230.31
132,10,5251.05
134,10,5269.64
136,10,5285.93
138,10,5299.72
140,10,5310.82
142,10,5318.99
144,10,5323.99
146,10,5325.59
148,10,5323.52
150,10,5317.53
152,10,5307.34
154,10,5292.72
156,10,5273.4
158,10,5249.15
160,10,5219.75
162,10,5184.98
164,10,5144.65
166,10,5098.59
168,10,5046.64
170,10,4988.67
172,10,4924.58
174,10,4854.29
176,10,4777.74
178,10,4694.9
180,10,4605.77
-180,12,3780.35
-178,12,3698.85
-176,12,3611.89
-174,12,3519.55
-172,12,3421.93
-170,12,3319.15
-168,12,3211.36
-166,12,3098.71
-164,12,2981.41
-162,12,2859.64
-160,12,2733.62
-158,12,2603.58
-156,12,2469.77
-154,12,2332.43
-152,12,2191.81
-150,12,2048.17
-148,12,1901.79
-146,12,1752.92
-144,12,1601.83
-142,12,1448.78
-140,12,1294.03
-138,12,1137.82
-136,12,980.396
-134,12,821.99
-132,12,662.822
-130,12,503.101
-128,12,343.022
-126,12,182.764
-124,12,22.4948
-122,12,-137.636
-120,12,-297.492
-118,12,-456.954
-116,12,-615.916
-114,12,-774.287
-112,12,-931.99
-110,12,-1088.96
-108,12,-1245.15
-106,12,-1400.5
-104,12,-1555
-102,12,-1708.6
-100,12,-1861.28
-98,12,-2013.03
-96,12,-2163.82
-94,12,-2313.63
-92,12,-2462.44
-90,12,-2610.2
-88,12,-2756.89
-86,12,-2902.44
-84,12,-3046.79
-82,12,-3189.85
-80,12,-3331.53
-78,12,-3471.7
-76,12,-3610.23
-74,12,-3746.93
-72,12,-3881.62
-70,12,-4014.08
-68,12,-4144.06
-66,12,-4271.29
-64,12,-4395.46
-62,12,-4516.25
-60,12,-4633.28
-58,12,-4746.17
-56,12,-4854.52
-54,12,-4957.88
-52,12,-5055.8
-50,12,-5147.8
-48,12,-5233.39
-46,12,-5312.07
-44,12,-5383.32
-42,12,-5446.62
-40,12,-5501.47
-38,12,-5547.35
-36,12,-5583.76
-34,12,-5610.23
-32,12,-5626.28
-30,12,-5631.49
-28,12,-5625.45
-26,12,-5607.79
-24,12,-5578.19
-22,12,-5536.38
-20,12,-5482.11
-18,12,-5415.23
-16,12,-5335.61
-14,12,-5243.2
-12,12,-5138.02
-10,12,-5020.13
-8,12,-4889.68
-6,12,-4746.88
-4,12,-4592.01
-2,12,-4425.41
0,12,-4247.49
2,12,-4058.72
4,12,-3859.65
6,12,-3650.85
8,12,-3432.99
10,12,-3206.75
12,12,-2972.89
14,12,-2732.19
16,12,-2485.47
18,12,-2233.58
20,12,-1977.4
22,12,-1717.83
24,12,-1455.76
26,12,-1192.11
28,12,-927.802
30,12,-663.734
32,12,-400.804
34,12,-139.889
36,12,118.156
38,12,372.508
40,12,622.374
42,12,867.003
44,12,1105.68
46,12,1337.75
48,12,1562.6
50,12,1779.68
52,12,1988.47
54,12,2188.55
56,12,2379.53
58,12,2561.1
60,12,2733.01
62,12,2895.07
64,12,3047.18
66,12,3189.26
68,12,3321.34
70,12,3443.5
72,12,3555.85
74,12,3658.62
76,12,3752.03
78,12,3836.41
80,12,3912.1
82,12,3979.51
84,12,4039.07
86,12,4091.27
88,12,4136.59
90,12,4175.58
92,12,4208.77
94,12,4236.72
96,12,4259.98
98,12,4279.11
100,12,4294.67
102,12,4307.16
104,12,4317.11
106,12,4325
108,12,4331.26
110,12,4336.31
112,12,4340.51
114,12,4344.18
116,12,4347.59
118,12,4350.96
120,12,4354.45
122,12,4358.17
124,12,4362.17
126,12,4366.47
128,12,4371.01
130,12,4375.7
132,12,4380.4
134,12,4384.92
136,12,4389.06
138,12,4392.54
140,12,4395.1
142,12,4396.44
144,12,4396.22
146,12,4394.12
148,12,4389.8
150,12,4382.92
152,12,4373.13
154,12,4360.11
156,12,4343.54
158,12,4323.11
160,12,4298.54
162,12,4269.56
164,12,4235.94
166,12,4197.47
168,12,4153.95
170,12,4105.24
172,12,4051.2
174,12,3991.74
176,12,3926.8
178,12,3856.34
180,12,3780.35
-180,14,2889.66
-178,14,2822.37
-176,14,2750.64
-174,14,2674.58
-172,14,2594.28
-170,14,2509.89
-168,14,2421.56
-166,14,2329.46
-164,14,2233.77
-162,14,2134.71
-160,14,2032.47
-158,14,1927.29
-156,14,1819.39
-154,14,1709.03
-152,14,1596.42
-150,14,1481.83
-148,14,1365.49
-146,14,1247.64
-144,14,1128.53
-142,14,1008.37
-140,14,887.398
-138,14,765.811
-136,14,643.809
-134,14,521.575
-132,14,399.274
-130,14,277.054
-128,14,155.047
-126,14,33.3622
-124,14,-87.9077
-122,14,-208.691
-120,14,-328.936
-118,14,-448.609
-116,14,-567.694
-114,14,-686.195
-112,14,-804.129
-110,14,-921.529
-108,14,-1038.44
-106,14,-1154.91
-104,14,-1271.01
-102,14,-1386.81
-100,14,-1502.38
-98,14,-1617.78
-96,14,-1733.09
-94,14,-1848.37
-92,14,-1963.69
-90,14,-2079.07
-88,14,-2194.57
-86,14,-2310.18
-84,14,-2425.91
-82,14,-2541.73
-80,14,-2657.59
-78,14,-2773.42
-76,14,-2889.1
-74,14,-3004.51
-72,14,-3119.47
-70,14,-3233.77
-68,14,-3347.18
-66,14,-3459.42
-64,14,-3570.19
-62,14,-3679.12
-60,14,-3785.84
-58,14,-3889.92
-56,14,-3990.91
-54,14,-4088.32
-52,14,-4181.63
-50,14,-4270.29
-48,14,-4353.76
-46,14,-4431.42
-44,14,-4502.69
-42,14,-4566.96
-40,14,-4623.62
-38,14,-4672.05
-36,14,-4711.65
-34,14,-4741.84
-32,14,-4762.05
-30,14,-4771.75
-28,14,-4770.43
-26,14,-4757.63
-24,14,-4732.94
-22,14,-4696
-20,14,-4646.5
-18,14,-4584.21
-16,14,-4508.96
-14,14,-4420.64
-12,14,-4319.24
-10,14,-4204.8
-8,14,-4077.46
-6,14,-3937.43
-4,14,-3785
-2,14,-3620.54
0,14,-3444.5
2,14,-3257.4
4,14,-3059.84
6,14,-2852.48
8,14,-2636.05
10,14,-2411.33
12,14,-2179.17
14,14,-1940.44
16,14,-1696.08
18,14,-1447.05
20,14,-1194.34
22,14,-938.944
24,14,-681.889
26,14,-424.198
28,14,-166.89
30,14,89.0226
32,14,342.547
34,14,592.713
36,14,838.58
38,14,1079.24
40,14,1313.85
42,14,1541.57
44,14,1761.65
46,14,1973.39
48,14,2176.15
50,14,2369.33
52,14,2552.44
54,14,2725.03
56,14,2886.73
58,14,3037.25
60,14,3176.37
62,14,3303.96
64,14,3419.94
66,14,3524.33
68,14,3617.22
70,14,3698.78
72,14,3769.23
74,14,3828.9
76,14,3878.15
78,14,3917.43
80,14,3947.22
82,14,3968.09
84,14,3980.63
86,14,3985.49
88,14,3983.34
90,14,3974.89
92,14,3960.86
94,14,3941.99
96,14,3919.01
98,14,3892.67
100,14,3863.67
102,14,3832.73
104,14,3800.49
106,14,3767.6
108,14,3734.63
110,14,3702.11
112,14,3670.51
