Phi[deg],Theta[deg],im(rEPhi)[mV]
18,150,-608.233
20,150,-726.451
22,150,-838.371
24,150,-942.909
26,150,-1039.16
28,150,-1126.39
30,150,-1204.06
32,150,-1271.84
34,150,-1329.54
36,150,-1377.18
38,150,-1414.93
40,150,-1443.09
42,150,-1462.09
44,150,-1472.44
46,150,-1474.74
48,150,-1469.6
50,150,-1457.68
52,150,-1439.61
54,150,-1415.99
56,150,-1387.37
58,150,-1354.25
60,150,-1317.04
62,150,-1276.07
64,150,-1231.59
66,150,-1183.76
68,150,-1132.69
70,150,-1078.41
72,150,-1020.92
74,150,-960.165
76,150,-896.104
78,150,-828.697
80,150,-757.932
82,150,-683.85
84,150,-606.554
86,150,-526.235
88,150,-443.174
90,150,-357.762
92,150,-270.5
94,150,-182.005
96,150,-93.005
98,150,-4.33799
100,150,83.0619
102,150,168.176
104,150,249.921
106,150,327.166
108,150,398.762
110,150,463.561
112,150,520.452
114,150,568.386
116,150,606.402
118,150,633.663
120,150,649.475
122,150,653.317
124,150,644.857
126,150,623.974
128,150,590.764
130,150,545.552
132,150,488.889
134,150,421.55
136,150,344.519
138,150,258.981
140,150,166.29
142,150,67.9518
144,150,-34.4092
146,150,-139.083
148,150,-244.309
150,150,-348.308
152,150,-449.325
154,150,-545.658
156,150,-635.693
158,150,-717.937
160,150,-791.044
162,150,-853.839
164,150,-905.338
166,150,-944.762
168,150,-971.553
170,150,-985.371
172,150,-986.104
174,150,-973.862
176,150,-948.968
178,150,-911.949
180,150,-863.523
-180,152,-966.952
-178,152,-901.449
-176,152,-826.698
-174,152,-743.768
-172,152,-653.82
-170,152,-558.086
-168,152,-457.843
-166,152,-354.389
-164,152,-249.017
-162,152,-142.992
-160,152,-37.5281
-158,152,66.2346
-156,152,167.245
-154,152,264.558
-152,152,357.346
-150,152,444.91
-148,152,526.68
-146,152,602.221
-144,152,671.226
-142,152,733.515
-140,152,789.019
-138,152,837.773
-136,152,879.901
-134,152,915.598
-132,152,945.113
-130,152,968.734
-128,152,986.769
-126,152,999.534
-124,152,1007.33
-122,152,1010.45
-120,152,1009.14
-118,152,1003.62
-116,152,994.078
-114,152,980.643
-112,152,963.421
-110,152,942.483
-108,152,917.876
-106,152,889.631
-104,152,857.779
-102,152,822.362
-100,152,783.442
-98,152,741.122
-96,152,695.553
-94,152,646.947
-92,152,595.59
-90,152,541.846
-88,152,486.166
-86,152,429.09
-84,152,371.247
-82,152,313.35
-80,152,256.192
-78,152,200.631
-76,152,147.578
-74,152,97.9823
-72,152,52.8048
-70,152,12.9994
-68,152,-20.5132
-66,152,-46.8725
-64,152,-65.3045
-62,152,-75.1482
-60,152,-75.8812
-58,152,-67.142
-56,152,-48.7505
-54,152,-20.7235
-52,152,16.7141
-50,152,63.1236
-48,152,117.852
-46,152,180.039
-44,152,248.627
-42,152,322.38
-40,152,399.907
-38,152,479.689
-36,152,560.111
-34,152,639.496
-32,152,716.144
-30,152,788.367
-28,152,854.526
-26,152,913.072
-24,152,962.573
-22,152,1001.75
-20,152,1029.5
-18,152,1044.93
-16,152,1047.35
-14,152,1036.31
-12,152,1011.59
-10,152,973.205
-8,152,921.419
-6,152,856.707
-4,152,779.763
-2,152,691.474
0,152,592.9
2,152,485.256
4,152,369.877
6,152,248.201
8,152,121.73
10,152,-7.99229
12,152,-139.414
14,152,-271.003
16,152,-401.271
18,152,-528.805
20,152,-652.286
22,152,-770.512
24,152,-882.414
26,152,-987.072
28,152,-1083.72
30,152,-1171.76
32,152,-1250.74
34,152,-1320.4
36,152,-1380.59
38,152,-1431.35
40,152,-1472.81
42,152,-1505.22
44,152,-1528.93
46,152,-1544.35
48,152,-1551.96
50,152,-1552.24
52,152,-1545.69
54,152,-1532.82
56,152,-1514.1
58,152,-1489.94
60,152,-1460.75
62,152,-1426.86
64,152,-1388.55
66,152,-1346.03
68,152,-1299.51
70,152,-1249.1
72,152,-1194.93
74,152,-1137.08
76,152,-1075.65
78,152,-1010.74
80,152,-942.482
82,152,-871.055
84,152,-796.689
86,152,-719.683
88,152,-640.414
90,152,-559.346
92,152,-477.03
94,152,-394.109
96,152,-311.313
98,152,-229.452
100,152,-149.409
102,152,-72.1252
104,152,1.41383
106,152,70.1994
108,152,133.219
110,152,189.481
112,152,238.034
114,152,277.999
116,152,308.587
118,152,329.124
120,152,339.077
122,152,338.067
124,152,325.891
126,152,302.532
128,152,268.169
130,152,223.179
132,152,168.14
134,152,103.821
136,152,31.1781
138,152,-48.668
140,152,-134.446
142,152,-224.757
144,152,-318.104
146,152,-412.918
148,152,-507.588
150,152,-600.494
152,152,-690.039
154,152,-774.676
156,152,-852.94
158,152,-923.476
160,152,-985.064
162,152,-1036.63
164,152,-1077.3
166,152,-1106.34
168,152,-1123.26
170,152,-1127.74
172,152,-1119.69
174,152,-1099.19
176,152,-1066.56
178,152,-1022.26
180,152,-966.952
-180,154,-1035.39
-178,154,-964.999
-176,154,-885.78
-174,154,-798.697
-172,154,-704.804
-170,154,-605.22
-168,154,-501.11
-166,154,-393.662
-164,154,-284.067
-162,154,-173.495
-160,154,-63.0786
-158,154,46.105
-156,154,153.052
-154,154,256.845
-152,154,356.663
-150,154,451.789
-148,154,541.617
-146,154,625.652
-144,154,703.51
-142,154,774.914
-140,154,839.688
-138,154,897.747
-136,154,949.09
-134,154,993.783
-132,154,1031.95
-130,154,1063.76
-128,154,1089.42
-126,154,1109.15
-124,154,1123.17
-122,154,1131.72
-120,154,1135.01
-118,154,1133.27
-116,154,1126.68
-114,154,1115.42
-112,154,1099.66
-110,154,1079.53
-108,154,1055.19
-106,154,1026.77
-104,154,994.428
-102,154,958.331
-100,154,918.672
-98,154,875.677
-96,154,829.621
-94,154,780.828
-92,154,729.681
-90,154,676.626
-88,154,622.177
-86,154,566.913
-84,154,511.479
-82,154,456.58
-80,154,402.973
-78,154,351.457
-76,154,302.861
-74,154,258.026
-72,154,217.79
-70,154,182.967
-68,154,154.325
-66,154,132.567
-64,154,118.307
-62,154,112.05
-60,154,114.173
-58,154,124.906
-56,154,144.315
-54,154,172.298
-52,154,208.568
-50,154,252.658
-48,154,303.915
-46,154,361.514
-44,154,424.464
-42,154,491.623
-40,154,561.725
-38,154,633.394
-36,154,705.179
-34,154,775.58
-32,154,843.08
-30,154,906.176
-28,154,963.41
-26,154,1013.4
-24,154,1054.88
-22,154,1086.69
-20,154,1107.86
-18,154,1117.57
-16,154,1115.19
-14,154,1100.31
-12,154,1072.71
-10,154,1032.38
-8,154,979.532
-6,154,914.564
-4,154,838.073
-2,154,750.828
0,154,653.758
2,154,547.931
4,154,434.534
6,154,314.844
8,154,190.209
10,154,62.0171
12,154,-68.3242
14,154,-199.417
16,154,-329.895
18,154,-458.448
20,154,-583.84
22,154,-704.929
24,154,-820.683
26,154,-930.193
28,154,-1032.68
30,154,-1127.5
32,154,-1214.15
34,154,-1292.26
36,154,-1361.61
38,154,-1422.07
40,154,-1473.67
42,154,-1516.51
44,154,-1550.78
46,154,-1576.76
48,154,-1594.77
50,154,-1605.17
52,154,-1608.34
54,154,-1604.69
56,154,-1594.62
58,154,-1578.49
60,154,-1556.66
62,154,-1529.48
64,154,-1497.23
66,154,-1460.2
68,154,-1418.62
70,154,-1372.73
72,154,-1322.73
74,154,-1268.82
76,154,-1211.21
78,154,-1150.12
80,154,-1085.82
82,154,-1018.57
84,154,-948.71
86,154,-876.631
88,154,-802.774
90,154,-727.653
92,154,-651.846
94,154,-575.997
96,154,-500.816
98,154,-427.066
100,154,-355.562
102,154,-287.151
104,154,-222.707
106,154,-163.105
108,154,-109.213
110,154,-61.8665
112,154,-21.8493
114,154,10.1242
116,154,33.4308
118,154,47.5566
120,154,52.1142
122,154,46.8586
124,154,31.6987
126,154,6.70775
128,154,-27.8713
130,154,-71.6234
132,154,-123.963
134,154,-184.14
136,154,-251.25
138,154,-324.247
140,154,-401.959
142,154,-483.111
144,154,-566.347
146,154,-650.253
148,154,-733.383
150,154,-814.288
152,154,-891.543
154,154,-963.769
156,154,-1029.66
158,154,-1088.02
160,154,-1137.76
162,154,-1177.93
164,154,-1207.75
166,154,-1226.57
168,154,-1233.95
170,154,-1229.63
172,154,-1213.5
174,154,-1185.66
176,154,-1146.38
178,154,-1096.09
180,154,-1035.39
-180,156,-1070.77
-178,156,-997.207
-176,156,-915.39
-174,156,-826.176
-172,156,-730.506
-170,156,-629.383
-168,156,-523.853
-166,156,-414.989
-164,156,-303.87
-162,156,-191.567
-160,156,-79.1218
-158,156,32.4651
-156,156,142.249
-154,156,249.355
-152,156,352.983
-150,156,452.42
-148,156,547.043
-146,156,636.322
-144,156,719.82
-142,156,797.193
-140,156,868.183
-138,156,932.615
-136,156,990.39
-134,156,1041.48
-132,156,1085.9
-130,156,1123.73
-128,156,1155.09
-126,156,1180.13
-124,156,1199
-122,156,1211.91
-120,156,1219.03
-118,156,1220.58
-116,156,1216.76
-114,156,1207.77
-112,156,1193.81
-110,156,1175.11
-108,156,1151.88
-106,156,1124.35
-104,156,1092.75
-102,156,1057.36
-100,156,1018.46
-98,156,976.385
-96,156,931.491
-94,156,884.183
-92,156,834.91
-90,156,784.17
-88,156,732.509
-86,156,680.519
-84,156,628.835
-82,156,578.132
-80,156,529.114
-78,156,482.505
-76,156,439.041
-74,156,399.451
-72,156,364.445
-70,156,334.701
-68,156,310.84
-66,156,293.418
-64,156,282.901
-62,156,279.657
-60,156,283.932
-58,156,295.845
-56,156,315.372
-54,156,342.343
-52,156,376.431
-50,156,417.157
-48,156,463.891
-46,156,515.855
-44,156,572.137
-42,156,631.706
-40,156,693.424
-38,156,756.071
-36,156,818.367
-34,156,878.993
-32,156,936.622
-30,156,989.939
-28,156,1037.67
-26,156,1078.63
-24,156,1111.68
-22,156,1135.83
-20,156,1150.23
-18,156,1154.15
-16,156,1147.04
-14,156,1128.51
-12,156,1098.38
-10,156,1056.62
-8,156,1003.39
-6,156,939.032
-4,156,864.042
-2,156,779.082
0,156,684.952
2,156,582.578
4,156,472.992
6,156,357.314
8,156,236.728
10,156,112.465
12,156,-14.2255
14,156,-142.09
16,156,-269.895
18,156,-396.449
20,156,-520.614
22,156,-641.33
24,156,-757.619
26,156,-868.606
28,156,-973.521
30,156,-1071.71
32,156,-1162.62
34,156,-1245.85
36,156,-1321.06
38,156,-1388.07
40,156,-1446.78
42,156,-1497.17
44,156,-1539.33
46,156,-1573.39
48,156,-1599.57
50,156,-1618.11
52,156,-1629.31
54,156,-1633.46
56,156,-1630.91
58,156,-1621.97
60,156,-1606.97
62,156,-1586.24
64,156,-1560.08
66,156,-1528.8
68,156,-1492.69
70,156,-1452.03
72,156,-1407.12
74,156,-1358.23
76,156,-1305.67
78,156,-1249.74
80,156,-1190.78
82,156,-1129.16
84,156,-1065.28
86,156,-999.589
88,156,-932.569
90,156,-864.757
92,156,-796.734
94,156,-729.129
96,156,-662.609
98,156,-597.878
100,156,-535.666
102,156,-476.721
104,156,-421.794
106,156,-371.629
108,156,-326.948
110,156,-288.43
112,156,-256.703
114,156,-232.323
116,156,-215.761
118,156,-207.386
120,156,-207.453
122,156,-216.092
124,156,-233.3
126,156,-258.931
128,156,-292.696
130,156,-334.16
132,156,-382.748
134,156,-437.744
136,156,-498.307
138,156,-563.481
140,156,-632.207
142,156,-703.342
144,156,-775.682
146,156,-847.974
148,156,-918.948
150,156,-987.332
152,156,-1051.88
154,156,-1111.39
156,156,-1164.72
158,156,-1210.83
160,156,-1248.78
162,156,-1277.74
164,156,-1297.03
166,156,-1306.11
168,156,-1304.58
170,156,-1292.22
172,156,-1268.95
174,156,-1234.85
176,156,-1190.18
178,156,-1135.31
180,156,-1070.77
-180,158,-1076.02
-178,158,-1000.99
-176,158,-918.402
-174,158,-829.005
-172,158,-733.63
-170,158,-633.16
-168,158,-528.522
-166,158,-420.669
-164,158,-310.566
-162,158,-199.174
-160,158,-87.4394
-158,158,23.724
-156,158,133.443
-154,158,240.898
-152,158,345.329
-150,158,446.044
-148,158,542.425
-146,158,633.929
-144,158,720.092
-142,158,800.528
-140,158,874.926
-138,158,943.049
-136,158,1004.73
-134,158,1059.86
-132,158,1108.39
-130,158,1150.33
-128,158,1185.72
-126,158,1214.66
-124,158,1237.26
-122,158,1253.67
-120,158,1264.06
-118,158,1268.63
-116,158,1267.57
-114,158,1261.12
-112,158,1249.51
-110,158,1232.99
-108,158,1211.83
-106,158,1186.32
-104,158,1156.77
-102,158,1123.51
-100,158,1086.89
-98,158,1047.3
-96,158,1005.17
-94,158,960.931
-92,158,915.078
-90,158,868.127
-88,158,820.628
-86,158,773.161
-84,158,726.331
-82,158,680.764
-80,158,637.096
-78,158,595.97
-76,158,558.019
-74,158,523.862
-72,158,494.086
-70,158,469.237
-68,158,449.805
-66,158,436.212
-64,158,428.796
-62,158,427.803
-60,158,433.377
-58,158,445.546
-56,158,464.218
-54,158,489.176
-52,158,520.076
-50,158,556.446
-48,158,597.691
-46,158,643.099
-44,158,691.848
-42,158,743.023
-40,158,795.626
-38,158,848.594
-36,158,900.818
-34,158,951.165
-32,158,998.495
-30,158,1041.69
-28,158,1079.65
-26,158,1111.36
-24,158,1135.88
-22,158,1152.34
-20,158,1160.01
-18,158,1158.28
-16,158,1146.66
-14,158,1124.83
-12,158,1092.62
-10,158,1049.99
-8,158,997.064
-6,158,934.132
-4,158,861.608
-2,158,780.048
0,158,690.129
2,158,592.638
4,158,488.46
6,158,378.555
8,158,263.947
10,158,145.703
12,158,24.9146
14,158,-97.317
16,158,-219.901
18,158,-341.774
20,158,-461.911
22,158,-579.345
24,158,-693.175
26,158,-802.578
28,158,-906.816
30,158,-1005.24
32,158,-1097.31
34,158,-1182.55
36,158,-1260.62
38,158,-1331.24
40,158,-1394.24
42,158,-1449.53
44,158,-1497.08
46,158,-1536.95
48,158,-1569.24
50,158,-1594.12
52,158,-1611.79
54,158,-1622.47
56,158,-1626.44
58,158,-1623.98
60,158,-1615.37
62,158,-1600.92
64,158,-1580.94
66,158,-1555.75
68,158,-1525.66
70,158,-1491
72,158,-1452.1
74,158,-1409.3
76,158,-1362.95
78,158,-1313.43
80,158,-1261.12
82,158,-1206.45
84,158,-1149.86
86,158,-1091.81
88,158,-1032.81
90,158,-973.402
92,158,-914.14
94,158,-855.618
96,158,-798.449
98,158,-743.265
100,158,-690.704
102,158,-641.409
104,158,-596.012
106,158,-555.126
108,158,-519.332
110,158,-489.169
112,158,-465.118
114,158,-447.594
116,158,-436.932
118,158,-433.374
120,158,-437.066
122,158,-448.043
124,158,-466.227
126,158,-491.42
128,158,-523.307
130,158,-561.45
132,158,-605.298
134,158,-654.187
136,158,-707.351
138,158,-763.932
140,158,-822.993
142,158,-883.53
144,158,-944.494
146,158,-1004.8
148,158,-1063.35
150,158,-1119.06
152,158,-1170.85
154,158,-1217.7
156,158,-1258.65
158,158,-1292.8
160,158,-1319.35
162,158,-1337.61
164,158,-1347
166,158,-1347.07
168,158,-1337.48
170,158,-1318.05
172,158,-1288.72
174,158,-1249.58
176,158,-1200.83
178,158,-1142.83
180,158,-1076.02
-180,160,-1054.93
-178,160,-980.041
-176,160,-898.382
-174,160,-810.604
-172,160,-717.423
-170,160,-619.605
-168,160,-517.956
-166,160,-413.308
-164,160,-306.511
-162,160,-198.412
-160,160,-89.8537
-158,160,18.3439
-156,160,125.39
-154,160,230.532
-152,160,333.066
-150,160,432.339
-148,160,527.757
-146,160,618.788
-144,160,704.963
-142,160,785.879
-140,160,861.199
-138,160,930.649
-136,160,994.015
-134,160,1051.15
-132,160,1101.94
-130,160,1146.35
-128,160,1184.38
-126,160,1216.07
-124,160,1241.5
-122,160,1260.79
-120,160,1274.09
-118,160,1281.57
-116,160,1283.44
-114,160,1279.93
-112,160,1271.29
-110,160,1257.78
-108,160,1239.71
-106,160,1217.4
-104,160,1191.19
-102,160,1161.45
-100,160,1128.56
-98,160,1092.95
-96,160,1055.05
-94,160,1015.32
-92,160,974.264
-90,160,932.384
-88,160,890.21
-86,160,848.29
-84,160,807.179
-82,160,767.44
-80,160,729.633
-78,160,694.312
-76,160,662.01
-74,160,633.238
-72,160,608.468
-70,160,588.129
-68,160,572.593
-66,160,562.167
-64,160,557.083
-62,160,557.492
-60,160,563.453
-58,160,574.929
-56,160,591.784
-54,160,613.777
-52,160,640.564
-50,160,671.699
-48,160,706.639
-46,160,744.746
-44,160,785.301
-42,160,827.508
-40,160,870.511
-38,160,913.406
-36,160,955.255
-34,160,995.103
-32,160,1032
-30,160,1064.99
-28,160,1093.2
-26,160,1115.74
-24,160,1131.85
-22,160,1140.81
-20,160,1142
-18,160,1134.92
-16,160,1119.16
-14,160,1094.45
-12,160,1060.64
-10,160,1017.7
-8,160,965.729
-6,160,904.956
-4,160,835.726
-2,160,758.498
0,160,673.835
2,160,582.396
4,160,484.919
6,160,382.215
8,160,275.15
10,160,164.629
12,160,51.5879
14,160,-63.0277
16,160,-178.273
18,160,-293.219
20,160,-406.964
22,160,-518.647
24,160,-627.456
26,160,-732.639
28,160,-833.51
30,160,-929.453
32,160,-1019.93
34,160,-1104.49
36,160,-1182.73
38,160,-1254.37
40,160,-1319.17
42,160,-1376.99
44,160,-1427.73
46,160,-1471.37
48,160,-1507.95
50,160,-1537.56
52,160,-1560.33
54,160,-1576.42
56,160,-1586.05
58,160,-1589.45
60,160,-1586.87
62,160,-1578.59
64,160,-1564.92
66,160,-1546.15
68,160,-1522.62
70,160,-1494.66
72,160,-1462.62
74,160,-1426.88
76,160,-1387.8
78,160,-1345.79
80,160,-1301.27
82,160,-1254.66
84,160,-1206.42
86,160,-1157.02
88,160,-1106.97
90,160,-1056.75
92,160,-1006.91
94,160,-957.987
96,160,-910.518
98,160,-865.057
100,160,-822.152
102,160,-782.339
104,160,-746.134
106,160,-714.03
108,160,-686.481
110,160,-663.896
112,160,-646.631
114,160,-634.977
116,160,-629.155
118,160,-629.305
120,160,-635.484
122,160,-647.654
124,160,-665.686
126,160,-689.351
128,160,-718.324
130,160,-752.185
132,160,-790.419
134,160,-832.425
136,160,-877.524
138,160,-924.963
140,160,-973.929
142,160,-1023.56
144,160,-1072.97
146,160,-1121.23
148,160,-1167.41
150,160,-1210.61
152,160,-1249.93
154,160,-1284.52
156,160,-1313.56
158,160,-1336.33
160,160,-1352.17
162,160,-1360.5
164,160,-1360.84
166,160,-1352.82
168,160,-1336.19
170,160,-1310.79
172,160,-1276.58
174,160,-1233.65
176,160,-1182.18
178,160,-1122.47
180,160,-1054.93
-180,162,-1011.88
-178,162,-938.589
-176,162,-859.384
-174,162,-774.813
-172,162,-685.484
-170,162,-592.049
-168,162,-495.196
-166,162,-395.639
-164,162,-294.108
-162,162,-191.339
-160,162,-88.0638
-158,162,14.9961
-156,162,117.141
-154,162,217.698
-152,162,316.029
-150,162,411.539
-148,162,503.674
-146,162,591.932
-144,162,675.862
-142,162,755.068
-140,162,829.207
-138,162,897.991
-136,162,961.187
-134,162,1018.62
-132,162,1070.15
-130,162,1115.7
-128,162,1155.25
-126,162,1188.79
-124,162,1216.39
-122,162,1238.13
-120,162,1254.13
-118,162,1264.57
-116,162,1269.62
-114,162,1269.51
-112,162,1264.49
-110,162,1254.83
-108,162,1240.84
-106,162,1222.84
-104,162,1201.18
-102,162,1176.22
-100,162,1148.37
-98,162,1118.04
-96,162,1085.66
-94,162,1051.69
-92,162,1016.58
-90,162,980.823
-88,162,944.901
-86,162,909.309
-84,162,874.541
-82,162,841.085
-80,162,809.423
-78,162,780.014
-76,162,753.3
-74,162,729.688
-72,162,709.549
-70,162,693.208
-68,162,680.938
-66,162,672.953
-64,162,669.401
-62,162,670.359
-60,162,675.827
-58,162,685.727
-56,162,699.899
-54,162,718.099
-52,162,740.004
-50,162,765.208
-48,162,793.229
-46,162,823.518
-44,162,855.458
-42,162,888.38
-40,162,921.567
-38,162,954.271
-36,162,985.718
-34,162,1015.13
-32,162,1041.72
-30,162,1064.72
-28,162,1083.42
-26,162,1097.11
-24,162,1105.15
-22,162,1106.98
-20,162,1102.09
-18,162,1090.08
-16,162,1070.63
-14,162,1043.5
-12,162,1008.58
-10,162,965.849
-8,162,915.378
-6,162,857.355
-4,162,792.06
-2,162,719.864
0,162,641.227
2,162,556.687
4,162,466.851
6,162,372.384
8,162,274.003
10,162,172.461
12,162,68.5375
14,162,-36.9713
16,162,-143.267
18,162,-249.559
20,162,-355.072
22,162,-459.059
24,162,-560.808
26,162,-659.653
28,162,-754.974
30,162,-846.208
32,162,-932.852
34,162,-1014.46
36,162,-1090.66
38,162,-1161.14
40,162,-1225.64
42,162,-1283.98
44,162,-1336.03
46,162,-1381.72
48,162,-1421.03
50,162,-1453.98
52,162,-1480.67
54,162,-1501.21
56,162,-1515.75
58,162,-1524.48
60,162,-1527.62
62,162,-1525.41
64,162,-1518.14
66,162,-1506.08
68,162,-1489.55
70,162,-1468.87
72,162,-1444.4
74,162,-1416.5
76,162,-1385.54
78,162,-1351.92
80,162,-1316.04
82,162,-1278.34
84,162,-1239.25
86,162,-1199.22
88,162,-1158.7
90,162,-1118.17
92,162,-1078.09
94,162,-1038.94
96,162,-1001.2
98,162,-965.32
100,162,-931.767
102,162,-900.971
104,162,-873.345
106,162,-849.268
108,162,-829.084
110,162,-813.093
112,162,-801.542
114,162,-794.625
116,162,-792.469
118,162,-795.137
120,162,-802.62
122,162,-814.831
124,162,-831.611
126,162,-852.72
128,162,-877.843
130,162,-906.588
132,162,-938.494
134,162,-973.033
136,162,-1009.61
138,162,-1047.6
140,162,-1086.3
142,162,-1124.99
144,162,-1162.94
146,162,-1199.37
148,162,-1233.54
150,162,-1264.7
152,162,-1292.11
154,162,-1315.09
156,162,-1332.99
158,162,-1345.21
160,162,-1351.22
162,162,-1350.57
164,162,-1342.87
166,162,-1327.84
168,162,-1305.28
170,162,-1275.06
172,162,-1237.18
174,162,-1191.71
176,162,-1138.82
178,162,-1078.76
180,162,-1011.88
-180,164,-951.662
-178,164,-881.221
-176,164,-805.744
-174,164,-725.691
-172,164,-641.566
-170,164,-553.912
-168,164,-463.305
-166,164,-370.343
-164,164,-275.639
-162,164,-179.817
-160,164,-83.4986
-158,164,12.6983
-156,164,108.17
-154,164,202.332
-152,164,294.625
-150,164,384.519
-148,164,471.52
-146,164,555.171
-144,164,635.056
-142,164,710.803
-140,164,782.085
-138,164,848.622
-136,164,910.179
-134,164,966.568
-132,164,1017.65
-130,164,1063.32
-128,164,1103.52
-126,164,1138.26
-124,164,1167.54
-122,164,1191.45
-120,164,1210.08
-118,164,1223.57
-116,164,1232.09
-114,164,1235.85
-112,164,1235.07
-110,164,1230.01
-108,164,1220.96
-106,164,1208.22
-104,164,1192.12
-102,164,1173.03
-100,164,1151.3
-98,164,1127.32
-96,164,1101.5
-94,164,1074.24
-92,164,1045.97
-90,164,1017.11
-88,164,988.1
-86,164,959.361
-84,164,931.316
-82,164,904.375
-80,164,878.936
-78,164,855.372
-76,164,834.033
-74,164,815.238
-72,164,799.267
-70,164,786.359
-68,164,776.708
-66,164,770.454
-64,164,767.683
-62,164,768.42
-60,164,772.632
-58,164,780.217
-56,164,791.014
-54,164,804.794
-52,164,821.266
-50,164,840.078
-48,164,860.823
-46,164,883.039
-44,164,906.219
-42,164,929.817
-40,164,953.254
-38,164,975.927
-36,164,997.221
-34,164,1016.51
-32,164,1033.19
-30,164,1046.65
-28,164,1056.31
-26,164,1061.64
-24,164,1062.13
-22,164,1057.35
-20,164,1046.9
-18,164,1030.46
-16,164,1007.79
-14,164,978.705
-12,164,943.119
-10,164,901.015
-8,164,852.459
-6,164,797.597
-4,164,736.65
-2,164,669.917
0,164,597.762
2,164,520.614
4,164,438.961
6,164,353.335
8,164,264.316
10,164,172.511
12,164,78.5568
14,164,-16.8975
16,164,-113.194
18,164,-209.678
20,164,-305.702
22,164,-400.637
24,164,-493.878
26,164,-584.852
28,164,-673.018
30,164,-757.881
32,164,-838.988
34,164,-915.934
36,164,-988.365
38,164,-1055.98
40,164,-1118.52
42,164,-1175.79
44,164,-1227.63
46,164,-1273.96
48,164,-1314.72
50,164,-1349.89
52,164,-1379.52
54,164,-1403.68
56,164,-1422.48
58,164,-1436.07
60,164,-1444.63
62,164,-1448.36
64,164,-1447.5
66,164,-1442.3
68,164,-1433.05
70,164,-1420.05
72,164,-1403.62
74,164,-1384.09
76,164,-1361.81
78,164,-1337.15
80,164,-1310.49
82,164,-1282.22
84,164,-1252.73
86,164,-1222.42
88,164,-1191.71
90,164,-1160.99
92,164,-1130.68
94,164,-1101.19
96,164,-1072.89
98,164,-1046.18
100,164,-1021.41
102,164,-998.93
104,164,-979.057
106,164,-962.072
108,164,-948.225
110,164,-937.725
112,164,-930.735
114,164,-927.369
116,164,-927.689
118,164,-931.7
120,164,-939.352
122,164,-950.533
124,164,-965.07
126,164,-982.732
128,164,-1003.23
130,164,-1026.21
132,164,-1051.28
134,164,-1077.99
136,164,-1105.84
138,164,-1134.31
140,164,-1162.82
142,164,-1190.81
144,164,-1217.65
146,164,-1242.76
148,164,-1265.52
150,164,-1285.35
152,164,-1301.66
154,164,-1313.92
156,164,-1321.62
158,164,-1324.29
160,164,-1321.53
162,164,-1312.98
164,164,-1298.36
166,164,-1277.45
168,164,-1250.09
170,164,-1216.22
172,164,-1175.83
174,164,-1129
176,164,-1075.87
178,164,-1016.66
180,164,-951.662
-180,166,-879.276
-178,166,-812.659
-176,166,-741.884
-174,166,-667.326
-172,166,-589.395
-170,166,-508.532
-168,166,-425.205
-166,166,-339.902
-164,166,-253.126
-162,166,-165.389
-160,166,-77.2063
-158,166,10.9101
-156,166,98.455
-154,166,184.937
-152,166,269.88
-150,166,352.833
-148,166,433.368
-146,166,511.087
-144,166,585.623
-142,166,656.644
-140,166,723.853
-138,166,786.993
-136,166,845.842
-134,166,900.22
-132,166,949.983
-130,166,995.029
-128,166,1035.29
-126,166,1070.75
-124,166,1101.4
-122,166,1127.3
-120,166,1148.53
-118,166,1165.19
-116,166,1177.43
-114,166,1185.42
-112,166,1189.36
-110,166,1189.48
-108,166,1186.03
-106,166,1179.28
-104,166,1169.52
-102,166,1157.06
-100,166,1142.22
-98,166,1125.35
-96,166,1106.79
-94,166,1086.89
-92,166,1066.03
-90,166,1044.55
-88,166,1022.81
-86,166,1001.18
-84,166,979.994
-82,166,959.583
-80,166,940.263
-78,166,922.326
-76,166,906.04
-74,166,891.646
-72,166,879.348
-70,166,869.318
-68,166,861.684
-66,166,856.536
-64,166,853.916
-62,166,853.82
-60,166,856.195
-58,166,860.94
-56,166,867.904
-54,166,876.888
-52,166,887.647
-50,166,899.892
-48,166,913.291
-46,166,927.477
-44,166,942.048
-42,166,956.577
-40,166,970.614
-38,166,983.695
-36,166,995.347
-34,166,1005.1
-32,166,1012.48
-30,166,1017.03
-28,166,1018.33
-26,166,1015.96
-24,166,1009.55
-22,166,998.775
-20,166,983.338
-18,166,963.004
-16,166,937.591
-14,166,906.973
-12,166,871.082
-10,166,829.912
-8,166,783.519
-6,166,732.019
-4,166,675.585
-2,166,614.45
0,166,548.897
2,166,479.259
4,166,405.916
6,166,329.286
8,166,249.819
10,166,167.995
12,166,84.3149
14,166,-0.706031
16,166,-86.5435
18,166,-172.671
20,166,-258.567
22,166,-343.719
24,166,-427.63
26,166,-509.825
28,166,-589.851
30,166,-667.287
32,166,-741.744
34,166,-812.868
36,166,-880.345
38,166,-943.897
40,166,-1003.29
42,166,-1058.33
44,166,-1108.86
46,166,-1154.77
48,166,-1195.99
50,166,-1232.48
52,166,-1264.26
54,166,-1291.36
56,166,-1313.85
58,166,-1331.85
60,166,-1345.48
62,166,-1354.92
64,166,-1360.36
66,166,-1362.01
68,166,-1360.11
70,166,-1354.91
72,166,-1346.7
74,166,-1335.75
76,166,-1322.38
78,166,-1306.91
80,166,-1289.65
