Phi[deg],Theta[deg],dB(RealizedGainTotal)
136,138,-10.3531
138,138,-10.3813
140,138,-10.4047
142,138,-10.4235
144,138,-10.4378
146,138,-10.4481
148,138,-10.4547
150,138,-10.458
152,138,-10.4584
154,138,-10.4563
156,138,-10.4522
158,138,-10.4463
160,138,-10.4393
162,138,-10.4313
164,138,-10.4229
166,138,-10.4142
168,138,-10.4057
170,138,-10.3976
172,138,-10.39
174,138,-10.3832
176,138,-10.3774
178,138,-10.3726
180,138,-10.3689
-180,140,-10.2784
-178,140,-10.2785
-176,140,-10.2796
-174,140,-10.2816
-172,140,-10.2844
-170,140,-10.2878
-168,140,-10.2917
-166,140,-10.296
-164,140,-10.3003
-162,140,-10.3046
-160,140,-10.3085
-158,140,-10.3119
-156,140,-10.3144
-154,140,-10.3159
-152,140,-10.3162
-150,140,-10.3149
-148,140,-10.312
-146,140,-10.3073
-144,140,-10.3006
-142,140,-10.2917
-140,140,-10.2807
-138,140,-10.2674
-136,140,-10.2519
-134,140,-10.234
-132,140,-10.2139
-130,140,-10.1916
-128,140,-10.1671
-126,140,-10.1406
-124,140,-10.1122
-122,140,-10.082
-120,140,-10.0503
-118,140,-10.0171
-116,140,-9.98265
-114,140,-9.94713
-112,140,-9.91074
-110,140,-9.87367
-108,140,-9.83611
-106,140,-9.79826
-104,140,-9.76031
-102,140,-9.72244
-100,140,-9.68483
-98,140,-9.64766
-96,140,-9.61108
-94,140,-9.57527
-92,140,-9.54036
-90,140,-9.50649
-88,140,-9.47378
-86,140,-9.44237
-84,140,-9.41234
-82,140,-9.3838
-80,140,-9.35684
-78,140,-9.33153
-76,140,-9.30794
-74,140,-9.28614
-72,140,-9.26616
-70,140,-9.24806
-68,140,-9.23187
-66,140,-9.21763
-64,140,-9.20536
-62,140,-9.19507
-60,140,-9.18679
-58,140,-9.18051
-56,140,-9.17625
-54,140,-9.17399
-52,140,-9.17374
-50,140,-9.17547
-48,140,-9.17917
-46,140,-9.1848
-44,140,-9.19232
-42,140,-9.20168
-40,140,-9.21282
-38,140,-9.22565
-36,140,-9.2401
-34,140,-9.25605
-32,140,-9.27337
-30,140,-9.29192
-28,140,-9.31153
-26,140,-9.33202
-24,140,-9.35318
-22,140,-9.37479
-20,140,-9.39658
-18,140,-9.41829
-16,140,-9.43963
-14,140,-9.4603
-12,140,-9.47996
-10,140,-9.49829
-8,140,-9.51496
-6,140,-9.52963
-4,140,-9.54198
-2,140,-9.55168
0,140,-9.55845
2,140,-9.562
4,140,-9.56212
6,140,-9.55861
8,140,-9.55132
10,140,-9.54015
12,140,-9.52507
14,140,-9.5061
16,140,-9.4833
18,140,-9.45682
20,140,-9.42685
22,140,-9.39363
24,140,-9.35746
26,140,-9.31865
28,140,-9.27759
30,140,-9.23467
32,140,-9.19031
34,140,-9.14493
36,140,-9.09898
38,140,-9.0529
40,140,-9.00711
42,140,-8.96205
44,140,-8.91813
46,140,-8.87574
48,140,-8.83527
50,140,-8.79707
52,140,-8.76148
54,140,-8.72881
56,140,-8.69936
58,140,-8.67339
60,140,-8.65115
62,140,-8.63287
64,140,-8.61875
66,140,-8.60897
68,140,-8.60367
70,140,-8.603
72,140,-8.60706
74,140,-8.61593
76,140,-8.62965
78,140,-8.64826
80,140,-8.67175
82,140,-8.70006
84,140,-8.73314
86,140,-8.77085
88,140,-8.81306
90,140,-8.85956
92,140,-8.91013
94,140,-8.96448
96,140,-9.02231
98,140,-9.08325
100,140,-9.14691
102,140,-9.21285
104,140,-9.28061
106,140,-9.34967
108,140,-9.41954
110,140,-9.48966
112,140,-9.5595
114,140,-9.6285
116,140,-9.69613
118,140,-9.76187
120,140,-9.82522
122,140,-9.88573
124,140,-9.94299
126,140,-9.99665
128,140,-10.0464
130,140,-10.092
132,140,-10.1333
134,140,-10.1702
136,140,-10.2027
138,140,-10.2309
140,140,-10.2547
142,140,-10.2745
144,140,-10.2904
146,140,-10.3027
148,140,-10.3116
150,140,-10.3176
152,140,-10.3209
154,140,-10.322
156,140,-10.3211
158,140,-10.3188
160,140,-10.3152
162,140,-10.3109
164,140,-10.306
166,140,-10.3009
168,140,-10.2959
170,140,-10.2913
172,140,-10.2871
174,140,-10.2836
176,140,-10.2809
178,140,-10.2792
180,140,-10.2784
-180,142,-10.1232
-178,142,-10.1256
-176,142,-10.1287
-174,142,-10.1326
-172,142,-10.1372
-170,142,-10.1422
-168,142,-10.1476
-166,142,-10.1532
-164,142,-10.1588
-162,142,-10.1643
-160,142,-10.1693
-158,142,-10.1737
-156,142,-10.1773
-154,142,-10.1797
-152,142,-10.1809
-150,142,-10.1806
-148,142,-10.1786
-146,142,-10.1748
-144,142,-10.169
-142,142,-10.1611
-140,142,-10.151
-138,142,-10.1386
-136,142,-10.124
-134,142,-10.107
-132,142,-10.0879
-130,142,-10.0665
-128,142,-10.043
-126,142,-10.0175
-124,142,-9.99014
-122,142,-9.96104
-120,142,-9.93037
-118,142,-9.89831
-116,142,-9.86505
-114,142,-9.83078
-112,142,-9.7957
-110,142,-9.76001
-108,142,-9.72392
-106,142,-9.68763
-104,142,-9.65133
-102,142,-9.6152
-100,142,-9.57944
-98,142,-9.54421
-96,142,-9.50968
-94,142,-9.47599
-92,142,-9.4433
-90,142,-9.41172
-88,142,-9.38138
-86,142,-9.35239
-84,142,-9.32483
-82,142,-9.29878
-80,142,-9.27433
-78,142,-9.25152
-76,142,-9.23042
-74,142,-9.21105
-72,142,-9.19345
-70,142,-9.17764
-68,142,-9.16365
-66,142,-9.15147
-64,142,-9.14113
-62,142,-9.13261
-60,142,-9.12592
-58,142,-9.12104
-56,142,-9.11796
-54,142,-9.11667
-52,142,-9.11715
-50,142,-9.11937
-48,142,-9.12331
-46,142,-9.12893
-44,142,-9.13619
-42,142,-9.14504
-40,142,-9.15542
-38,142,-9.16728
-36,142,-9.18053
-34,142,-9.19509
-32,142,-9.21084
-30,142,-9.22767
-28,142,-9.24545
-26,142,-9.26403
-24,142,-9.28323
-22,142,-9.30287
-20,142,-9.32273
-18,142,-9.34261
-16,142,-9.36225
-14,142,-9.3814
-12,142,-9.39979
-10,142,-9.41714
-8,142,-9.43317
-6,142,-9.44759
-4,142,-9.46011
-2,142,-9.47046
0,142,-9.47837
2,142,-9.4836
4,142,-9.48593
6,142,-9.48516
8,142,-9.48115
10,142,-9.47377
12,142,-9.46297
14,142,-9.44871
16,142,-9.43102
18,142,-9.40999
20,142,-9.38572
22,142,-9.35841
24,142,-9.32824
26,142,-9.2955
28,142,-9.26045
30,142,-9.22343
32,142,-9.18477
34,142,-9.14485
36,142,-9.10403
38,142,-9.0627
40,142,-9.02125
42,142,-8.98007
44,142,-8.93953
46,142,-8.9
48,142,-8.86184
50,142,-8.82541
52,142,-8.79102
54,142,-8.75899
56,142,-8.72962
58,142,-8.70317
60,142,-8.67991
62,142,-8.66006
64,142,-8.64383
66,142,-8.63142
68,142,-8.62299
70,142,-8.61869
72,142,-8.61863
74,142,-8.6229
76,142,-8.63157
78,142,-8.64467
80,142,-8.66221
82,142,-8.68417
84,142,-8.71047
86,142,-8.74104
88,142,-8.77573
90,142,-8.81438
92,142,-8.85679
94,142,-8.90271
96,142,-8.95187
98,142,-9.00396
100,142,-9.05861
102,142,-9.11546
104,142,-9.17409
106,142,-9.23407
108,142,-9.29494
110,142,-9.35625
112,142,-9.41752
114,142,-9.47826
116,142,-9.53802
118,142,-9.59634
120,142,-9.6528
122,142,-9.70698
124,142,-9.75854
126,142,-9.80716
128,142,-9.85256
130,142,-9.89453
132,142,-9.93291
134,142,-9.96762
136,142,-9.99859
138,142,-10.0259
140,142,-10.0495
142,142,-10.0696
144,142,-10.0864
146,142,-10.1
148,142,-10.1108
150,142,-10.1189
152,142,-10.1248
154,142,-10.1286
156,142,-10.1306
158,142,-10.1314
160,142,-10.131
162,142,-10.1298
164,142,-10.1282
166,142,-10.1263
168,142,-10.1245
170,142,-10.1228
172,142,-10.1216
174,142,-10.1209
176,142,-10.1209
178,142,-10.1217
180,142,-10.1232
-180,144,-9.90865
-178,144,-9.91264
-176,144,-9.91724
-174,144,-9.9224
-172,144,-9.92805
-170,144,-9.93408
-168,144,-9.94035
-166,144,-9.94673
-164,144,-9.95303
-162,144,-9.95908
-160,144,-9.96467
-158,144,-9.96962
-156,144,-9.97371
-154,144,-9.97675
-152,144,-9.97854
-150,144,-9.97889
-148,144,-9.97764
-146,144,-9.97464
-144,144,-9.96974
-142,144,-9.96284
-140,144,-9.95387
-138,144,-9.94275
-136,144,-9.92946
-134,144,-9.914
-132,144,-9.8964
-130,144,-9.87671
-128,144,-9.855
-126,144,-9.83138
-124,144,-9.80597
-122,144,-9.7789
-120,144,-9.75035
-118,144,-9.72048
-116,144,-9.68946
-114,144,-9.6575
-112,144,-9.62478
-110,144,-9.59151
-108,144,-9.55787
-106,144,-9.52407
-104,144,-9.49029
-102,144,-9.45672
-100,144,-9.42353
-98,144,-9.3909
-96,144,-9.35898
-94,144,-9.32791
-92,144,-9.29784
-90,144,-9.26887
-88,144,-9.24113
-86,144,-9.2147
-84,144,-9.18968
-82,144,-9.16613
-80,144,-9.14412
-78,144,-9.12369
-76,144,-9.10489
-74,144,-9.08774
-72,144,-9.07227
-70,144,-9.05848
-68,144,-9.04638
-66,144,-9.03597
-64,144,-9.02725
-62,144,-9.0202
-60,144,-9.01481
-58,144,-9.01106
-56,144,-9.00893
-54,144,-9.0084
-52,144,-9.00943
-50,144,-9.01201
-48,144,-9.01609
-46,144,-9.02165
-44,144,-9.02863
-42,144,-9.037
-40,144,-9.04671
-38,144,-9.05769
-36,144,-9.06988
-34,144,-9.0832
-32,144,-9.09757
-30,144,-9.11289
-28,144,-9.12905
-26,144,-9.14592
-24,144,-9.16336
-22,144,-9.18122
-20,144,-9.19933
-18,144,-9.2175
-16,144,-9.23554
-14,144,-9.25323
-12,144,-9.27035
-10,144,-9.28667
-8,144,-9.30194
-6,144,-9.31592
-4,144,-9.32837
-2,144,-9.33904
0,144,-9.34771
2,144,-9.35415
4,144,-9.35816
6,144,-9.35957
8,144,-9.35822
10,144,-9.35399
12,144,-9.3468
14,144,-9.33659
16,144,-9.32336
18,144,-9.30713
20,144,-9.28798
22,144,-9.26602
24,144,-9.24141
26,144,-9.21432
28,144,-9.18498
30,144,-9.15365
32,144,-9.12059
34,144,-9.08611
36,144,-9.05051
38,144,-9.01414
40,144,-8.97732
42,144,-8.94039
44,144,-8.9037
46,144,-8.86758
48,144,-8.83236
50,144,-8.79836
52,144,-8.7659
54,144,-8.73528
56,144,-8.70678
58,144,-8.68067
60,144,-8.6572
62,144,-8.6366
64,144,-8.61909
66,144,-8.60486
68,144,-8.59407
70,144,-8.58689
72,144,-8.58343
74,144,-8.5838
76,144,-8.58806
78,144,-8.59626
80,144,-8.60842
82,144,-8.62453
84,144,-8.64454
86,144,-8.66837
88,144,-8.69593
90,144,-8.72705
92,144,-8.76159
94,144,-8.79931
96,144,-8.84
98,144,-8.88337
100,144,-8.92912
102,144,-8.97694
104,144,-9.02646
106,144,-9.07733
108,144,-9.12914
110,144,-9.18152
112,144,-9.23404
114,144,-9.28632
116,144,-9.33794
118,144,-9.38854
120,144,-9.43773
122,144,-9.48519
124,144,-9.53059
126,144,-9.57366
128,144,-9.61418
130,144,-9.65193
132,144,-9.68679
134,144,-9.71864
136,144,-9.74745
138,144,-9.7732
140,144,-9.79595
142,144,-9.81577
144,144,-9.8328
146,144,-9.84719
148,144,-9.85913
150,144,-9.86884
152,144,-9.87655
154,144,-9.88252
156,144,-9.88699
158,144,-9.89024
160,144,-9.89252
162,144,-9.89408
164,144,-9.89516
166,144,-9.89598
168,144,-9.89675
170,144,-9.89766
172,144,-9.89885
174,144,-9.90046
176,144,-9.90259
178,144,-9.90531
180,144,-9.90865
-180,146,-9.64302
-178,146,-9.64808
-176,146,-9.65359
-174,146,-9.6595
-172,146,-9.66575
-170,146,-9.67224
-168,146,-9.67887
-166,146,-9.6855
-164,146,-9.69198
-162,146,-9.69817
-160,146,-9.70389
-158,146,-9.70897
-156,146,-9.71323
-154,146,-9.7165
-152,146,-9.71861
-150,146,-9.71939
-148,146,-9.7187
-146,146,-9.7164
-144,146,-9.71237
-142,146,-9.70652
-140,146,-9.69877
-138,146,-9.68906
-136,146,-9.67737
-134,146,-9.66369
-132,146,-9.64805
-130,146,-9.63049
-128,146,-9.61108
-126,146,-9.58991
-124,146,-9.56709
-122,146,-9.54274
-120,146,-9.51701
-118,146,-9.49005
-116,146,-9.46204
-114,146,-9.43313
-112,146,-9.40353
-110,146,-9.3734
-108,146,-9.34293
-106,146,-9.3123
-104,146,-9.2817
-102,146,-9.25128
-100,146,-9.22123
-98,146,-9.19169
-96,146,-9.16281
-94,146,-9.13473
-92,146,-9.10758
-90,146,-9.08147
-88,146,-9.05651
-86,146,-9.03277
-84,146,-9.01035
-82,146,-8.9893
-80,146,-8.96969
-78,146,-8.95154
-76,146,-8.93491
-74,146,-8.91981
-72,146,-8.90625
-70,146,-8.89425
-68,146,-8.88381
-66,146,-8.87491
-64,146,-8.86755
-62,146,-8.86171
-60,146,-8.85738
-58,146,-8.85452
-56,146,-8.85312
-54,146,-8.85315
-52,146,-8.85457
-50,146,-8.85736
-48,146,-8.86148
-46,146,-8.8669
-44,146,-8.87357
-42,146,-8.88145
-40,146,-8.8905
-38,146,-8.90066
-36,146,-8.91187
-34,146,-8.92407
-32,146,-8.93719
-30,146,-8.95113
-28,146,-8.96581
-26,146,-8.98113
-24,146,-8.99696
-22,146,-9.01318
-20,146,-9.02965
-18,146,-9.04622
-16,146,-9.06271
-14,146,-9.07897
-12,146,-9.0948
-10,146,-9.11
-8,146,-9.12437
-6,146,-9.13772
-4,146,-9.14983
-2,146,-9.16049
0,146,-9.16952
2,146,-9.17671
4,146,-9.18188
6,146,-9.18488
8,146,-9.18556
10,146,-9.18381
12,146,-9.17952
14,146,-9.17263
16,146,-9.16312
18,146,-9.15098
20,146,-9.13624
22,146,-9.11898
24,146,-9.0993
26,146,-9.07732
28,146,-9.05322
30,146,-9.02717
32,146,-8.99941
34,146,-8.97017
36,146,-8.9397
38,146,-8.90827
40,146,-8.87618
42,146,-8.84371
44,146,-8.81115
46,146,-8.77882
48,146,-8.74699
50,146,-8.71597
52,146,-8.68604
54,146,-8.65748
56,146,-8.63056
58,146,-8.60552
60,146,-8.58262
62,146,-8.56207
64,146,-8.54408
66,146,-8.52884
68,146,-8.51652
70,146,-8.50727
72,146,-8.50121
74,146,-8.49845
76,146,-8.49907
78,146,-8.50311
80,146,-8.5106
82,146,-8.52155
84,146,-8.53593
86,146,-8.55367
88,146,-8.5747
90,146,-8.59889
92,146,-8.6261
94,146,-8.65616
96,146,-8.68886
98,146,-8.72399
100,146,-8.76129
102,146,-8.80048
104,146,-8.84128
106,146,-8.88337
108,146,-8.92643
110,146,-8.97013
112,146,-9.01414
114,146,-9.05811
116,146,-9.10172
118,146,-9.14464
120,146,-9.18657
122,146,-9.22723
124,146,-9.26635
126,146,-9.3037
128,146,-9.33907
130,146,-9.37229
132,146,-9.40325
134,146,-9.43184
136,146,-9.458
138,146,-9.48173
140,146,-9.50304
142,146,-9.52198
144,146,-9.53866
146,146,-9.55317
148,146,-9.56567
150,146,-9.57633
152,146,-9.58531
154,146,-9.59282
156,146,-9.59907
158,146,-9.60425
160,146,-9.60858
162,146,-9.61226
164,146,-9.61548
166,146,-9.61843
168,146,-9.62127
170,146,-9.62416
172,146,-9.62722
174,146,-9.63057
176,146,-9.63428
178,146,-9.63842
180,146,-9.64302
-180,148,-9.33686
-178,148,-9.34254
-176,148,-9.34851
-174,148,-9.35473
-172,148,-9.36116
-170,148,-9.36771
-168,148,-9.3743
-166,148,-9.3808
-164,148,-9.38712
-162,148,-9.39311
-160,148,-9.39863
-158,148,-9.40354
-156,148,-9.40769
-154,148,-9.41094
-152,148,-9.41314
-150,148,-9.41416
-148,148,-9.41386
-146,148,-9.41214
-144,148,-9.4089
-142,148,-9.40404
-140,148,-9.3975
-138,148,-9.38924
-136,148,-9.37923
-134,148,-9.36746
-132,148,-9.35395
-130,148,-9.33874
-128,148,-9.32188
-126,148,-9.30345
-124,148,-9.28354
-122,148,-9.26226
-120,148,-9.23973
-118,148,-9.2161
-116,148,-9.1915
-114,148,-9.16609
-112,148,-9.14003
-110,148,-9.11348
-108,148,-9.0866
-106,148,-9.05955
-104,148,-9.03251
-102,148,-9.00561
-100,148,-8.97902
-98,148,-8.95288
-96,148,-8.92731
-94,148,-8.90246
-92,148,-8.87842
-90,148,-8.85531
-88,148,-8.83323
-86,148,-8.81225
-84,148,-8.79245
-82,148,-8.77389
-80,148,-8.75662
-78,148,-8.74068
-76,148,-8.7261
-74,148,-8.7129
-72,148,-8.70111
-70,148,-8.69072
-68,148,-8.68173
-66,148,-8.67414
-64,148,-8.66793
-62,148,-8.6631
-60,148,-8.65962
-58,148,-8.65746
-56,148,-8.6566
-54,148,-8.65702
-52,148,-8.65868
-50,148,-8.66156
-48,148,-8.66561
-46,148,-8.6708
-44,148,-8.67711
-42,148,-8.68447
-40,148,-8.69285
-38,148,-8.70221
-36,148,-8.71249
-34,148,-8.72362
-32,148,-8.73555
-30,148,-8.74821
-28,148,-8.76151
-26,148,-8.77537
-24,148,-8.78969
-22,148,-8.80436
-20,148,-8.81927
-18,148,-8.83429
-16,148,-8.84928
-14,148,-8.8641
-12,148,-8.87859
-10,148,-8.89259
-8,148,-8.90594
-6,148,-8.91846
-4,148,-8.92999
-2,148,-8.94034
0,148,-8.94935
2,148,-8.95685
4,148,-8.9627
6,148,-8.96673
8,148,-8.96884
10,148,-8.9689
12,148,-8.96682
14,148,-8.96253
16,148,-8.956
18,148,-8.94719
20,148,-8.93613
22,148,-8.92284
24,148,-8.90739
26,148,-8.88987
28,148,-8.8704
30,148,-8.84912
32,148,-8.8262
34,148,-8.80182
36,148,-8.77619
38,148,-8.74952
40,148,-8.72206
42,148,-8.69404
44,148,-8.66571
46,148,-8.63734
48,148,-8.60918
50,148,-8.58149
52,148,-8.55452
54,148,-8.52852
56,148,-8.50373
58,148,-8.48039
60,148,-8.45871
62,148,-8.43891
64,148,-8.42117
66,148,-8.40569
68,148,-8.39261
70,148,-8.38209
72,148,-8.37424
74,148,-8.36916
76,148,-8.36695
78,148,-8.36765
80,148,-8.37129
82,148,-8.3779
84,148,-8.38744
86,148,-8.39989
88,148,-8.41518
90,148,-8.43321
92,148,-8.45387
94,148,-8.47702
96,148,-8.5025
98,148,-8.53012
100,148,-8.55968
102,148,-8.59095
104,148,-8.6237
106,148,-8.65766
108,148,-8.69258
110,148,-8.72819
112,148,-8.76421
114,148,-8.80036
116,148,-8.83638
118,148,-8.87201
120,148,-8.90699
122,148,-8.94109
124,148,-8.97408
126,148,-9.00579
128,148,-9.03603
130,148,-9.06467
132,148,-9.09158
134,148,-9.11669
136,148,-9.13993
138,148,-9.16129
140,148,-9.18076
142,148,-9.19838
144,148,-9.2142
146,148,-9.22831
148,148,-9.24081
150,148,-9.25181
152,148,-9.26147
154,148,-9.26991
156,148,-9.27731
158,148,-9.2838
160,148,-9.28957
162,148,-9.29476
164,148,-9.29953
166,148,-9.30402
168,148,-9.30836
170,148,-9.31268
172,148,-9.31708
174,148,-9.32164
176,148,-9.32643
178,148,-9.33149
180,148,-9.33686
-180,150,-9.00167
-178,150,-9.00759
-176,150,-9.01366
-174,150,-9.01987
-172,150,-9.02617
-170,150,-9.03249
-168,150,-9.03876
-166,150,-9.04489
-164,150,-9.0508
-162,150,-9.05636
-160,150,-9.06148
-158,150,-9.06603
-156,150,-9.0699
-154,150,-9.07295
-152,150,-9.07509
-150,150,-9.0762
-148,150,-9.07617
-146,150,-9.07491
-144,150,-9.07233
-142,150,-9.06838
-140,150,-9.06298
-138,150,-9.0561
-136,150,-9.04772
-134,150,-9.03783
-132,150,-9.02645
-130,150,-9.01359
-128,150,-8.99931
-126,150,-8.98367
-124,150,-8.96674
-122,150,-8.94862
-120,150,-8.9294
-118,150,-8.9092
-116,150,-8.88815
-114,150,-8.86637
-112,150,-8.84399
-110,150,-8.82116
-108,150,-8.79802
-106,150,-8.77471
-104,150,-8.75137
-102,150,-8.72812
-100,150,-8.70512
-98,150,-8.68248
-96,150,-8.66032
-94,150,-8.63876
-92,150,-8.6179
-90,150,-8.59783
-88,150,-8.57864
-86,150,-8.56041
-84,150,-8.54321
-82,150,-8.52709
-80,150,-8.51209
-78,150,-8.49827
-76,150,-8.48564
-74,150,-8.47424
-72,150,-8.46407
-70,150,-8.45514
-68,150,-8.44746
-66,150,-8.44102
-64,150,-8.43581
-62,150,-8.43182
-60,150,-8.42903
-58,150,-8.42742
-56,150,-8.42697
-54,150,-8.42764
-52,150,-8.42942
-50,150,-8.43227
-48,150,-8.43616
-46,150,-8.44106
-44,150,-8.44693
-42,150,-8.45374
-40,150,-8.46144
-38,150,-8.46998
-36,150,-8.47933
-34,150,-8.48943
-32,150,-8.50022
-30,150,-8.51164
-28,150,-8.52362
-26,150,-8.53609
-24,150,-8.54895
-22,150,-8.56213
-20,150,-8.57552
-18,150,-8.58902
-16,150,-8.60252
-14,150,-8.61589
-12,150,-8.629
-10,150,-8.64173
-8,150,-8.65393
-6,150,-8.66547
-4,150,-8.6762
-2,150,-8.68597
0,150,-8.69465
2,150,-8.70209
4,150,-8.70817
6,150,-8.71275
8,150,-8.71574
10,150,-8.71702
12,150,-8.71652
14,150,-8.71417
16,150,-8.70991
18,150,-8.70372
20,150,-8.6956
22,150,-8.68556
24,150,-8.67363
26,150,-8.65988
28,150,-8.64439
30,150,-8.62726
32,150,-8.60862
34,150,-8.58861
36,150,-8.56739
38,150,-8.54514
40,150,-8.52203
42,150,-8.49829
44,150,-8.4741
46,150,-8.44968
48,150,-8.42526
50,150,-8.40105
52,150,-8.37727
54,150,-8.35414
56,150,-8.33186
58,150,-8.31065
60,150,-8.29071
62,150,-8.27221
64,150,-8.25535
66,150,-8.24027
68,150,-8.22712
70,150,-8.21605
72,150,-8.20716
74,150,-8.20056
76,150,-8.19632
78,150,-8.1945
80,150,-8.19514
82,150,-8.19826
84,150,-8.20385
86,150,-8.2119
88,150,-8.22234
90,150,-8.23512
92,150,-8.25015
94,150,-8.26731
96,150,-8.28648
98,150,-8.30751
100,150,-8.33024
102,150,-8.35448
104,150,-8.38006
106,150,-8.40676
108,150,-8.43438
110,150,-8.46269
112,150,-8.49149
114,150,-8.52054
116,150,-8.54964
118,150,-8.57858
120,150,-8.60714
122,150,-8.63515
124,150,-8.66242
126,150,-8.68879
128,150,-8.71414
130,150,-8.73832
132,150,-8.76126
134,150,-8.78286
136,150,-8.80308
138,150,-8.82188
140,150,-8.83927
142,150,-8.85524
144,150,-8.86984
146,150,-8.88312
148,150,-8.89515
150,150,-8.90601
152,150,-8.9158
154,150,-8.92463
156,150,-8.93261
158,150,-8.93985
160,150,-8.94648
162,150,-8.95262
164,150,-8.95837
166,150,-8.96386
168,150,-8.96917
170,150,-8.97441
172,150,-8.97964
174,150,-8.98494
176,150,-8.99036
178,150,-8.99593
180,150,-9.00167
-180,152,-8.64884
-178,152,-8.6547
-176,152,-8.66062
-174,152,-8.66658
-172,152,-8.67253
-170,152,-8.67843
-168,152,-8.68422
-166,152,-8.68983
-164,152,-8.69519
-162,152,-8.70022
-160,152,-8.70482
-158,152,-8.7089
-156,152,-8.71238
-154,152,-8.71515
-152,152,-8.71713
-150,152,-8.71823
-148,152,-8.71836
-146,152,-8.71746
-144,152,-8.71545
-142,152,-8.71228
-140,152,-8.7079
-138,152,-8.70229
-136,152,-8.69541
-134,152,-8.68728
-132,152,-8.67788
-130,152,-8.66725
-128,152,-8.65542
-126,152,-8.64244
-124,152,-8.62837
-122,152,-8.61328
-120,152,-8.59726
-118,152,-8.58039
-116,152,-8.56278
-114,152,-8.54453
-112,152,-8.52576
-110,152,-8.50657
-108,152,-8.48709
-106,152,-8.46744
-104,152,-8.44773
-102,152,-8.42808
-100,152,-8.4086
-98,152,-8.3894
-96,152,-8.37059
-94,152,-8.35226
-92,152,-8.33451
-90,152,-8.31741
-88,152,-8.30105
-86,152,-8.28549
-84,152,-8.2708
-82,152,-8.25703
-80,152,-8.24422
-78,152,-8.23241
-76,152,-8.22163
-74,152,-8.21191
-72,152,-8.20325
-70,152,-8.19567
-68,152,-8.18918
-66,152,-8.18377
-64,152,-8.17944
-62,152,-8.17617
-60,152,-8.17395
-58,152,-8.17277
-56,152,-8.17261
-54,152,-8.17344
-52,152,-8.17524
-50,152,-8.17798
-48,152,-8.18164
-46,152,-8.18618
-44,152,-8.19157
-42,152,-8.19778
-40,152,-8.20477
-38,152,-8.21249
-36,152,-8.22092
-34,152,-8.22999
-32,152,-8.23965
-30,152,-8.24986
-28,152,-8.26055
-26,152,-8.27166
-24,152,-8.28311
-22,152,-8.29484
-20,152,-8.30675
-18,152,-8.31875
-16,152,-8.33076
-14,152,-8.34267
-12,152,-8.35438
-10,152,-8.36577
-8,152,-8.37674
-6,152,-8.38717
-4,152,-8.39693
-2,152,-8.40592
0,152,-8.41401
2,152,-8.42109
4,152,-8.42705
6,152,-8.43179
8,152,-8.4352
10,152,-8.43721
12,152,-8.43775
14,152,-8.43674
16,152,-8.43414
18,152,-8.42993
20,152,-8.42408
22,152,-8.41661
24,152,-8.40752
26,152,-8.39687
28,152,-8.3847
30,152,-8.37109
32,152,-8.35613
34,152,-8.33994
36,152,-8.32263
38,152,-8.30433
40,152,-8.28521
42,152,-8.26541
44,152,-8.24511
46,152,-8.22448
48,152,-8.20369
50,152,-8.18294
52,152,-8.1624
54,152,-8.14226
56,152,-8.12269
58,152,-8.10389
60,152,-8.086
62,152,-8.06921
64,152,-8.05365
66,152,-8.03949
68,152,-8.02684
70,152,-8.01583
72,152,-8.00656
74,152,-7.99913
76,152,-7.9936
78,152,-7.99004
80,152,-7.98849
82,152,-7.98897
84,152,-7.99148
86,152,-7.99602
88,152,-8.00255
90,152,-8.01103
92,152,-8.02139
94,152,-8.03354
96,152,-8.0474
98,152,-8.06284
100,152,-8.07975
102,152,-8.09798
104,152,-8.11739
106,152,-8.13781
108,152,-8.15908
110,152,-8.18105
112,152,-8.20352
114,152,-8.22633
116,152,-8.24932
118,152,-8.27231
120,152,-8.29515
122,152,-8.31768
124,152,-8.33977
126,152,-8.36128
128,152,-8.3821
130,152,-8.40214
132,152,-8.42131
134,152,-8.43953
136,152,-8.45677
138,152,-8.47299
140,152,-8.48818
142,152,-8.50233
144,152,-8.51547
146,152,-8.52762
148,152,-8.53882
150,152,-8.54914
152,152,-8.55864
154,152,-8.5674
156,152,-8.57548
158,152,-8.58298
160,152,-8.58998
162,152,-8.59657
164,152,-8.60282
166,152,-8.60882
168,152,-8.61464
170,152,-8.62035
172,152,-8.626
174,152,-8.63164
176,152,-8.63731
178,152,-8.64304
180,152,-8.64884
-180,154,-8.28891
-178,154,-8.29451
-176,154,-8.30009
-174,154,-8.30564
-172,154,-8.31111
-170,154,-8.31648
-168,154,-8.3217
-166,154,-8.32671
-164,154,-8.33147
-162,154,-8.3359
-160,154,-8.33994
-158,154,-8.34353
-156,154,-8.34657
-154,154,-8.34902
-152,154,-8.35079
-150,154,-8.35183
-148,154,-8.35206
-146,154,-8.35142
-144,154,-8.34988
-142,154,-8.34738
-140,154,-8.34389
-138,154,-8.33939
-136,154,-8.33385
-134,154,-8.32728
-132,154,-8.31968
-130,154,-8.31106
-128,154,-8.30145
-126,154,-8.2909
-124,154,-8.27944
-122,154,-8.26713
-120,154,-8.25405
-118,154,-8.24025
-116,154,-8.22583
-114,154,-8.21086
-112,154,-8.19543
-110,154,-8.17965
-108,154,-8.1636
-106,154,-8.14738
-104,154,-8.13108
-102,154,-8.11481
-100,154,-8.09866
-98,154,-8.08272
